,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
43,44,44,44,May 20,@,OAK,"W,8-4",9.0,8,4,4,0,4,10,3,1,3.76,39,171,101,3.0,0.0,0,0,34,2,0,0,0,0,0,1,6,Alan Porter,"L.Garcia (4-58-W), B.Raley (3-H), B.Abreu (1-H), R.Stanek (1-H), R.Pressly (4-H), A.Scrubb (1)"
44,45,45,45,May 21,@,TEX,"L,5-7",9.2,10,7,6,1,3,8,2,0,3.8,41,150,98,1.0,1.0,2,0,38,1,0,0,0,0,0,0,7,Doug Eddings,"T.Ivey (99-38), K.Emanuel (1), J.Smith (6), B.Bielak (5), B.Raley (0), R.Pressly (0), B.Abreu (0-BL)"
45,46,46,46,May 22,@,TEX,"L,4-8",8.0,9,8,5,3,6,11,2,1,3.84,42,170,108,2.0,1.0,0,0,35,3,0,0,0,0,2,0,5,Brian Knight,"L.McCullers (5-46), B.Bielak (0-H), A.Scrubb (1-BL), E.Paredes (3), R.Stanek (1)"
46,47,47,47,May 23,@,TEX,"L,2-3",9.1,6,3,2,1,8,9,0,0,3.79,40,162,95,3.0,1.0,0,1,32,1,0,0,0,0,0,0,5,Ryan Additon,"C.Javier (4-57), B.Raley (1), B.Abreu (1), R.Stanek (0), R.Pressly (1-L)"
47,48,48,48,May 25,,LAD,"L,2-9",9.0,7,9,9,0,9,8,1,1,3.9,44,191,105,7.0,3.0,0,0,34,0,0,0,0,0,0,0,5,Edwin Moscoso,"Z.Greinke (5-52-L), J.Smith (3), E.Paredes (2), K.Emanuel (3), A.Scrubb (2)"
48,49,49,49,May 26,,LAD,"W,5-2",9.0,4,2,2,0,3,10,1,0,3.86,34,149,90,0.0,0.0,0,0,31,0,0,0,0,0,0,0,4,Stu Scheurwater,"L.Garcia (5-68-W), B.Raley (2-H), R.Stanek (2), B.Abreu (2-Sv)"
49,50,50,50,May 28,,SDP,"L,3-10",11.0,11,10,5,5,6,9,2,1,3.87,53,199,122,2.0,2.0,1,0,45,2,0,1,0,1,2,0,6,James Hoye,"F.Valdez (99-56), C.Javier (4), R.Pressly (4), R.Stanek (1), B.Raley (1-L), B.Bielak (5)"
50,51,51,51,May 29,,SDP,"L,8-11",12.0,13,11,8,3,6,11,2,0,3.92,54,230,134,6.0,1.0,0,0,48,3,0,1,0,0,0,1,8,Jordan Baker,"J.Odorizzi (34-61), B.Raley (0), A.Scrubb (3), J.Smith (3), R.Pressly (0-BSv), B.Bielak (0), R.Stanek (0), R.Garza (99-L)"
51,52,52,52,May 30,,SDP,"W,7-4",9.0,9,4,4,0,2,6,3,0,3.93,36,131,83,0.0,0.0,0,0,34,0,0,0,0,0,0,2,2,Chris Segal,"Z.Greinke (4-69-W), A.Scrubb (0)"
52,53,53,53,May 31,,BOS,"W,11-2",9.0,5,2,2,0,1,12,1,0,3.89,33,128,83,0.0,0.0,0,0,32,4,0,0,0,0,0,0,3,Alfonso Marquez,"J.Urquidy (18-70-W), E.Paredes (5), N.Rodriguez (47)"
