,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
77,80,78,78,Jul 1,@,LAA,"L,1-2",8.0,6,2,2,0,4,5,0,0,3.92,32,132,78,2.0,0.0,0,2,28,2,0,0,0,0,0,0,4,Bill Hohn,"C.Wilson (4-51-L), D.O'Day (4), D.Oliver (1), A.Ogando (1)"
78,81,79,79,Jul 2,,CHW,"L,3-5",9.0,14,5,5,0,2,4,0,1,3.93,44,151,107,2.0,2.0,2,0,40,1,0,0,0,1,0,0,4,Ed Hickox,"C.Lewis (6-45), A.Ogando (0-BSv), F.Francisco (1), N.Feliz (1-L)"
79,82,80,80,Jul 3,,CHW,"W,3-1",9.0,10,1,1,0,1,6,0,0,3.9,36,118,88,3.0,1.0,0,0,35,1,0,0,0,0,0,2,4,Fieldin Culbreth,"T.Hunter (5-57-W), F.Francisco (0-H), D.Oliver (1-H), N.Feliz (0-Sv)"
80,83,81,81,Jul 4,,CHW,"L,3-5",9.0,9,5,4,1,1,5,1,1,3.9,37,120,81,1.0,0.0,0,1,34,3,0,0,1,0,2,1,4,Marty Foster,"S.Feldman (4-38-L), D.O'Day (2), D.Oliver (0), A.Ogando (1)"
81,84,82,82,Jul 5,,CLE,"L,3-9",9.0,12,9,9,0,6,4,4,3,3.96,47,196,111,2.0,2.0,3,0,37,3,0,0,0,1,0,1,5,Bob Davidson,"O.Beltre (4-35-L), D.Nippert (4), P.Strop (32), A.Ogando (0), D.O'Day (0)"
82,85,83,83,Jul 6,,CLE,"W,12-1",9.0,5,1,1,0,2,7,1,2,3.92,35,153,86,0.0,0.0,0,1,31,0,0,0,0,0,1,1,4,Chris Guccione,"C.Wilson (4-66-W), D.Oliver (1), F.Francisco (2), D.Mathis (52)"
83,86,84,84,Jul 7,,CLE,"W,4-3",9.0,6,3,2,1,3,11,1,0,3.9,37,146,98,0.0,0.0,0,0,34,2,0,0,0,0,1,0,4,Tim Tschida,"C.Lewis (4-56-W), A.Ogando (1-H), F.Francisco (0-H), N.Feliz (3-Sv)"
84,87,85,85,Jul 8,,BAL,"L,4-6",9.0,10,6,5,1,2,9,2,2,3.91,40,147,98,8.0,4.0,1,0,36,2,0,0,0,0,1,1,6,Dale Scott,"T.Hunter (4-52), A.Ogando (0-H), F.Francisco (0-L), D.Oliver (1-BSv), D.O'Day (2), P.Strop (2)"
85,88,86,86,Jul 9,,BAL,"L,6-7",10.0,15,7,7,0,3,3,2,1,3.95,47,174,109,1.0,0.0,0,0,42,4,0,1,1,0,0,2,5,Jerry Meals,"S.Feldman (4-55), D.O'Day (0-H), N.Feliz (1), P.Strop (0), D.Nippert (3-L)"
86,89,87,87,Jul 10,,BAL,"L,1-6",9.0,9,6,6,0,0,2,3,0,3.97,35,95,73,,,0,0,35,1,0,0,0,0,0,1,1,Mark Wegner,C.Lee (5-47-L)
