,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 8,,LAA,"W,10-3",39,34,10,10,2,2,1,9,3,0,8,1,0,1,1,0,0,0,0.232,0.305,0.376,0.681,5,10,L,T.Skaggs(20)
33,34,34,34,May 9,,LAA,"L,0-13",32,32,0,5,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0.23,0.301,0.372,0.673,5,11,R,L.Bard(49)
34,35,35,35,May 10,@,MIN,"L,0-6",30,30,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0.227,0.297,0.366,0.663,3,10,R,J.Odorizzi(80)
35,36,36,36,May 11 (1),@,MIN,"W,5-3",39,38,5,10,2,0,4,5,1,0,8,0,0,0,1,0,0,0,0.228,0.296,0.374,0.671,7,9,R,M.Pineda(53)
36,37,37,37,May 11 (2),@,MIN,"L,3-8",36,33,3,7,1,1,1,3,3,0,7,0,0,0,0,1,0,0,0.228,0.296,0.375,0.671,6,10,R,K.Stewart(48)
37,38,38,38,May 12,@,MIN,"W,5-3",38,33,5,8,2,0,2,5,2,0,10,2,0,1,0,1,1,0,0.228,0.296,0.378,0.674,6,9,L,M.Perez(52)
38,39,39,39,May 13,,HOU,"L,1-8",37,30,1,5,1,0,0,1,6,0,7,0,0,1,0,1,1,0,0.227,0.296,0.374,0.67,9,9,R,B.Peacock(56)
39,40,40,40,May 14,,HOU,"L,4-11",36,31,4,7,1,1,1,4,4,0,9,0,0,1,0,1,0,0,0.227,0.297,0.375,0.671,5,10,L,W.Miley(45)
40,41,41,41,May 15,,HOU,"L,1-5",32,30,1,2,0,1,1,1,2,0,14,0,0,0,1,0,0,0,0.223,0.293,0.372,0.665,4,9,R,J.Verlander(76)
41,42,42,42,May 16,,OAK,"L,3-17",35,33,3,7,0,1,1,3,2,0,9,0,0,0,0,0,0,1,0.223,0.292,0.371,0.664,5,10,R,C.Bassitt(79)
42,43,43,43,May 17,,OAK,"L,2-7",32,31,2,4,3,0,0,2,0,0,11,1,0,0,0,0,0,0,0.221,0.289,0.368,0.658,3,9,R,F.Montas(78)
43,44,44,44,May 18,,OAK,"L,1-4",33,31,1,5,1,0,0,0,2,0,6,0,0,0,0,1,0,0,0.22,0.288,0.365,0.652,5,10,R,D.Mengden(70)
44,45,45,45,May 19 susp,,OAK,"L,3-7",34,30,3,5,1,1,1,2,3,0,9,0,0,1,0,1,0,0,0.218,0.287,0.365,0.651,4,13,R,M.Fiers(52)
45,46,46,46,May 21,,MIA,"L,4-5",41,38,4,5,1,0,1,4,2,1,17,0,0,1,0,0,0,0,0.216,0.284,0.361,0.645,4,10,L,C.Smith(60)
46,47,47,47,May 22,,MIA,"L,3-6",38,35,3,10,2,0,0,3,2,0,7,1,0,0,0,3,0,0,0.218,0.285,0.361,0.646,8,9,R,J.Urena(51)
47,48,48,48,May 23,,MIA,"L,2-5",35,33,2,11,2,0,0,2,1,1,8,0,0,1,0,2,0,1,0.22,0.286,0.362,0.648,6,11,R,T.Richards(54)
48,49,49,49,May 24,@,NYM,"W,9-8",45,40,9,14,4,0,2,9,3,1,11,0,0,2,1,0,1,0,0.223,0.289,0.368,0.656,9,17,R,N.Syndergaard(32)
49,50,50,50,May 25,@,NYM,"L,4-5",57,49,4,14,1,0,1,4,7,1,11,0,0,1,1,3,2,0,0.225,0.291,0.368,0.659,14,20,L,J.Vargas(53)
50,51,51,51,May 26,@,NYM,"L,3-4",35,33,3,6,0,0,1,3,2,0,13,0,0,0,0,0,3,0,0.224,0.29,0.366,0.656,5,13,R,Z.Wheeler(63)
51,52,52,52,May 27,@,BAL,"L,3-5",38,35,3,8,3,0,0,3,3,0,9,0,0,0,1,0,2,0,0.225,0.29,0.365,0.655,8,11,R,G.Ynoa(47)
52,53,53,53,May 28,@,BAL,"W,3-0",37,35,3,8,5,0,1,3,2,0,9,0,0,0,0,0,0,0,0.225,0.29,0.366,0.656,7,9,R,D.Bundy(59)
53,54,54,54,May 29,@,BAL,"W,4-2",34,32,4,6,1,0,2,4,1,0,11,0,1,0,0,0,0,0,0.224,0.288,0.367,0.655,3,11,L,J.Means(69)
54,55,55,55,May 31,@,ATL,"W,8-2",42,39,8,11,1,1,4,8,3,1,15,0,0,0,1,0,2,0,0.225,0.289,0.373,0.663,7,14,R,M.Foltynewicz(41)
55,57,56,56,Jun 1,@,ATL,"L,5-10",38,38,5,11,4,1,0,5,0,0,11,0,0,0,1,0,0,1,0.226,0.289,0.375,0.664,6,14,R,M.Soroka(51)
56,58,57,57,Jun 2,@,ATL,"L,4-7",40,36,4,9,1,0,3,4,4,0,8,0,0,0,1,1,0,0,0.227,0.29,0.378,0.668,9,14,R,J.Teheran(62)
57,59,58,58,Jun 4,,TBR,"W,9-6",40,37,9,12,1,1,1,8,3,1,11,0,0,0,1,0,1,0,0.229,0.291,0.38,0.671,7,10,L,B.Snell(31)
58,60,59,59,Jun 5,,TBR,"L,0-4",32,32,0,5,1,0,0,0,0,0,9,0,0,0,0,0,1,0,0.228,0.289,0.377,0.666,5,9,R,C.Morton(75)
59,61,60,60,Jun 6,,TBR,"L,1-6",35,33,1,8,2,0,0,1,2,0,7,0,0,0,0,2,2,0,0.228,0.289,0.376,0.665,7,10,R,R.Stanek(50)
60,62,61,61,Jun 7,,MIN,"L,3-6",40,36,3,11,2,0,0,3,2,0,7,1,0,1,0,1,1,0,0.229,0.29,0.375,0.666,10,9,R,M.Pineda(42)
61,63,62,62,Jun 8,,MIN,"W,9-3",44,38,9,15,3,1,3,9,5,0,13,1,0,0,0,0,1,0,0.232,0.294,0.382,0.676,11,10,R,K.Gibson(37)
62,64,63,63,Jun 9,,MIN,"L,2-12",36,33,2,9,2,0,0,1,2,0,11,1,0,0,0,2,0,0,0.233,0.295,0.382,0.676,7,11,R,J.Odorizzi(65)
63,65,64,64,Jun 11,@,KCR,"L,2-3",33,32,2,5,1,0,2,2,1,0,7,0,0,0,0,0,0,0,0.232,0.293,0.381,0.674,4,10,R,J.Junis(64)
64,66,65,65,Jun 12,@,KCR,"W,3-2",36,30,3,5,5,0,0,3,4,0,10,0,0,2,0,0,0,0,0.231,0.292,0.381,0.673,6,9,L,D.Duffy(66)
65,67,66,66,Jun 13,@,KCR,"L,3-7",41,34,3,7,0,1,0,3,5,0,8,1,0,1,1,0,0,0,0.23,0.293,0.379,0.672,11,11,R,H.Bailey(71)
