,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
14,14,15,15,Apr 22,,MIA,"L,1-6",9.0,10,6,1,5,5,8,0,1,3.71,44,178,111,1.0,1.0,1,1,38,1,0,1,0,0,2,1,5,Toby Basner,"C.Hamels (5-62), L.Garcia (0-L), K.Giles (0), J.De Fratus (2), J.Diekman (4)"
15,15,16,16,Apr 23,,MIA,"L,1-9",9.0,12,9,8,1,5,10,1,1,3.99,45,188,118,2.0,2.0,0,1,38,2,0,0,1,0,2,1,5,Chris Conroy,"D.McGowan (3-38-L), H.Neris (99), J.De Fratus (0), J.Diekman (0), J.Gomez (3)"
16,16,17,17,Apr 24,,ATL,"W,1-0",9.0,2,0,0,0,2,6,0,0,3.74,28,117,71,0.0,0.0,0,0,26,1,0,0,0,0,0,3,2,Brian Gorman,"A.Harang (5-83), K.Giles (1-W)"
17,17,18,18,Apr 25,,ATL,"L,2-5",9.0,9,5,5,0,4,5,1,0,3.82,38,134,85,3.0,3.0,1,0,34,2,0,0,0,0,0,1,4,Mark Carlson,"D.Buchanan (5-58-L), J.Diekman (1-BSv), L.Garcia (2), H.Neris (1)"
18,18,19,19,Apr 26,,ATL,"W,5-4",9.0,10,4,4,0,4,4,1,0,3.83,40,142,93,1.0,0.0,0,0,36,3,0,0,0,0,0,1,4,Mike DiMuro,"J.Williams (4-46-W), L.Garcia (0-H), K.Giles (1-H), J.Papelbon (4-Sv)"
19,19,20,20,Apr 27,@,STL,"W,4-1",9.0,5,1,1,0,4,13,0,1,3.68,36,147,93,0.0,0.0,0,1,31,2,0,1,0,0,0,0,3,Chris Guccione,"C.Hamels (4-70-W), K.Giles (0-H), J.Papelbon (0-Sv)"
20,20,21,21,Apr 28,@,STL,"L,5-11",8.0,15,11,9,2,6,4,0,0,3.96,44,172,103,4.0,1.0,1,0,35,3,1,0,0,3,1,1,5,Cory Blaser,"S.Gonzalez (99-8-L), D.McGowan (4), J.Diekman (2), J.De Fratus (4), J.Gomez (4)"
21,21,22,22,Apr 29,@,STL,"L,2-5",8.0,9,5,5,0,2,6,0,0,4.03,35,110,71,0.0,0.0,0,1,32,2,1,0,1,0,0,0,3,Jeff Nelson,"A.Harang (4-39-L), D.McGowan (0), J.Gomez (0)"
22,22,23,23,Apr 30,@,STL,"L,3-9",8.0,12,9,9,0,7,3,1,0,4.28,40,163,99,1.0,1.0,1,1,32,3,0,0,1,0,0,1,4,Laz Diaz,"D.Buchanan (4-17-L), J.Diekman (1), J.De Fratus (1), L.Garcia (3)"
23,24,24,24,May 1,@,MIA,"L,3-4",8.0,13,4,4,0,4,4,0,0,4.28,40,148,85,0.0,0.0,1,0,35,5,0,2,0,1,1,2,4,Brian O'Nora,"J.Williams (4-41), J.Gomez (1), L.Garcia (0), K.Giles (3-L)"
24,25,25,25,May 2,@,MIA,"L,0-7",8.0,13,7,6,1,4,7,1,1,4.38,40,135,89,0.0,0.0,2,0,33,4,0,0,1,1,1,2,3,Manny Gonzalez,"C.Hamels (4-31-L), D.McGowan (2), J.Papelbon (4)"
25,26,26,26,May 3,@,MIA,"W,6-2",9.0,6,2,2,0,2,10,0,0,4.28,34,111,78,0.0,0.0,2,1,31,1,0,0,0,1,0,0,5,Paul Schrieber,"S.Gonzalez (4-53-W), J.De Fratus (2-H), L.Garcia (1-H), K.Giles (1), J.Papelbon (0)"
26,27,27,27,May 4,@,ATL,"W,5-2",9.0,8,2,2,0,4,5,0,0,4.19,38,164,101,0.0,0.0,0,0,34,0,1,0,0,0,0,1,4,Tom Hallion,"A.Harang (4-59-W), J.Diekman (3-H), K.Giles (0-H), J.Papelbon (0)"
27,28,28,28,May 5,@,ATL,"L,0-9",8.0,12,9,8,1,5,5,2,1,4.35,40,150,84,3.0,1.0,0,0,33,0,0,0,1,0,1,3,4,Alfonso Marquez,"C.Billingsley (99-30-L), E.Araujo (99), D.McGowan (2), J.De Fratus (1)"
28,29,29,29,May 6,@,ATL,"L,5-7",8.0,12,7,7,0,2,6,1,0,4.46,35,129,82,2.0,2.0,2,0,32,4,0,0,0,1,0,3,5,Dan Bellino,"J.Williams (4-26-L), J.Diekman (1), J.Gomez (4), E.Araujo (0), L.Garcia (2)"
29,30,30,30,May 8,,NYM,"W,3-1",9.0,5,1,1,0,2,11,0,1,4.34,35,137,90,0.0,0.0,0,0,32,1,0,1,0,0,0,0,3,Scott Barry,"C.Hamels (5-71-W), K.Giles (3-H), J.Papelbon (3-Sv)"
30,31,31,31,May 9,,NYM,"L,2-3",9.0,9,3,2,1,3,4,1,0,4.26,39,144,91,0.0,0.0,0,0,35,1,0,0,1,0,1,1,3,Ted Barrett,"A.Harang (4-52-L), J.Diekman (2), L.Garcia (2)"
31,32,32,32,May 10,,NYM,"L,4-7",9.0,14,7,7,0,1,5,1,0,4.35,41,133,89,1.0,1.0,1,0,40,4,0,0,0,0,0,0,4,Chris Conroy,"C.Billingsley (4-33-L), J.De Fratus (4), E.Araujo (3), J.Gomez (3)"
32,33,33,33,May 11,,PIT,"L,3-4",9.0,7,4,3,1,3,7,1,2,4.31,38,143,94,2.0,1.0,1,0,32,3,0,0,0,1,0,1,6,CB Bucknor,"J.Williams (4-49-L), J.De Fratus (0), J.Diekman (1), L.Garcia (1), E.Araujo (0), J.Gomez (0)"
33,34,34,34,May 12,,PIT,"L,2-7",9.0,8,7,7,0,3,6,2,1,4.39,38,167,100,0.0,0.0,1,0,33,2,0,0,1,0,0,1,5,Lance Barrett,"S.O'Sullivan (24-46-L), J.De Fratus (0), L.Garcia (0), K.Giles (3), J.Papelbon (3)"
34,35,35,35,May 13,,PIT,"W,3-2",9.0,6,2,2,0,2,11,0,2,4.32,35,142,95,0.0,0.0,1,0,30,0,0,0,1,0,0,1,3,Toby Basner,"C.Hamels (4-67-W), K.Giles (0-H), J.Papelbon (0-Sv)"
35,36,36,36,May 14,,PIT,"W,4-2",9.0,7,2,2,0,1,6,0,2,4.26,34,129,93,1.0,1.0,0,2,31,2,0,0,0,0,1,2,3,Dale Scott,"A.Harang (4-77-W), K.Giles (0), J.Papelbon (0-Sv)"
36,37,37,37,May 15,,ARI,"W,4-3",9.0,10,3,3,0,1,6,0,0,4.22,38,126,86,3.0,2.0,0,0,37,2,0,0,0,0,0,0,4,Todd Tichenor,"C.Billingsley (4-51), J.De Fratus (2-BSv), E.Araujo (3-W), L.Garcia (2-Sv)"
37,38,38,38,May 16,,ARI,"W,7-5",9.0,10,5,4,1,0,8,2,0,4.21,37,137,96,0.0,0.0,0,0,37,1,0,0,0,0,1,1,5,Tim Welke,"J.Williams (4-47-W), J.De Fratus (0), J.Diekman (4-H), K.Giles (1-H), J.Papelbon (1-Sv)"
38,39,39,39,May 17,,ARI,"W,6-0",9.0,8,0,0,0,3,6,0,0,4.1,37,120,77,0.0,0.0,1,0,34,1,0,1,0,0,0,1,4,Mike Everitt,"S.O'Sullivan (4-64-W), L.Garcia (1), K.Giles (0), J.Gomez (5)"
