,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
48,49,49,49,May 27,,ANA,"W,4-3",39,34,4,7,0,0,0,4,4,0,4,0,1,0,0,0,1,1,0.257,0.319,0.389,0.708,6,12,R,I.Valdez(54)
49,50,50,50,May 28,,ANA,"L,1-3",39,33,1,5,1,0,0,1,5,0,7,1,0,0,2,0,0,1,0.255,0.319,0.385,0.703,11,10,L,S.Schoeneweis(67)
50,51,51,51,May 29,@,OAK,"W,5-1",41,36,5,12,4,0,1,5,4,1,3,0,1,0,0,1,0,0,0.257,0.32,0.388,0.708,9,10,R,C.Lidle(46)
51,52,52,52,May 30,@,OAK,"L,2-15",39,38,2,10,0,0,0,2,0,0,2,0,1,0,2,0,0,0,0.257,0.319,0.385,0.704,10,11,L,M.Mulder(42)
52,53,53,53,May 31,@,OAK,"L,1-10",32,30,1,4,0,0,1,1,2,0,7,0,0,0,1,2,0,0,0.255,0.317,0.383,0.7,4,10,R,T.Hudson(75)
53,55,54,54,Jun 1,@,SEA,"L,4-8",39,32,4,5,1,0,1,4,7,0,8,0,0,0,1,0,1,0,0.253,0.317,0.381,0.698,8,12,L,J.Moyer(43)
54,56,55,55,Jun 2,@,SEA,"L,4-7",42,36,4,9,2,0,2,4,5,0,3,1,0,0,0,0,0,0,0.253,0.318,0.383,0.7,11,10,R,P.Abbott(48)
55,57,56,56,Jun 3,@,SEA,"L,4-8",41,35,4,8,2,0,1,4,6,0,8,0,0,0,0,0,0,0,0.253,0.318,0.382,0.701,10,12,R,F.Garcia(49)
56,58,57,57,Jun 5,@,TOR,"L,1-13",37,36,1,8,1,0,0,1,1,0,6,0,0,0,1,0,0,0,0.252,0.317,0.38,0.697,9,10,R,E.Loaiza(67)
57,59,58,58,Jun 6,@,TOR,"W,6-2",42,32,6,8,5,0,0,5,4,1,9,4,1,1,2,1,1,0,0.252,0.318,0.38,0.699,9,10,L,C.Michalak(41)
58,60,59,59,Jun 7,@,TOR,"L,7-8",41,37,7,13,3,0,0,6,3,0,7,0,1,0,2,1,0,3,0.254,0.32,0.381,0.701,7,10,R,S.Parris(27)
59,61,60,60,Jun 8,,NYM,"W,7-5",37,34,7,11,4,0,2,6,3,0,7,0,0,0,0,0,1,0,0.255,0.321,0.385,0.706,6,9,R,S.Trachsel(47)
60,62,61,61,Jun 9,,NYM,"W,5-2",35,29,5,6,2,1,1,4,4,0,3,0,1,1,2,1,1,0,0.254,0.32,0.386,0.706,6,9,L,A.Leiter(52)
61,63,62,62,Jun 10,,NYM,"L,0-10",33,29,0,4,0,0,0,0,4,0,11,0,0,0,0,2,1,0,0.253,0.319,0.383,0.702,6,10,R,K.Appier(75)
62,64,63,63,Jun 12,,PHI,"W,9-5",37,35,9,11,1,1,2,9,2,1,5,0,0,0,1,0,2,1,0.254,0.32,0.386,0.705,4,9,R,A.Telemaco(36)
63,65,64,64,Jun 13,,PHI,"W,5-3",34,29,5,8,3,0,2,5,2,0,10,0,2,1,0,0,0,0,0.254,0.32,0.388,0.708,5,9,L,B.Chen(69)
