,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 8,@,SDP,"L,1-5",34,28,1,2,0,0,1,1,5,0,13,1,0,0,0,0,1,1,0.215,0.292,0.391,0.683,6,12,R,T.Cahill(68)
33,34,34,34,May 9,@,SDP,"W,11-0",44,35,11,9,2,0,3,10,7,0,8,2,0,0,2,2,0,0,0.217,0.296,0.397,0.693,6,9,R,J.Weaver(21)
34,35,35,35,May 10,,SDP,"W,4-3",35,28,4,8,2,0,0,1,6,1,10,1,0,0,0,3,1,1,0.218,0.3,0.396,0.695,7,10,R,L.Perdomo(49)
35,36,36,36,May 11,,SDP,"W,5-2",33,32,5,9,0,0,2,5,1,0,6,0,0,0,0,0,1,1,0.22,0.3,0.398,0.697,3,10,L,C.Richard(66)
36,37,37,37,May 12,,OAK,"W,5-2",35,29,5,8,2,0,1,5,4,0,3,0,1,1,0,3,1,0,0.221,0.301,0.399,0.7,5,11,R,J.Hahn(65)
37,38,38,38,May 13,,OAK,"W,6-5",37,33,6,10,2,0,0,6,4,0,5,0,0,0,0,1,3,0,0.223,0.303,0.398,0.701,7,10,R,S.Gray(55)
38,39,39,39,May 14,,OAK,"W,6-4",35,33,6,12,2,0,0,5,2,0,4,0,0,0,0,2,3,1,0.227,0.305,0.399,0.704,5,10,R,K.Graveman(41)
39,40,40,40,May 16,,PHI,"W,5-1",35,32,5,8,2,0,2,5,3,0,9,0,0,0,0,0,0,0,0.228,0.306,0.401,0.707,6,10,R,J.Eickhoff(54)
40,41,41,41,May 17,,PHI,"W,9-3",43,34,9,17,3,0,1,8,4,0,1,2,0,3,0,4,0,0,0.234,0.312,0.408,0.72,10,10,R,Z.Eflin(11)
41,42,42,42,May 18,,PHI,"W,8-4",39,32,8,9,2,0,1,8,7,0,9,0,0,0,0,0,0,1,0.236,0.315,0.409,0.723,7,9,R,N.Pivetta(55)
42,43,43,43,May 19,@,DET,"W,5-3",36,31,5,8,1,0,2,5,3,0,11,1,1,0,0,0,0,2,0.236,0.315,0.41,0.726,4,9,L,D.Norris(41)
43,44,44,44,May 20,@,DET,"L,3-9",35,32,3,4,1,0,1,3,2,0,7,1,0,0,1,0,0,0,0.234,0.313,0.407,0.72,5,11,R,J.Verlander(61)
44,45,45,45,May 21,@,DET,"W,5-2",43,40,5,15,2,1,2,5,3,2,5,0,0,0,0,2,0,0,0.237,0.316,0.413,0.728,11,10,L,M.Boyd(31)
45,46,46,46,May 23,@,BOS,"L,6-11",38,36,6,13,4,0,1,4,0,0,5,1,0,1,0,2,0,0,0.24,0.317,0.416,0.733,5,9,R,R.Porcello(38)
46,47,47,47,May 24,@,BOS,"L,4-9",35,33,4,7,2,0,1,4,1,0,8,0,0,1,0,0,0,0,0.24,0.315,0.415,0.73,4,10,L,C.Sale(57)
47,48,48,48,May 25,@,BOS,"L,2-6",33,32,2,4,0,0,1,2,1,0,20,0,0,0,0,0,1,0,0.237,0.312,0.411,0.723,4,9,L,D.Pomeranz(66)
48,49,49,49,May 26,@,TOR,"L,6-7",42,36,6,10,4,0,1,6,5,0,8,0,0,1,1,0,2,0,0.238,0.313,0.412,0.725,9,9,R,M.Bolsinger(40)
49,50,50,50,May 27,@,TOR,"L,1-3",33,32,1,6,2,0,1,1,1,0,12,0,0,0,1,1,0,0,0.237,0.311,0.411,0.722,5,10,R,M.Estrada(67)
50,51,51,51,May 28,@,TOR,"W,3-1",39,37,3,10,2,0,1,2,2,0,9,0,0,0,1,0,2,0,0.238,0.311,0.411,0.722,9,10,R,J.Biagini(56)
51,52,52,52,May 29,,TBR,"L,8-10",43,37,8,13,3,0,2,8,5,0,8,0,0,1,0,2,3,0,0.24,0.313,0.415,0.728,8,9,R,E.Ramirez(29)
52,53,53,53,May 30,,TBR,"W,9-5",39,34,9,11,2,0,2,9,4,0,10,0,0,1,0,0,0,0,0.242,0.315,0.418,0.732,6,12,R,M.Andriese(43)
53,54,54,54,May 31,,TBR,"L,5-7",41,37,5,9,4,0,0,4,3,0,10,0,0,1,0,2,1,0,0.242,0.314,0.416,0.731,6,12,R,C.Archer(52)
54,56,55,55,Jun 2,,HOU,"L,1-7",34,31,1,4,1,0,1,1,3,0,10,0,0,0,0,0,0,0,0.24,0.313,0.414,0.726,6,11,L,D.Keuchel(71)
55,57,56,56,Jun 3,,HOU,"L,5-6",41,37,5,9,1,0,0,5,4,0,18,0,0,0,0,0,2,0,0.24,0.313,0.411,0.723,9,11,R,L.McCullers(43)
56,58,57,57,Jun 4,,HOU,"L,2-7",37,33,2,6,1,0,1,2,2,0,13,2,0,0,0,0,1,0,0.239,0.312,0.409,0.721,8,10,R,B.Peacock(64)
57,59,58,58,Jun 6,,NYM,"W,10-8",42,38,10,16,2,0,2,8,3,0,8,0,0,1,0,1,2,0,0.243,0.315,0.413,0.728,8,10,R,J.deGrom(11)
58,60,59,59,Jun 7,,NYM,"L,3-4",36,33,3,8,1,0,1,3,3,0,8,0,0,0,0,2,0,0,0.243,0.315,0.412,0.727,6,9,R,Z.Wheeler(63)
59,61,60,60,Jun 9,@,WSN,"W,5-2",45,40,5,13,1,0,2,5,3,0,9,1,1,0,3,1,0,0,0.244,0.316,0.414,0.73,13,14,R,T.Roark(38)
60,62,61,61,Jun 10,@,WSN,"W,6-3",43,40,6,9,3,0,2,6,3,1,17,0,0,0,0,0,5,1,0.244,0.315,0.415,0.73,4,19,L,G.Gonzalez(70)
61,63,62,62,Jun 11,@,WSN,"W,5-1",35,31,5,4,0,1,1,4,3,0,11,0,0,1,1,0,2,0,0.242,0.313,0.413,0.726,3,13,R,M.Scherzer(71)
62,64,63,63,Jun 12,@,HOU,"W,6-1",37,34,6,9,1,2,1,6,3,0,9,0,0,0,0,1,3,0,0.243,0.314,0.414,0.728,4,10,R,J.Musgrove(47)
63,65,64,64,Jun 13,@,HOU,"W,4-2",38,33,4,6,1,0,2,4,5,0,16,0,0,0,0,0,0,1,0.242,0.313,0.414,0.727,7,11,R,B.Peacock(62)
64,66,65,65,Jun 14,@,HOU,"L,2-13",36,33,2,7,1,0,1,1,2,0,14,1,0,0,0,1,0,0,0.241,0.313,0.413,0.726,7,11,R,F.Martes(62)
65,67,66,66,Jun 16,,SEA,"W,10-4",42,36,10,12,3,0,2,10,4,0,6,2,0,0,1,1,1,0,0.243,0.315,0.416,0.73,8,9,L,J.Paxton(20)
66,68,67,67,Jun 17,,SEA,"W,10-4",37,35,10,10,1,0,4,10,1,0,6,1,0,0,1,0,0,0,0.243,0.315,0.419,0.734,3,9,R,Y.Gallardo(37)
67,69,68,68,Jun 18,,SEA,"L,3-7",36,30,3,4,0,0,1,2,5,0,5,1,0,0,0,1,0,0,0.242,0.314,0.417,0.731,6,10,R,C.Bergman(52)
68,70,69,69,Jun 19,,TOR,"L,6-7",41,34,6,7,1,0,1,6,7,0,10,0,0,0,0,0,0,0,0.241,0.315,0.416,0.73,8,9,R,M.Estrada(23)
69,71,70,70,Jun 20,,TOR,"W,6-1",32,29,6,8,2,0,3,6,2,0,7,0,1,0,0,0,1,1,0.242,0.315,0.419,0.733,2,9,L,F.Liriano(31)
70,72,71,71,Jun 21,,TOR,"L,5-7",38,36,5,9,2,0,2,5,2,0,8,0,0,0,0,0,1,0,0.242,0.315,0.419,0.734,6,9,R,J.Biagini(43)
71,73,72,72,Jun 22,,TOR,"W,11-4",41,34,11,11,3,0,4,10,5,0,8,1,0,1,0,0,2,1,0.243,0.316,0.424,0.74,6,10,R,M.Stroman(23)
72,74,73,73,Jun 23,@,NYY,"L,1-2",38,33,1,4,0,0,0,0,4,0,12,1,0,0,1,1,1,1,0.242,0.315,0.42,0.735,7,10,R,M.Tanaka(83)
73,75,74,74,Jun 24,@,NYY,"W,8-1",40,35,8,8,3,0,2,7,4,0,12,1,0,0,0,0,2,0,0.241,0.315,0.421,0.736,5,9,R,L.Cessa(55)
74,76,75,75,Jun 25,@,NYY,"W,7-6",37,33,7,8,2,0,3,7,3,0,11,0,1,0,0,1,1,0,0.241,0.315,0.423,0.738,3,9,R,M.Pineda(25)
75,77,76,76,Jun 26,@,CLE,"L,9-15",40,35,9,9,3,0,4,9,5,0,17,0,0,0,0,0,0,0,0.242,0.315,0.427,0.742,4,11,R,C.Carrasco(20)
76,78,77,77,Jun 27,@,CLE,"W,2-1",32,29,2,3,0,0,2,2,3,0,16,0,0,0,0,0,0,1,0.24,0.314,0.425,0.739,3,9,R,M.Clevinger(71)
77,79,78,78,Jun 28,@,CLE,"L,3-5",35,34,3,7,0,0,2,3,1,0,9,0,0,0,0,0,0,0,0.24,0.313,0.425,0.738,5,11,R,T.Bauer(63)
78,80,79,79,Jun 29,@,CLE,"L,1-5",31,30,1,4,0,0,1,1,1,0,12,0,0,0,0,0,2,0,0.238,0.311,0.423,0.734,3,9,R,C.Kluber(83)
79,81,80,80,Jun 30,@,CHW,"L,7-8",42,35,7,11,0,0,2,6,6,0,7,1,0,0,0,1,4,1,0.239,0.313,0.423,0.736,8,10,R,M.Pelfrey(31)
80,83,81,81,Jul 1,@,CHW,"W,10-4",45,37,10,10,3,1,3,10,6,1,11,2,0,0,1,0,0,0,0.24,0.314,0.427,0.741,8,10,L,D.Holland(42)
81,84,82,82,Jul 2,@,CHW,"L,5-6",41,38,5,9,1,0,1,4,3,1,12,0,0,0,1,0,1,0,0.24,0.314,0.425,0.739,9,12,L,J.Quintana(38)
82,85,83,83,Jul 3,,BOS,"L,5-7",43,39,5,7,2,0,3,4,3,0,9,1,0,0,0,0,0,0,0.239,0.313,0.426,0.739,5,10,R,R.Porcello(55)
83,86,84,84,Jul 4,,BOS,"L,4-11",41,37,4,10,1,0,2,4,4,0,15,0,0,0,0,0,0,0,0.239,0.314,0.426,0.74,10,10,L,D.Price(67)
84,87,85,85,Jul 5,,BOS,"W,8-2",38,29,8,8,4,0,2,8,3,0,7,3,1,2,1,1,1,0,0.24,0.314,0.428,0.743,6,11,R,D.Fister(31)
85,88,86,86,Jul 7,,LAA,"W,10-0",39,34,10,12,1,0,3,10,4,0,5,0,1,0,0,1,0,0,0.241,0.316,0.431,0.746,5,11,R,R.Nolasco(9)
86,89,87,87,Jul 8,,LAA,"W,5-2",37,32,5,10,4,0,2,5,5,0,8,0,0,0,0,0,0,2,0.242,0.317,0.433,0.75,8,9,R,J.Chavez(45)
87,90,88,88,Jul 9,,LAA,"L,0-3",33,26,0,2,1,0,0,0,6,0,6,0,1,0,0,2,1,0,0.24,0.316,0.43,0.746,6,9,R,J.Ramirez(65)
88,91,89,89,Jul 14,@,KCR,"W,5-3",38,35,5,7,0,0,2,5,3,0,5,0,0,0,1,0,0,0,0.24,0.315,0.429,0.745,6,10,R,J.Hammel(51)
89,92,90,90,Jul 15,@,KCR,"W,1-0",30,29,1,5,0,1,0,1,0,0,6,0,1,0,0,1,0,0,0.239,0.314,0.428,0.742,2,11,L,D.Duffy(73)
90,93,91,91,Jul 16,@,KCR,"L,3-4",34,32,3,7,1,0,2,3,1,0,8,1,0,0,0,2,0,0,0.239,0.314,0.428,0.741,4,9,R,I.Kennedy(61)
91,94,92,92,Jul 17,@,BAL,"L,1-3",34,28,1,3,1,0,0,1,5,0,5,1,0,0,0,1,0,0,0.238,0.313,0.425,0.738,6,11,R,C.Tillman(63)
92,95,93,93,Jul 18,@,BAL,"L,1-12",34,32,1,6,0,0,1,1,1,0,7,1,0,0,0,1,0,0,0.237,0.312,0.424,0.736,6,12,R,D.Bundy(63)
93,96,94,94,Jul 19,@,BAL,"L,2-10",37,34,2,8,1,0,1,2,3,0,10,0,0,0,0,1,1,0,0.237,0.312,0.423,0.735,8,9,R,K.Gausman(66)
94,97,95,95,Jul 20,@,BAL,"L,7-9",39,34,7,9,3,0,1,7,5,0,7,0,0,0,0,0,1,1,0.238,0.313,0.423,0.736,5,9,L,W.Miley(32)
95,98,96,96,Jul 21,@,TBR,"W,4-3",39,35,4,7,1,0,2,4,3,1,5,0,1,0,1,2,0,0,0.237,0.312,0.423,0.735,5,11,R,A.Cobb(64)
96,99,97,97,Jul 22,@,TBR,"W,4-3",34,33,4,5,1,0,1,1,1,0,14,0,0,0,1,0,0,0,0.236,0.311,0.421,0.732,3,9,R,C.Archer(69)
97,100,98,98,Jul 23,@,TBR,"W,6-5",41,34,6,8,1,1,4,6,6,0,12,0,0,1,0,0,1,0,0.236,0.311,0.424,0.735,8,10,R,J.Odorizzi(44)
98,101,99,99,Jul 24,,MIA,"L,0-4",35,33,0,8,0,1,0,0,2,0,6,0,0,0,0,1,1,0,0.236,0.311,0.423,0.734,8,9,L,A.Conley(68)
99,102,100,100,Jul 25,,MIA,"W,10-4",42,36,10,15,2,1,4,10,3,1,3,2,0,1,0,2,0,0,0.238,0.313,0.428,0.74,8,9,R,D.Straily(19)
100,103,101,101,Jul 26,,MIA,"L,10-22",47,35,10,10,5,0,1,10,8,0,6,2,0,2,0,0,0,0,0.239,0.314,0.428,0.743,10,11,R,J.Urena(40)
101,104,102,102,Jul 28,,BAL,"W,8-2",36,34,8,10,4,0,1,8,2,0,11,0,0,0,1,1,0,0,0.239,0.314,0.429,0.744,4,9,R,C.Tillman(17)
102,105,103,103,Jul 29,,BAL,"L,0-4",34,31,0,7,0,0,0,0,3,0,8,0,0,0,0,3,1,0,0.239,0.314,0.427,0.742,7,9,R,K.Gausman(75)
103,106,104,104,Jul 30,,BAL,"L,6-10",40,35,6,7,1,0,3,6,3,0,14,2,0,0,1,1,0,0,0.239,0.314,0.428,0.742,7,12,L,W.Miley(55)
104,107,105,105,Jul 31,,SEA,"L,4-6",39,32,4,6,1,0,2,4,4,0,13,2,1,0,1,0,0,1,0.238,0.314,0.428,0.742,8,9,R,F.Hernandez(42)
