,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
42,43,43,43,May 19,,MIL,"W,4-2",33,32,4,9,1,0,0,4,1,0,6,0,0,0,0,0,1,0,0.266,0.329,0.387,0.716,5,14,R,K.Lohse(44)
43,44,44,44,May 20,@,SDP,"L,2-4",33,28,2,4,1,0,0,0,5,0,3,0,0,0,1,3,0,1,0.264,0.328,0.383,0.711,4,12,R,J.Marquis(59)
44,45,45,45,May 21,@,SDP,"W,10-2",40,35,10,13,3,0,1,10,2,1,8,0,2,1,0,2,0,1,0.266,0.33,0.387,0.716,3,11,R,E.Volquez(40)
45,46,46,46,May 22,@,SDP,"W,5-3",42,38,5,14,1,1,0,4,4,1,8,0,0,0,0,2,0,1,0.269,0.332,0.388,0.72,10,12,R,B.Smith(25)
46,47,47,47,May 24,@,LAD,"W,7-0",41,33,7,6,2,0,2,7,6,0,7,1,0,1,1,0,0,0,0.267,0.332,0.389,0.721,7,15,L,C.Capuano(34)
47,48,48,48,May 25,@,LAD,"L,3-5",38,35,3,7,2,0,0,3,2,1,8,1,0,0,1,0,0,0,0.265,0.33,0.386,0.716,8,17,L,T.Lilly(60)
48,49,49,49,May 26,@,LAD,"W,5-3",40,36,5,10,5,0,0,5,4,1,7,0,0,0,0,1,0,0,0.266,0.331,0.387,0.717,8,15,L,C.Kershaw(49)
49,50,50,50,May 27,@,KCR,"W,6-3",44,36,6,12,3,0,1,6,7,1,7,0,0,1,0,2,1,0,0.267,0.333,0.389,0.722,11,10,R,J.Shields(29)
50,51,51,51,May 28,@,KCR,"W,4-1",34,32,4,8,0,0,3,4,2,0,5,0,0,0,0,3,1,0,0.267,0.332,0.392,0.724,3,10,R,E.Santana(51)
51,52,52,52,May 29,,KCR,"W,5-3",37,33,5,12,1,0,2,5,4,1,8,0,0,0,0,1,0,0,0.268,0.334,0.395,0.73,8,15,R,L.Mendoza(55)
52,53,53,53,May 30,,KCR,"L,2-4",38,35,2,8,1,0,0,2,3,0,7,0,0,0,0,0,1,0,0.268,0.333,0.393,0.726,9,16,R,J.Guthrie(53)
53,55,54,54,Jun 1 (1),,SFG,"W,8-0",35,32,8,10,3,0,0,8,1,0,10,0,1,1,0,0,0,0,0.268,0.333,0.393,0.726,3,12,R,M.Cain(35)
54,56,55,55,Jun 1 (2),,SFG,"W,7-1",36,32,7,9,2,0,0,7,2,0,8,1,0,1,0,1,1,0,0.269,0.333,0.392,0.725,5,9,L,M.Bumgarner(45)
55,57,56,56,Jun 2,,SFG,"L,2-4",33,33,2,6,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0.267,0.331,0.39,0.721,4,15,R,C.Gaudin(61)
56,58,57,57,Jun 3,,ARI,"W,7-1",39,36,7,14,2,0,2,7,3,0,3,0,0,0,0,2,0,0,0.269,0.333,0.394,0.727,8,14,R,T.Cahill(26)
57,59,58,58,Jun 4,,ARI,"L,6-7",62,55,6,14,2,1,2,6,3,1,13,3,0,1,0,0,1,0,0.269,0.332,0.395,0.728,14,20,L,T.Skaggs(41)
58,60,59,59,Jun 5,,ARI,"L,3-10",38,37,3,12,1,0,0,3,1,0,5,0,0,0,1,2,0,0,0.27,0.333,0.394,0.727,8,15,L,W.Miley(42)
59,61,60,60,Jun 6,,ARI,"W,12-8",44,40,12,17,3,0,5,12,4,0,6,0,0,0,0,1,0,0,0.273,0.335,0.404,0.739,8,17,R,I.Kennedy(-2)
60,62,61,61,Jun 7,@,CIN,"W,9-2",43,41,9,16,7,0,0,9,2,0,7,0,0,0,0,2,0,0,0.275,0.337,0.407,0.744,7,14,R,M.Leake(45)
61,63,62,62,Jun 8,@,CIN,"L,2-4",38,36,2,9,3,0,0,2,1,0,6,1,0,0,0,0,0,0,0.275,0.336,0.406,0.742,9,15,R,M.Latos(58)
62,64,63,63,Jun 9,@,CIN,"W,11-4",49,41,11,14,4,0,2,11,6,2,8,0,1,1,0,0,0,1,0.276,0.338,0.409,0.747,8,17,R,B.Arroyo(55)
63,65,64,64,Jun 11,@,NYM,"W,9-2",43,40,9,13,3,0,2,8,3,0,5,0,0,0,1,1,0,0,0.277,0.338,0.412,0.75,7,13,R,J.Hefner(43)
64,66,65,65,Jun 12,@,NYM,"L,1-5",35,33,1,6,2,0,1,1,2,0,7,0,0,0,0,0,0,0,0.276,0.337,0.41,0.747,7,12,R,D.Gee(63)
65,67,66,66,Jun 13,@,NYM,"W,2-1",36,34,2,10,1,1,0,2,1,0,8,0,1,0,0,1,0,1,0.276,0.337,0.41,0.747,7,12,R,M.Harvey(69)
66,68,67,67,Jun 14,@,MIA,"L,4-5",37,35,4,8,2,0,0,4,2,0,13,0,0,0,1,1,0,0,0.275,0.336,0.408,0.744,6,15,R,J.Fernandez(63)
67,69,68,68,Jun 15,@,MIA,"W,13-7",48,42,13,17,2,1,3,12,4,0,7,1,1,0,0,2,0,0,0.278,0.338,0.414,0.752,8,16,R,T.Koehler(13)
68,70,69,69,Jun 16,@,MIA,"L,2-7",36,31,2,5,0,0,0,2,4,0,6,0,1,0,0,0,0,0,0.276,0.337,0.41,0.747,7,15,R,R.Nolasco(70)
69,71,70,70,Jun 17,,CHC,"W,5-2",33,29,5,8,2,0,0,4,0,0,4,1,1,2,0,0,0,0,0.276,0.336,0.41,0.746,4,15,L,T.Wood(53)
70,72,71,71,Jun 18,,CHC,"L,2-4",33,31,2,8,1,0,1,2,1,0,6,1,0,0,0,3,0,0,0.276,0.336,0.409,0.745,4,13,R,J.Samardzija(66)
71,73,72,72,Jun 19,,CHC,"W,4-1",34,30,4,9,0,0,1,4,2,0,3,1,1,0,0,2,0,0,0.276,0.336,0.409,0.745,6,12,R,E.Jackson(39)
72,74,73,73,Jun 20,,CHC,"W,6-1",36,32,6,10,3,0,1,6,4,0,5,0,0,0,0,2,0,0,0.277,0.337,0.41,0.747,6,14,R,S.Feldman(36)
73,75,74,74,Jun 21,,TEX,"L,4-6",38,31,4,6,5,0,0,3,5,1,6,0,2,0,0,0,0,0,0.276,0.336,0.41,0.746,7,14,L,D.Holland(54)
74,76,75,75,Jun 22,,TEX,"L,2-4",33,31,2,7,0,1,0,2,1,0,4,0,0,1,0,2,0,0,0.275,0.335,0.408,0.743,4,14,L,M.Perez(61)
75,77,76,76,Jun 23,,TEX,"L,1-2",35,32,1,7,0,0,1,1,2,0,5,1,0,0,0,1,0,0,0.274,0.335,0.407,0.742,7,15,R,N.Tepesch(59)
76,78,77,77,Jun 25,@,HOU,"W,13-5",46,42,13,15,2,1,3,13,4,0,14,0,0,0,1,1,0,0,0.276,0.336,0.411,0.747,6,13,R,L.Harrell(19)
77,79,78,78,Jun 26,@,HOU,"L,3-4",37,34,3,8,2,0,2,3,3,0,11,0,0,0,0,1,1,0,0.275,0.335,0.412,0.747,7,13,L,E.Bedard(51)
78,80,79,79,Jun 28,@,OAK,"L,1-6",33,32,1,7,0,0,0,1,1,0,6,0,0,0,0,2,0,0,0.274,0.334,0.41,0.744,5,9,R,B.Colon(70)
79,81,80,80,Jun 29,@,OAK,"W,7-1",39,34,7,10,3,0,2,7,1,0,7,2,1,1,0,1,0,0,0.275,0.335,0.411,0.746,5,9,R,J.Parker(60)
