,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 4,@,LAA,"W,9-0",44,37,9,11,3,0,1,9,7,1,12,0,0,0,1,1,0,0,0.297,0.409,0.459,0.869,8,10,R,G.Richards(47)
1,2,2,Apr 5,@,LAA,"W,6-1",36,36,6,9,1,0,3,6,0,0,9,0,0,0,0,0,0,0,0.274,0.338,0.493,0.831,3,9,L,A.Heaney(49)
2,3,3,Apr 7,@,ARI,"W,14-6",52,41,14,14,3,2,1,11,10,0,5,1,0,0,0,0,1,0,0.298,0.394,0.526,0.92,11,15,R,R.De La Rosa(21)
3,4,4,Apr 8,@,ARI,"L,2-3",35,30,2,5,2,0,0,2,4,0,6,1,0,0,0,1,0,0,0.271,0.371,0.465,0.837,6,14,L,R.Ray(55)
4,5,5,Apr 9,@,ARI,"W,4-2",42,35,4,10,4,0,0,4,5,1,10,1,0,1,1,2,0,0,0.274,0.373,0.453,0.826,11,12,R,Z.Greinke(47)
5,6,6,Apr 10,@,ARI,"W,7-3",44,37,7,12,2,0,2,7,5,1,11,1,0,1,0,1,1,0,0.282,0.379,0.468,0.847,10,14,R,S.Miller(41)
6,7,7,Apr 11,,CIN,"W,5-3",36,27,5,3,0,0,1,5,7,0,5,1,1,0,1,0,0,0,0.263,0.372,0.44,0.812,7,14,L,B.Finnegan(64)
7,8,8,Apr 13,,CIN,"W,9-2",43,31,9,8,1,0,1,8,10,0,9,1,0,1,0,0,2,0,0.263,0.381,0.434,0.815,10,13,R,A.Simon(22)
8,9,9,Apr 14,,CIN,"W,8-1",39,33,8,11,1,0,1,7,5,0,4,0,0,1,1,0,0,1,0.27,0.384,0.436,0.82,7,14,R,R.Iglesias(43)
9,10,10,Apr 15,,COL,"L,1-6",34,30,1,4,0,0,0,1,4,0,7,0,0,0,0,0,0,1,0.258,0.371,0.409,0.781,6,13,R,C.Bettis(67)
10,11,11,Apr 16,,COL,"W,6-2",36,30,6,8,1,0,3,6,5,0,10,0,0,1,0,1,2,0,0.259,0.37,0.425,0.796,6,12,R,C.Bergman(57)
11,12,12,Apr 17,,COL,"L,0-2",32,30,0,3,2,0,0,0,1,0,9,1,0,0,0,0,0,0,0.247,0.356,0.406,0.761,5,14,R,T.Chatwood(79)
12,13,13,Apr 18,@,STL,"W,5-0",37,34,5,9,2,0,1,4,1,0,6,1,0,1,1,2,0,0,0.248,0.352,0.406,0.758,5,14,R,M.Leake(56)
13,14,14,Apr 19,@,STL,"W,2-1",38,32,2,5,1,0,0,2,6,1,13,0,0,0,0,0,0,0,0.242,0.347,0.391,0.738,9,15,L,J.Garcia(54)
14,15,15,Apr 20,@,STL,"L,3-5",36,32,3,5,0,0,1,3,4,0,8,0,0,0,0,0,0,0,0.236,0.341,0.382,0.723,6,15,R,C.Martinez(69)
15,16,16,Apr 21,@,CIN,"W,16-0",52,46,16,18,3,0,5,15,6,0,7,0,0,0,0,0,0,0,0.25,0.351,0.416,0.767,9,10,L,B.Finnegan(28)
16,17,17,Apr 22,@,CIN,"W,8-1",40,32,8,9,3,0,2,8,5,0,5,0,2,1,0,0,2,2,0.251,0.352,0.424,0.776,5,12,R,J.Moscot(45)
17,18,18,Apr 23,@,CIN,"L,5-13",43,35,5,7,2,0,1,5,8,1,8,0,0,0,1,1,2,0,0.248,0.352,0.419,0.771,11,14,R,D.Straily(46)
18,19,19,Apr 24,@,CIN,"W,9-0",44,40,9,15,4,0,3,9,4,0,6,0,0,0,0,1,1,1,0.256,0.357,0.437,0.793,8,13,R,A.Simon(8)
19,20,20,Apr 26,,MIL,"W,4-3",38,30,4,7,2,1,0,4,6,0,9,0,1,1,1,0,1,0,0.255,0.356,0.434,0.79,10,16,R,J.Nelson(58)
20,21,21,Apr 28,,MIL,"W,7-2",45,32,7,8,2,0,1,7,11,0,5,2,0,0,0,0,0,0,0.255,0.362,0.432,0.795,14,18,R,T.Jungmann(28)
21,22,22,Apr 29,,ATL,"W,6-1",35,28,6,7,2,0,1,6,7,1,3,0,0,0,0,2,0,0,0.255,0.364,0.432,0.796,5,13,R,A.Blair(64)
22,23,23,May 1,,ATL,"L,3-4",40,36,3,6,1,0,0,3,3,0,12,1,0,0,0,0,2,0,0.251,0.359,0.421,0.78,7,14,R,J.Teheran(81)
23,24,24,May 2,@,PIT,"W,7-2",45,37,7,11,4,0,0,5,5,0,9,2,0,1,0,0,3,1,0.253,0.361,0.42,0.781,11,16,R,G.Cole(32)
