,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
33,34,34,May 13,@,PIT,"L,2-3",43,41,2,6,1,0,0,2,2,0,6,0,0,0,1,1,0,0,0.249,0.318,0.365,0.683,5,16,R,A.Burnett(66)
34,35,35,May 14,@,PHI,"L,1-5",35,34,1,7,0,0,1,1,1,0,12,0,0,0,0,0,1,0,0.248,0.316,0.363,0.678,7,14,R,J.Blanton(67)
35,36,36,May 15,@,PHI,"L,3-4",38,37,3,9,2,0,1,2,1,0,13,0,0,0,0,2,1,1,0.247,0.314,0.363,0.677,5,17,L,C.Lee(77)
36,37,37,May 16,,MIL,"W,8-3",35,30,8,8,1,0,1,7,3,0,5,0,1,1,1,1,2,0,0.248,0.314,0.364,0.679,3,11,L,R.Wolf(20)
37,38,38,May 17,,MIL,"W,4-0",40,37,4,13,2,0,1,4,2,0,7,1,0,0,0,0,2,0,0.251,0.317,0.368,0.684,12,14,R,S.Marcum(39)
38,39,39,May 18,,TEX,"L,1-4",36,30,1,4,0,0,0,1,5,0,9,1,0,0,0,1,2,0,0.248,0.316,0.362,0.678,8,14,R,N.Feliz(55)
39,40,40,May 19,,TEX,"W,6-5",35,31,6,7,2,0,3,6,4,0,9,0,0,0,0,0,1,0,0.248,0.316,0.367,0.683,5,17,L,D.Holland(41)
40,41,41,May 20,,TEX,"L,1-6",33,32,1,5,2,0,1,1,1,0,6,0,0,0,0,0,0,0,0.246,0.313,0.366,0.679,5,15,R,C.Lewis(75)
41,42,42,May 21,,CHC,"W,8-4",35,31,8,8,0,0,3,8,4,0,5,0,0,0,0,1,1,0,0.246,0.313,0.37,0.684,3,14,R,M.Garza(21)
42,43,43,May 22,,CHC,"W,2-1",31,28,2,4,2,0,1,2,3,0,5,0,0,0,0,0,0,0,0.244,0.312,0.369,0.681,5,13,L,T.Wood(58)
43,44,44,May 23,,CHC,"W,5-1",38,33,5,9,1,1,0,5,4,1,5,1,0,0,0,0,0,0,0.244,0.313,0.369,0.682,9,14,R,J.Samardzija(54)
44,45,45,May 25,@,LAD,"W,3-1",39,31,3,7,5,0,1,2,6,0,8,0,1,0,0,1,0,1,0.244,0.314,0.371,0.685,9,16,L,C.Kershaw(60)
45,46,46,May 26,@,LAD,"L,3-6",40,34,3,7,3,0,0,3,6,0,9,0,0,0,0,0,0,0,0.243,0.314,0.37,0.684,10,17,R,C.Billingsley(54)
46,47,47,May 27,@,LAD,"L,1-5",31,28,1,2,0,1,0,1,2,0,10,0,1,0,0,0,0,0,0.24,0.311,0.366,0.677,3,13,L,C.Capuano(75)
47,48,48,May 28 (1),@,COL,"L,7-9",39,37,7,12,1,1,1,6,1,0,8,1,0,0,0,1,1,0,0.242,0.312,0.368,0.681,5,15,R,J.Nicasio(36)
48,49,49,May 28 (2),@,COL,"L,6-7",45,42,6,14,1,0,3,6,1,0,6,1,1,0,0,1,0,0,0.244,0.313,0.374,0.687,9,19,R,A.White(24)
49,50,50,May 30,@,COL,"L,5-13",45,41,5,15,2,0,0,5,2,0,8,1,0,1,0,0,0,0,0.247,0.315,0.375,0.69,13,14,L,C.Friedrich(35)
50,51,51,May 31,@,COL,"L,5-11",39,38,5,14,2,1,1,4,0,0,4,0,1,0,0,2,0,0,0.25,0.317,0.378,0.695,7,17,R,J.Guthrie(34)
51,52,52,Jun 1,,CIN,"L,1-4",34,30,1,5,0,0,0,0,4,0,10,0,0,0,0,2,0,0,0.249,0.316,0.375,0.69,6,14,R,M.Leake(69)
52,53,53,Jun 2,,CIN,"L,9-12",43,37,9,14,5,0,1,9,5,0,15,0,1,0,1,1,0,2,0.251,0.318,0.379,0.698,7,15,R,M.Latos(28)
53,54,54,Jun 3,,CIN,"W,5-3",35,30,5,10,1,0,1,5,1,0,7,1,1,2,0,0,0,1,0.253,0.319,0.381,0.7,6,13,R,B.Arroyo(40)
54,55,55,Jun 5,,STL,"W,9-8",40,36,9,13,4,0,2,7,3,0,11,1,0,0,2,1,0,1,0.255,0.321,0.386,0.707,7,14,L,J.Garcia(22)
55,56,56,Jun 6,,STL,"L,3-4",43,39,3,12,0,1,0,3,3,0,11,1,0,0,2,1,0,0,0.256,0.322,0.385,0.707,13,17,R,A.Wainwright(50)
56,57,57,Jun 7,,STL,"L,2-14",36,34,2,7,3,0,1,2,2,0,13,0,0,0,0,0,0,0,0.255,0.321,0.385,0.706,7,15,R,L.Lynn(61)
57,58,58,Jun 8,@,CHW,"W,8-3",39,35,8,8,3,0,3,7,3,0,13,0,0,1,1,0,0,1,0.254,0.32,0.388,0.709,4,10,R,G.Floyd(55)
58,59,59,Jun 9,@,CHW,"L,1-10",34,33,1,6,0,0,1,1,0,0,9,1,0,0,0,0,0,0,0.253,0.318,0.387,0.705,6,9,L,C.Sale(81)
59,60,60,Jun 10,@,CHW,"W,11-9",42,38,11,11,2,0,4,10,4,0,13,0,0,0,0,0,3,0,0.254,0.319,0.392,0.711,4,9,R,P.Humber(41)
60,61,61,Jun 12,@,SFG,"L,3-6",36,35,3,7,2,0,0,3,1,0,13,0,0,0,1,0,3,0,0.253,0.318,0.389,0.707,6,16,L,M.Bumgarner(73)
61,62,62,Jun 13,@,SFG,"L,0-10",27,27,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0.25,0.314,0.384,0.698,0,13,R,M.Cain(101)
62,63,63,Jun 14,@,SFG,"W,6-3",37,33,6,8,0,0,2,6,4,0,4,0,0,0,0,2,0,0,0.25,0.314,0.385,0.699,4,14,L,B.Zito(37)
63,64,64,Jun 15,@,TEX,"L,2-6",35,33,2,8,1,0,1,2,2,0,13,0,0,0,0,2,2,0,0.25,0.314,0.385,0.698,6,9,R,Y.Darvish(69)
64,65,65,Jun 16,@,TEX,"L,3-8",36,35,3,9,5,0,1,3,0,0,10,1,0,0,0,0,1,1,0.25,0.313,0.386,0.699,6,9,R,J.Grimm(55)
65,66,66,Jun 17,@,TEX,"L,3-9",38,34,3,6,1,0,0,3,4,0,11,0,0,0,1,0,1,0,0.249,0.312,0.383,0.696,8,9,R,C.Lewis(76)
66,67,67,Jun 18,,KCR,"W,9-7",40,31,9,11,2,0,3,8,5,0,8,2,2,0,0,1,0,0,0.25,0.315,0.388,0.703,7,16,L,J.Sanchez(45)
67,68,68,Jun 19,,KCR,"L,0-2",36,30,0,5,1,0,0,0,5,0,8,1,0,0,0,2,0,0,0.249,0.315,0.385,0.7,9,14,R,L.Hochevar(71)
68,69,69,Jun 20,,KCR,"L,1-2",39,34,1,8,2,0,0,1,3,0,14,2,0,0,0,1,0,0,0.249,0.315,0.384,0.699,11,16,L,B.Chen(59)
69,70,70,Jun 22,,CLE,"L,0-2",34,30,0,4,1,0,0,0,4,0,12,0,0,0,0,0,1,0,0.247,0.314,0.381,0.695,7,14,R,U.Jimenez(70)
70,71,71,Jun 23,,CLE,"W,8-1",34,33,8,10,6,0,3,8,1,0,5,0,0,0,0,0,0,1,0.248,0.314,0.387,0.701,2,9,R,J.Gomez(39)
71,72,72,Jun 24,,CLE,"W,7-1",35,33,7,12,3,0,2,6,2,0,3,0,0,0,0,2,0,0,0.25,0.315,0.39,0.705,4,15,R,D.Lowe(46)
72,73,73,Jun 25,,SDP,"L,7-8",50,39,7,11,3,0,3,7,9,1,11,1,1,0,0,1,3,0,0.25,0.317,0.393,0.71,13,13,R,R.Ohlendorf(25)
73,74,74,Jun 26,,SDP,"W,5-3",36,31,5,7,0,0,2,4,4,0,7,0,1,0,1,0,0,0,0.25,0.317,0.393,0.711,7,13,R,K.Wells(38)
74,75,75,Jun 27,,SDP,"W,1-0",25,25,1,2,0,0,1,1,0,0,6,0,0,0,0,1,0,0,0.248,0.315,0.391,0.707,0,10,L,C.Richard(74)
75,76,76,Jun 28,,SDP,"L,3-7",32,30,3,3,0,0,1,2,2,0,12,0,0,0,0,0,0,0,0.246,0.313,0.389,0.703,2,16,R,A.Cashner(69)
76,77,77,Jun 29,@,CHC,"L,0-4",33,30,0,4,1,0,0,0,1,0,7,2,0,0,0,0,0,1,0.245,0.312,0.387,0.699,6,13,L,P.Maholm(80)
77,78,78,Jun 30,@,CHC,"L,2-3",35,31,2,10,1,0,0,2,4,0,6,0,0,0,0,3,0,1,0.246,0.313,0.386,0.7,6,12,R,M.Garza(40)
78,79,79,Jul 1,@,CHC,"L,0-3",31,31,0,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0.245,0.311,0.384,0.695,4,12,L,T.Wood(77)
79,80,80,Jul 2,@,PIT,"L,2-11",37,31,2,5,1,0,1,2,5,1,5,1,0,0,1,2,0,0,0.244,0.311,0.383,0.694,8,15,R,J.McDonald(60)
