,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 5,@,OAK,"W,5-3",40,31,5,6,2,0,1,5,8,1,8,0,0,1,2,1,3,2,0.194,0.35,0.355,0.705,8,10,R,B.Sheets(48)
1,2,2,Apr 6,@,OAK,"L,1-2",36,34,1,5,1,0,0,0,2,0,10,0,0,0,0,0,0,0,0.169,0.276,0.262,0.538,5,9,L,D.Braden(74)
2,3,3,Apr 7,@,OAK,"L,5-6",38,33,5,8,0,0,1,5,4,0,6,0,0,1,0,1,2,0,0.194,0.289,0.286,0.575,6,11,R,J.Duchscherer(37)
3,4,4,Apr 8,@,OAK,"L,2-6",35,32,2,7,1,0,0,2,3,0,8,0,0,0,0,1,0,0,0.2,0.289,0.277,0.566,6,10,L,B.Anderson(69)
4,5,5,Apr 9,@,TEX,"L,2-6",35,31,2,6,2,0,1,2,4,0,5,0,0,0,0,1,0,1,0.199,0.288,0.292,0.58,6,10,R,C.Lewis(62)
5,6,6,Apr 10,@,TEX,"W,4-3",40,36,4,12,1,0,0,3,2,0,6,1,1,0,0,1,0,0,0.223,0.305,0.305,0.61,9,11,L,M.Harrison(59)
6,7,7,Apr 11,@,TEX,"L,2-9",34,33,2,9,2,0,0,2,1,0,5,0,0,0,0,1,1,1,0.23,0.304,0.309,0.612,5,9,R,S.Feldman(60)
7,8,8,Apr 12,,OAK,"L,0-4",32,29,0,2,1,0,0,0,2,0,5,1,0,0,0,0,0,0,0.212,0.287,0.286,0.573,5,9,R,J.Duchscherer(76)
8,9,9,Apr 13,,OAK,"W,3-0",36,32,3,9,3,0,1,3,3,0,9,1,0,0,1,1,0,0,0.22,0.295,0.306,0.601,9,10,L,B.Anderson(64)
9,10,10,Apr 14,,OAK,"W,4-2",40,33,4,11,1,0,0,4,6,0,11,0,1,0,0,0,0,0,0.231,0.31,0.312,0.622,12,9,L,G.Gonzalez(45)
10,11,11,Apr 16,,DET,"W,11-3",44,34,11,12,0,1,0,10,6,0,6,0,1,3,2,0,2,0,0.243,0.322,0.321,0.643,9,11,R,J.Bonderman(8)
11,12,12,Apr 17,,DET,"W,4-2",32,29,4,8,2,1,0,4,2,0,7,0,0,1,0,0,3,1,0.245,0.321,0.328,0.649,4,9,R,J.Verlander(56)
12,13,13,Apr 18,,DET,"L,2-4",35,30,2,7,2,0,1,2,4,0,7,0,1,0,0,0,0,1,0.245,0.321,0.333,0.655,6,10,R,M.Scherzer(55)
13,14,14,Apr 19,,BAL,"W,8-2",40,35,8,12,5,0,1,8,5,0,5,0,0,0,1,1,0,0,0.252,0.329,0.352,0.681,8,10,R,B.Bergesen(21)
14,15,15,Apr 20,,BAL,"W,3-1",34,31,3,8,2,0,0,3,2,0,3,0,0,1,1,1,1,0,0.253,0.327,0.35,0.677,7,10,R,D.Hernandez(47)
15,16,16,Apr 21,,BAL,"W,4-1",34,30,4,6,1,0,0,4,3,1,4,1,0,0,1,1,1,0,0.25,0.325,0.343,0.668,6,9,R,K.Millwood(55)
16,17,17,Apr 23,@,CHW,"L,6-7",38,35,6,8,2,1,1,6,3,0,9,0,0,0,0,0,1,0,0.248,0.323,0.349,0.672,5,10,R,G.Floyd(40)
17,18,18,Apr 24,@,CHW,"L,4-5",34,31,4,4,2,0,1,4,3,1,6,0,0,0,0,0,1,0,0.242,0.317,0.345,0.662,3,10,R,F.Garcia(68)
18,19,19,Apr 25,@,CHW,"L,2-3",35,34,2,8,1,1,1,2,1,0,7,0,0,0,0,1,0,0,0.241,0.314,0.349,0.663,6,10,L,J.Danks(65)
19,20,20,Apr 26,@,KCR,"L,1-3",37,33,1,6,2,0,0,1,4,0,6,0,0,0,0,0,2,0,0.238,0.312,0.344,0.655,9,11,R,K.Davies(72)
20,21,21,Apr 27,@,KCR,"W,3-2",39,36,3,10,2,0,0,3,3,0,9,0,0,0,0,0,0,1,0.24,0.313,0.343,0.656,9,10,R,Z.Greinke(70)
21,22,22,Apr 28,@,KCR,"W,6-5",42,35,6,11,4,1,0,5,5,0,8,0,0,2,0,1,1,0,0.244,0.316,0.35,0.666,9,9,R,G.Meche(38)
22,23,23,Apr 30,,TEX,"L,0-2",44,41,0,7,1,0,0,0,3,1,13,0,0,0,0,1,0,1,0.24,0.312,0.342,0.653,8,12,R,C.Lewis(90)
23,24,24,May 1,,TEX,"L,3-6",41,34,3,8,0,0,0,3,6,0,4,0,1,0,2,2,0,0,0.24,0.313,0.337,0.651,11,11,L,M.Harrison(48)
24,25,25,May 2,,TEX,"L,1-3",42,36,1,5,1,0,0,1,5,0,8,1,0,0,1,1,2,1,0.236,0.311,0.33,0.641,8,9,L,C.Wilson(64)
25,26,26,May 4,,TBR,"L,2-5",35,34,2,8,1,0,0,1,1,0,12,0,0,0,0,0,0,0,0.235,0.309,0.327,0.636,6,10,R,J.Shields(68)
26,27,27,May 5,,TBR,"L,3-8",36,34,3,6,2,0,1,3,2,0,6,0,0,0,1,0,0,0,0.233,0.306,0.327,0.633,6,11,R,M.Garza(68)
27,28,28,May 6,,TBR,"L,0-8",32,30,0,4,0,0,0,0,2,0,9,0,0,0,0,1,0,0,0.23,0.302,0.321,0.623,5,9,R,J.Niemann(73)
28,29,29,May 7,,LAA,"L,0-8",32,28,0,2,1,0,0,0,4,0,8,0,0,0,0,1,1,0,0.225,0.299,0.314,0.613,5,9,R,J.Weaver(78)
29,30,30,May 8,,LAA,"L,3-4",45,34,3,7,2,1,0,3,9,0,8,1,1,0,1,2,2,1,0.225,0.302,0.315,0.617,12,9,L,J.Saunders(48)
30,31,31,May 9,,LAA,"W,8-1",40,33,8,12,2,1,2,8,7,0,6,0,0,0,0,0,4,0,0.229,0.308,0.326,0.635,8,9,R,E.Santana(36)
31,32,32,May 11,@,BAL,"W,5-1",40,35,5,10,2,0,1,4,5,1,4,0,0,0,0,1,0,1,0.231,0.311,0.33,0.64,8,9,R,D.Hernandez(41)
32,33,33,May 12,@,BAL,"L,2-5",36,31,2,7,1,0,0,2,3,1,4,0,1,1,1,2,1,0,0.231,0.31,0.328,0.637,7,10,R,B.Bergesen(66)
33,34,34,May 13,@,BAL,"L,5-6",37,32,5,8,1,0,3,5,3,0,6,1,1,0,0,0,0,1,0.231,0.311,0.334,0.645,5,11,R,K.Millwood(44)
34,35,35,May 14,@,TBR,"W,4-3",39,36,4,10,3,0,3,4,3,1,6,0,0,0,0,1,1,0,0.233,0.311,0.343,0.654,8,9,R,W.Davis(49)
35,36,36,May 15,@,TBR,"L,2-3",33,32,2,6,1,0,1,1,1,0,10,0,0,0,0,2,1,0,0.232,0.309,0.342,0.651,4,10,R,J.Shields(72)
36,37,37,May 16,@,TBR,"L,1-2",35,31,1,6,0,0,0,1,3,0,4,1,0,0,0,1,0,0,0.231,0.308,0.338,0.647,7,10,R,M.Garza(58)
37,38,38,May 17,@,OAK,"L,4-8",35,31,4,6,0,0,1,4,4,0,5,0,0,0,0,2,2,0,0.23,0.308,0.337,0.645,4,9,L,G.Gonzalez(57)
38,39,39,May 18,@,OAK,"L,5-6",42,36,5,10,1,0,1,5,5,1,9,0,0,1,0,1,2,0,0.231,0.309,0.339,0.648,7,12,R,B.Sheets(43)
39,40,40,May 19,,TOR,"L,2-3",40,38,2,10,1,0,0,2,2,0,5,0,0,0,1,0,1,0,0.232,0.309,0.337,0.646,11,11,L,B.Cecil(54)
40,41,41,May 20,,TOR,"W,4-3",36,28,4,8,1,0,0,4,5,0,6,0,2,1,0,1,0,1,0.233,0.311,0.337,0.647,7,11,L,R.Romero(64)
41,42,42,May 21,,SDP,"W,15-8",45,40,15,15,3,0,3,15,4,0,8,0,0,1,1,0,0,0,0.237,0.314,0.347,0.66,6,10,L,W.LeBlanc(15)
42,43,43,May 22,,SDP,"L,1-2",34,34,1,9,2,0,0,1,0,0,8,0,0,0,0,1,0,1,0.238,0.313,0.346,0.659,6,11,L,C.Richard(65)
43,44,44,May 23,,SDP,"L,1-8",35,31,1,5,2,0,0,1,3,0,6,0,0,1,0,0,0,0,0.236,0.311,0.343,0.654,7,9,R,M.Latos(63)
44,45,45,May 25,,DET,"W,5-3",33,30,5,7,2,0,2,5,2,0,8,0,0,1,0,0,0,0,0.236,0.31,0.347,0.657,4,9,R,J.Verlander(50)
45,46,46,May 26,,DET,"W,5-4",37,34,5,10,1,0,1,5,2,0,9,1,0,0,1,1,0,0,0.238,0.311,0.348,0.659,8,11,R,J.Bonderman(69)
46,47,47,May 28,@,LAA,"W,8-3",41,36,8,11,3,0,1,7,3,0,4,1,0,1,0,0,0,0,0.239,0.312,0.351,0.663,6,9,L,S.Kazmir(30)
47,48,48,May 29,@,LAA,"L,1-5",37,34,1,4,0,0,0,0,3,0,10,0,0,0,1,0,4,0,0.236,0.31,0.346,0.656,6,9,R,J.Weaver(72)
48,49,49,May 30,@,LAA,"L,7-9",44,37,7,13,1,0,1,7,7,1,5,0,0,0,0,1,0,0,0.239,0.313,0.348,0.662,10,9,L,J.Saunders(13)
49,50,50,May 31,,MIN,"L,4-5",36,36,4,10,2,0,0,3,0,0,9,0,0,0,0,1,0,0,0.24,0.313,0.348,0.661,5,12,L,F.Liriano(51)
50,51,51,Jun 1,,MIN,"W,7-1",38,36,7,13,1,0,1,7,2,0,6,0,0,0,0,1,1,0,0.242,0.314,0.351,0.665,7,9,R,N.Blackburn(21)
51,52,52,Jun 2,,MIN,"W,2-1",37,35,2,8,0,0,0,2,1,0,5,0,0,1,0,1,2,0,0.242,0.313,0.348,0.661,6,11,R,K.Slowey(65)
52,53,53,Jun 3,,MIN,"W,4-1",33,30,4,9,1,0,1,4,2,0,6,0,1,0,0,1,5,0,0.243,0.313,0.35,0.663,5,9,R,C.Pavano(48)
53,54,54,Jun 4,,LAA,"L,1-7",35,33,1,9,1,0,0,1,2,0,5,0,0,0,0,3,1,0,0.244,0.313,0.349,0.662,7,9,L,J.Saunders(51)
54,55,55,Jun 5,,LAA,"L,2-11",40,33,2,8,1,0,0,2,6,0,6,1,0,0,0,1,3,0,0.244,0.315,0.348,0.662,11,10,R,E.Santana(53)
55,56,56,Jun 6,,LAA,"L,4-9",42,38,4,12,4,1,0,4,4,1,7,0,0,0,0,0,0,0,0.245,0.316,0.35,0.666,11,10,R,J.Pineiro(40)
56,57,57,Jun 7,@,TEX,"W,4-2",38,35,4,10,0,0,1,4,2,0,6,0,1,0,1,0,2,2,0.246,0.316,0.35,0.667,7,10,R,S.Feldman(39)
57,58,58,Jun 8,@,TEX,"L,1-7",34,31,1,4,1,0,0,1,3,0,5,0,0,0,1,0,0,1,0.244,0.314,0.347,0.662,6,9,R,C.Lewis(67)
58,59,59,Jun 9,@,TEX,"L,2-12",37,32,2,6,3,0,0,2,5,0,6,0,0,0,0,0,1,0,0.243,0.314,0.346,0.66,8,10,L,C.Wilson(62)
59,60,60,Jun 10,@,TEX,"L,3-12",35,30,3,5,0,0,0,2,3,0,10,1,0,1,0,1,1,0,0.242,0.313,0.344,0.657,5,9,R,T.Hunter(54)
60,61,61,Jun 11,@,SDP,"L,3-4",37,35,3,9,1,1,1,3,0,0,6,1,1,0,0,0,1,0,0.242,0.313,0.345,0.658,7,13,R,K.Correia(49)
61,62,62,Jun 12,@,SDP,"L,1-7",40,36,1,10,3,0,0,1,4,2,7,0,0,0,0,1,0,0,0.243,0.313,0.345,0.659,12,14,L,W.LeBlanc(55)
62,63,63,Jun 13,@,SDP,"W,4-2",39,32,4,9,2,0,1,4,4,1,6,1,2,0,0,2,0,0,0.243,0.314,0.347,0.661,8,11,L,C.Richard(59)
63,64,64,Jun 14,@,STL,"L,3-9",35,33,3,6,2,0,1,3,2,0,7,0,0,0,1,1,0,0,0.242,0.313,0.347,0.66,5,14,R,A.Wainwright(58)
64,65,65,Jun 15,@,STL,"L,2-4",38,34,2,7,1,0,2,2,4,0,5,0,0,0,0,0,1,0,0.242,0.313,0.348,0.66,9,14,R,J.Suppan(52)
65,66,66,Jun 16,@,STL,"W,2-1",35,31,2,6,1,0,0,2,3,0,9,1,0,0,0,1,1,1,0.241,0.312,0.346,0.658,6,13,L,J.Garcia(65)
66,67,67,Jun 18,,CIN,"W,1-0",32,29,1,5,3,0,0,1,2,0,8,1,0,0,0,0,0,0,0.24,0.311,0.345,0.656,7,11,R,J.Cueto(60)
67,68,68,Jun 19,,CIN,"W,5-1",35,32,5,10,2,0,2,5,1,1,6,1,0,1,0,1,1,0,0.241,0.312,0.348,0.66,6,9,R,S.LeCure(39)
68,69,69,Jun 20,,CIN,"W,1-0",28,26,1,3,0,0,0,1,1,0,5,0,0,1,0,0,0,0,0.24,0.31,0.345,0.655,3,10,R,A.Harang(65)
69,70,70,Jun 22,,CHC,"W,2-0",31,29,2,5,0,0,1,2,2,0,8,0,0,0,1,1,0,0,0.239,0.309,0.345,0.654,5,10,R,R.Dempster(70)
70,71,71,Jun 23,,CHC,"W,8-1",38,34,8,11,1,0,1,8,4,0,5,0,0,0,1,1,1,0,0.24,0.31,0.346,0.656,6,9,R,R.Wells(29)
71,72,72,Jun 24,,CHC,"L,2-3",54,48,2,11,3,0,0,2,5,2,14,0,1,0,0,1,3,0,0.24,0.31,0.345,0.655,13,11,L,T.Lilly(64)
72,73,73,Jun 25,@,MIL,"L,3-8",35,32,3,7,1,0,0,3,1,0,6,0,0,2,1,0,4,0,0.24,0.309,0.344,0.653,5,14,R,D.Bush(51)
73,74,74,Jun 26,@,MIL,"W,5-4",43,37,5,10,2,0,2,5,4,1,7,1,1,0,1,0,2,0,0.24,0.31,0.346,0.656,11,13,L,R.Wolf(33)
74,75,75,Jun 27,@,MIL,"L,0-3",32,31,0,5,1,0,0,0,1,0,10,0,0,0,0,0,1,0,0.239,0.308,0.344,0.652,5,13,L,C.Narveson(80)
75,76,76,Jun 29,@,NYY,"W,7-4",38,34,7,12,4,0,1,6,2,1,5,0,1,1,0,1,1,1,0.241,0.309,0.347,0.656,4,9,R,P.Hughes(24)
76,77,77,Jun 30,@,NYY,"W,7-0",41,36,7,9,0,0,4,7,4,0,9,1,0,0,0,0,1,0,0.241,0.31,0.35,0.66,7,10,R,J.Vazquez(54)
77,78,78,Jul 1,@,NYY,"L,2-4",33,31,2,5,1,0,0,2,2,0,5,0,0,0,0,0,1,0,0.24,0.309,0.348,0.657,4,10,L,C.Sabathia(68)
78,79,79,Jul 2,@,DET,"L,1-7",32,29,1,5,0,0,1,1,3,0,8,0,0,0,0,2,0,0,0.239,0.308,0.347,0.655,4,11,R,M.Scherzer(77)
79,80,80,Jul 3,@,DET,"L,1-6",38,34,1,7,1,0,0,1,4,0,12,0,0,0,0,0,0,0,0.239,0.308,0.346,0.654,10,11,R,J.Verlander(68)
80,81,81,Jul 4,@,DET,"W,8-1",45,41,8,15,1,0,2,8,4,1,6,0,0,0,0,1,2,0,0.241,0.309,0.349,0.658,10,10,R,J.Bonderman(23)
81,82,82,Jul 5,,KCR,"L,4-6",43,38,4,8,3,0,1,4,5,1,7,0,0,0,0,0,0,0,0.24,0.309,0.349,0.659,9,12,R,B.Bannister(50)
