,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
21,22,22,May 2,,LAA,"W,3-0",9.0,2,0,0,0,0,15,0,1,3.66,30,125,83,0.0,0.0,1,0,29,1,0,0,0,0,0,0,3,Sean Barber,"D.Cease (4-86-W), K.Graveman (1-H), L.Hendriks (1-Sv)"
22,23,23,May 3,@,CHC,"W,3-1",9.0,6,1,1,0,3,12,0,0,3.55,35,150,101,1.0,0.0,0,0,32,1,0,0,0,0,1,1,6,Roberto Ortiz,"M.Kopech (4-57), R.López (6-W), J.Ruiz (1-H), A.Bummer (2-H), M.Foster (1-H), L.Hendriks (0-Sv)"
23,24,24,May 4,@,CHC,"W,4-3",9.0,5,3,3,0,2,12,2,0,3.52,33,146,99,3.0,0.0,1,0,31,0,0,0,0,0,0,0,6,Junior Valentine,"L.Giolito (4-59-W), R.López (0-H), K.Graveman (1-H), A.Bummer (0-H), M.Foster (0-H), L.Hendriks (0-Sv)"
24,25,25,May 6,@,BOS,"W,4-2",9.0,6,2,2,0,4,7,0,2,3.46,37,137,85,0.0,0.0,0,0,31,2,1,0,0,0,0,1,5,Chris Conroy,"V.Velasquez (5-57-W), M.Foster (1-H), A.Bummer (1-H), K.Graveman (1-H), L.Hendriks (1-Sv)"
25,26,26,May 7,@,BOS,"W,3-1",10.0,7,1,1,0,3,10,0,0,3.35,40,148,94,0.0,0.0,0,0,37,2,0,0,0,0,0,0,5,Carlos Torres,"D.Cease (4-60), B.Sousa (7), J.Ruiz (3), R.López (2-W), L.Hendriks (0-Sv)"
26,27,27,May 8,@,BOS,"W,3-2",9.0,9,2,2,0,1,10,0,0,3.3,35,134,90,1.0,0.0,0,1,34,2,0,0,0,0,0,1,5,Ron Kulpa,"D.Keuchel (6-52-W), R.Burr (6-H), M.Foster (1-H), J.Ruiz (0-H), B.Sousa (0-Sv)"
27,28,28,May 9,,CLE,"L,9-12",11.0,12,12,4,8,4,11,3,0,3.3,51,186,116,2.0,2.0,1,0,47,2,0,0,0,0,2,0,7,Charlie Ramos,"M.Kopech (5-71), J.Kelly (99-H), M.Foster (0), T.Banks (7), L.Hendriks (1-BSv), R.López (1), R.Burr (0-L)"
28,29,29,May 10,,CLE,"W,4-1",9.0,7,1,1,0,3,5,1,0,3.22,35,123,80,1.0,0.0,0,0,32,0,0,0,0,0,0,1,4,Hunter Wendelstedt,"L.Giolito (5-65-W), J.Ruiz (1-H), B.Sousa (1-H), K.Graveman (3-Sv)"
29,30,30,May 12,,NYY,"L,7-15",9.0,15,15,15,0,7,14,4,0,3.61,48,211,130,3.0,3.0,0,0,40,2,1,0,0,1,0,1,5,Chris Guccione,"D.Cease (4-35), J.Ruiz (1), R.Burr (2), J.Kelly (2-L), T.Banks (2)"
30,31,31,May 13,,NYY,"L,4-10",9.0,14,10,10,0,4,7,4,0,3.82,44,162,104,0.0,0.0,1,0,39,2,0,0,0,1,0,0,4,Mark Carlson,"V.Velasquez (6-24-L), B.Sousa (2), R.López (3), M.Foster (3)"
