,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
31,32,32,May 12,@,LAD,"W,9-7",9.0,12,7,7,0,5,10,1,0,3.97,44,172,110,3.0,0.0,0,0,39,3,0,0,0,0,0,0,6,Pat Hoberg,"Z.Wheeler (7-50), B.Hand (1), S.Domínguez (0), J.Alvarado (0), A.Bellatti (1-W), C.Knebel (0-Sv)"
32,33,33,May 13,@,LAD,"W,12-10",10.0,12,10,9,1,6,9,2,1,4.11,48,185,107,5.0,1.0,0,0,41,3,0,0,0,0,0,1,7,Paul Emmel,"K.Gibson (4-21), J.Norwood (3), A.Bellatti (0-H), B.Hand (0-H), N.Nelson (4-H), J.Familia (1-BW), F.Morales (3-Sv)"
33,34,34,May 14,@,LAD,"W,8-3",9.0,5,3,3,0,4,10,1,0,4.08,36,137,85,0.0,0.0,0,0,32,2,0,0,0,0,0,0,3,Adrian Johnson,"R.Suárez (4-60-W), S.Domínguez (1), C.Brogdon (5)"
34,35,35,May 15,@,LAD,"L,4-5",8.2,7,5,5,0,5,8,1,1,4.11,36,146,83,0.0,0.0,2,1,30,3,1,0,0,0,0,2,3,Edwin Moscoso,"A.Nola (4-67), J.Familia (1-H), C.Knebel (2-BL)"
35,36,36,May 17,,SDP,"L,0-3",9.0,8,3,3,0,2,6,0,0,4.08,37,142,93,1.0,1.0,0,0,35,1,0,0,0,0,0,0,4,John Tumpane,"Z.Eflin (15-63-L), J.Norwood (3), B.Hand (3), N.Nelson (3)"
36,37,37,May 18,,SDP,"W,3-0",9.0,4,0,0,0,0,11,0,0,3.97,30,116,80,0.0,0.0,0,0,30,1,0,0,0,0,0,0,3,Marvin Hudson,"Z.Wheeler (5-78-W), J.Alvarado (5-H), C.Knebel (2-Sv)"
37,38,38,May 19,,SDP,"L,0-2",9.0,10,2,2,0,1,10,0,0,3.91,38,154,101,2.0,0.0,0,0,36,0,0,0,0,1,0,0,5,Erich Bacchus,"K.Gibson (5-52-L), S.Domínguez (4), B.Hand (1), A.Bellatti (5), C.Brogdon (4)"
38,39,39,May 20,,LAD,"L,1-4",9.0,9,4,3,1,7,9,0,0,3.89,41,194,109,0.0,0.0,2,0,33,2,0,0,0,1,0,2,5,Chris Conroy,"R.Suárez (5-40-L), N.Nelson (2), J.Norwood (2), J.Familia (4), A.Bellatti (0)"
39,40,40,May 21,,LAD,"L,4-7",9.0,13,7,7,0,4,12,3,0,3.97,43,177,106,7.0,2.0,0,1,39,2,0,1,0,0,0,0,6,Carlos Torres,"A.Nola (5-50), B.Hand (1), C.Brogdon (1), J.Alvarado (2-L), S.Domínguez (1), J.Familia (0)"
40,41,41,May 22,,LAD,"W,4-3",10.0,6,3,2,1,5,14,2,0,3.91,42,158,102,0.0,0.0,1,0,37,1,0,2,0,0,1,1,4,Dan Merzel,"Z.Eflin (4-71), S.Domínguez (0), J.Alvarado (0), C.Knebel (3-W)"
