,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
0,1,1,Apr 5,@,KCR,"L,7-9",8.1,13,9,8,1,3,4,3,0,8.64,38,150,89,5.0,3.0,0,0,35,2,0,0,0,0,0,3,4,Ed Montague,"M.Buehrle (99-48), C.Politte (99), B.Koch (99-H), D.Marte (99-BL)"
1,2,2,Apr 7,@,KCR,"W,4-3",9.0,8,3,3,0,4,3,1,0,5.71,38,154,97,1.0,1.0,0,0,34,0,0,0,0,0,0,1,4,Jerry Layne,"E.Loaiza (99-48-W), M.Jackson (99-H), C.Politte (1-H), B.Koch (1-Sv)"
2,3,3,Apr 8,@,NYY,"L,1-3",8.0,7,3,3,0,5,4,1,0,4.97,35,131,71,0.0,0.0,0,2,29,0,0,0,0,1,1,0,3,Dan Iassogna,"S.Schoeneweis (99-45-L), J.Adkins (99), N.Cotts (99)"
3,4,4,Apr 9,@,NYY,"W,9-3",9.0,6,3,3,0,8,3,1,0,4.46,38,145,79,0.0,0.0,0,0,30,2,0,0,0,0,0,2,2,Charlie Reliford,"J.Garland (99-65-W), S.Takatsu (99)"
4,5,5,Apr 10,@,NYY,"W,7-3",9.0,4,3,0,3,2,4,0,0,3.53,35,137,87,0.0,0.0,0,0,33,0,0,0,0,0,2,0,2,Jeff Kellogg,"M.Buehrle (4-74-W), B.Koch (2)"
5,6,6,Apr 11,@,NYY,"L,4-5",8.0,7,5,4,1,3,2,1,1,3.68,35,134,79,1.0,0.0,1,0,31,3,0,0,0,0,1,1,3,Doug Eddings,"D.Wright (99-36-L), N.Cotts (2), D.Marte (5)"
6,7,7,Apr 13,,KCR,"W,12-5",9.0,8,5,5,0,2,4,4,0,3.88,39,150,100,0.0,0.0,0,0,37,2,0,0,0,0,1,1,3,Eric Cooper,"E.Loaiza (5-37-W), M.Jackson (5), B.Koch (2)"
7,8,8,Apr 14,,KCR,"W,10-9",9.0,12,9,9,0,4,6,4,0,4.54,43,180,111,1.0,0.0,1,0,38,3,0,0,0,1,0,0,4,Mike Reilly,"J.Garland (4-41), C.Politte (6-H), B.Koch (0-BSv), J.Adkins (5-W)"
8,9,9,Apr 15,,KCR,"W,6-5",10.0,9,5,5,0,4,9,2,0,4.54,40,162,97,0.0,0.0,0,0,36,1,0,0,0,0,0,3,3,Chuck Meriwether,"M.Buehrle (4-43), M.Jackson (1), D.Marte (3-W)"
9,10,10,Apr 16,@,TBD,"L,0-3",8.0,6,3,3,0,4,4,2,0,4.43,32,123,75,3.0,0.0,0,1,28,0,0,0,0,0,1,0,4,Laz Diaz,"D.Wright (4-40-L), N.Cotts (4), S.Takatsu (6), B.Koch (1)"
10,11,11,Apr 17,@,TBD,"W,4-1",9.0,6,1,0,1,5,6,0,1,4.02,37,138,79,4.0,0.0,0,1,31,0,0,0,0,0,1,2,3,Bill Welke,"S.Schoeneweis (8-63-W), C.Politte (2-H), D.Marte (1-Sv)"
11,12,12,Apr 18,@,TBD,"W,5-0",9.0,2,0,0,0,1,5,0,0,3.67,30,110,72,,,1,0,29,0,0,0,0,0,0,0,1,John Hirschbeck,E.Loaiza (4-87-W)
12,13,13,Apr 20,,NYY,"L,8-11",9.0,16,11,11,0,7,6,1,1,4.25,49,167,92,4.0,1.0,1,0,39,4,0,0,2,0,0,2,6,Ed Montague,"M.Buehrle (4-7-L), J.Adkins (5), S.Takatsu (3), N.Cotts (3), M.Jackson (4), B.Koch (3)"
13,14,14,Apr 21,,NYY,"L,1-3",9.0,5,3,3,0,2,9,2,0,4.16,33,130,83,0.0,0.0,0,0,31,0,0,0,0,0,0,1,3,Jerry Layne,"J.Garland (6-59-L), C.Politte (3), D.Marte (3)"
14,15,15,Apr 22,,NYY,"W,4-3",9.0,7,3,3,0,3,1,0,1,4.08,35,138,86,2.0,0.0,0,0,31,3,0,0,0,0,0,3,3,Jerry Meals,"S.Schoeneweis (4-52-W), C.Politte (0-H), D.Marte (0-Sv)"
15,16,16,Apr 23,,TBD,"W,3-2",10.0,9,2,2,0,2,8,0,0,3.92,38,158,95,0.0,0.0,0,1,36,1,0,1,0,0,0,1,4,Rick Reed,"E.Loaiza (4-57), S.Takatsu (2), N.Cotts (2), B.Koch (2-W)"
16,17,17,Apr 24,,TBD,"L,1-4",9.0,9,4,4,0,3,5,0,1,3.93,38,164,101,2.0,1.0,4,0,34,1,0,1,0,0,0,1,4,Ed Rapuano,"D.Wright (7-44-L), M.Jackson (3), N.Cotts (0), S.Takatsu (0)"
17,18,18,Apr 25,,TBD,"W,6-5",9.0,13,5,5,0,1,7,2,0,3.99,38,135,92,2.0,2.0,3,1,37,1,1,0,0,0,0,2,3,Ted Barrett,"M.Buehrle (4-43), C.Politte (2), J.Adkins (4-W)"
18,19,19,Apr 27,,CLE,"L,7-11",10.0,16,11,10,1,8,11,1,2,4.28,54,205,115,3.0,1.0,2,0,43,3,0,2,0,1,0,1,6,Larry Young,"J.Garland (5-34), N.Cotts (2-H), C.Politte (1-H), D.Marte (4-BSv), B.Koch (3), J.Adkins (1-L)"
19,20,20,Apr 28,,CLE,"W,9-8",9.0,11,8,6,2,4,7,1,0,4.37,41,160,101,0.0,0.0,0,0,37,3,0,0,0,0,1,1,3,Angel Hernandez,"S.Schoeneweis (5-20), S.Takatsu (3), M.Jackson (3-W)"
20,21,21,Apr 29,,TOR,"W,6-4",9.0,8,4,4,0,2,7,2,1,4.35,38,148,100,1.0,0.0,0,0,35,2,0,0,0,0,0,0,3,Mike Everitt,"E.Loaiza (5-43-W), N.Cotts (1-H), B.Koch (1-Sv)"
