,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
0,1,1,Apr 5,,ATL,"L,1-4",9.0,8,4,4,0,1,10,3,0,4.0,36,137,81,0.0,0.0,0,0,35,2,0,1,0,0,0,0,5,Jeff Kellogg,"B.Myers (99-45-L), J.Taschner (99), S.Eyre (99), C.Durbin (99), B.Lidge (99)"
1,2,2,Apr 7,,ATL,"L,0-4",9.0,8,4,4,0,2,4,2,0,4.0,37,136,91,0.0,0.0,0,0,34,1,0,0,1,0,1,0,4,Mark Wegner,"J.Moyer (99-35-L), C.Park (99), J.Taschner (1), C.Condrey (99)"
2,3,3,Apr 8,,ATL,"W,12-11",9.0,12,11,11,0,6,11,3,0,6.33,45,177,108,3.0,0.0,0,0,39,4,0,0,0,0,0,0,6,Tim Timmons,"J.Blanton (99-20), J.Happ (99), C.Durbin (2), C.Condrey (0-W), R.Madson (99-H), B.Lidge (2-Sv)"
3,4,4,Apr 10,@,COL,"L,3-10",8.0,14,10,10,0,2,4,1,1,7.46,40,152,98,2.0,0.0,1,1,34,5,1,0,2,1,0,0,4,Mike Everitt,"C.Hamels (99-11-L), J.Happ (1), C.Condrey (1), C.Durbin (1)"
4,5,5,Apr 11,@,COL,"W,8-4",9.0,4,4,4,0,1,9,3,0,6.75,32,126,81,0.0,0.0,0,0,31,1,0,0,0,0,0,0,3,Gerry Davis,"B.Myers (5-58-W), R.Madson (2-H), B.Lidge (2)"
5,6,6,Apr 12,@,COL,"W,7-5",9.0,9,5,5,0,5,7,1,1,6.45,42,195,115,4.0,0.0,0,0,36,1,0,0,0,0,0,0,6,Brian Gorman,"C.Park (4-25), C.Durbin (1), S.Eyre (6), C.Condrey (1), R.Madson (0-W), B.Lidge (0-Sv)"
6,7,7,Apr 13,@,WSN,"W,9-8",9.0,12,8,8,0,2,9,3,0,6.68,42,148,97,0.0,0.0,2,0,39,2,0,0,1,0,1,0,5,Bill Miller,"J.Moyer (5-43-W), C.Condrey (0), S.Eyre (0-H), R.Madson (0-H), B.Lidge (0-Sv)"
7,8,8,Apr 16,@,WSN,"L,2-8",8.0,13,8,8,0,5,7,4,0,6.94,40,158,89,3.0,0.0,1,0,35,1,0,0,0,0,0,1,4,Adrian Johnson,"J.Blanton (7-48-L), C.Durbin (3), J.Taschner (8), J.Happ (5)"
8,9,9,Apr 17,,SDP,"L,7-8",9.0,15,8,8,0,2,6,3,0,7.06,44,146,100,1.0,0.0,0,0,41,2,0,0,1,0,0,0,5,Laz Diaz,"C.Hamels (6-39), C.Condrey (3-H), S.Eyre (3-H), R.Madson (3-BL), B.Lidge (3)"
9,10,10,Apr 18,,SDP,"L,5-8",9.0,10,8,8,0,7,11,2,0,7.16,43,175,104,1.0,0.0,0,0,36,4,0,0,0,0,0,1,5,Mike Reilly,"B.Myers (6-52), S.Eyre (0), R.Madson (0), B.Lidge (0-BL), C.Durbin (1)"
10,11,11,Apr 19,,SDP,"W,5-4",9.0,12,4,4,0,2,5,1,0,6.87,38,146,91,0.0,0.0,0,0,35,0,1,0,1,0,0,1,3,Chuck Meriwether,"C.Park (6-37), J.Happ (2), C.Condrey (1-W)"
11,12,12,Apr 21,,MIL,"W,11-4",9.0,11,4,4,0,2,5,2,2,6.62,40,151,102,4.0,1.0,0,0,36,0,0,0,0,0,0,2,4,Joe West,"J.Moyer (7-43-W), C.Durbin (2), C.Condrey (1), J.Taschner (4)"
