,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
0,1,1,Apr 2,@,NYY,"L,5-9",8.0,12,9,9,0,4,5,2,2,10.12,41,152,89,5.0,3.0,3,0,33,0,0,0,2,0,0,0,5,Gary Darling,"S.Kazmir (99-36), S.Camp (99-BSv), B.Stokes (99-L), R.Lugo (99), J.Salas (99)"
1,2,2,Apr 5,@,NYY,"W,7-6",9.0,14,6,6,0,3,3,0,0,7.94,43,151,88,1.0,1.0,0,1,40,1,0,0,0,0,0,1,4,Larry Poncino,"J.Seo (99-32), R.Lugo (2-BW), B.Stokes (2-H), A.Reyes (99-Sv)"
2,3,3,Apr 6,,TOR,"W,6-5",9.0,9,5,5,0,2,4,1,1,6.92,37,136,91,2.0,0.0,0,2,34,2,1,0,0,0,0,0,4,Doug Eddings,"J.Shields (99-51), B.Stokes (0), S.Camp (3), J.Ryu (99-W)"
3,4,4,Apr 7,,TOR,"L,5-8",9.0,12,8,8,0,7,6,1,2,7.2,47,180,99,4.0,0.0,1,0,37,2,1,2,0,1,0,1,5,Dana DeMuth,"C.Fossum (99-19-L), G.Glover (99), J.Salas (4), S.Camp (0), R.Lugo (1)"
4,5,5,Apr 8,,TOR,"L,3-6",9.0,10,6,6,0,2,12,2,0,6.95,38,133,97,0.0,0.0,0,0,36,2,0,0,0,0,0,1,3,Derryl Cousins,"S.Kazmir (5-57-L), B.Stokes (1), J.Ryu (1)"
5,6,6,Apr 9,@,TEX,"L,4-8",8.0,15,8,8,0,4,4,0,0,7.27,41,155,90,6.0,4.0,2,0,36,2,0,0,1,0,0,1,5,Larry Young,"E.Jackson (99-40-L), S.Camp (1), R.Lugo (1), G.Glover (1), A.Reyes (3)"
6,7,7,Apr 10,@,TEX,"L,9-12",8.0,12,12,7,5,5,6,3,1,7.35,41,168,96,0.0,0.0,0,1,35,1,1,0,0,0,2,1,3,Angel Hernandez,"J.Seo (4-13-L), J.Ryu (1), J.Salas (2)"
7,8,8,Apr 11,@,TEX,"W,6-5",9.0,5,5,4,1,1,10,3,0,6.91,34,125,81,0.0,0.0,0,0,33,0,0,0,0,0,1,0,3,Ted Barrett,"J.Shields (4-56-W), B.Stokes (2-H), A.Reyes (1-Sv)"
8,9,9,Apr 12,@,MIN,"L,2-3",8.0,8,3,3,0,0,3,2,0,6.55,32,112,71,0.0,0.0,0,0,31,1,0,0,1,0,0,0,2,Larry Vanover,"C.Fossum (4-59), B.Stokes (0-L)"
9,10,10,Apr 13,@,MIN,"W,4-2",9.0,7,2,2,0,0,7,1,0,6.07,34,127,86,0.0,0.0,1,0,34,1,0,0,0,0,1,1,2,Bill Miller,"S.Kazmir (4-68-W), A.Reyes (1-Sv)"
