,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 1,,STL,"W,6-2",38,36,6,15,7,0,0,5,1,1,8,0,0,1,0,1,0,1,0.417,0.421,0.611,1.032,8,12,R,A.Wainwright(42)
1,2,2,Apr 2,,STL,"L,1-6",35,31,1,3,0,0,1,1,4,0,8,0,0,0,1,0,0,0,0.269,0.315,0.418,0.733,7,16,L,J.Garcia(61)
2,3,3,Apr 3,,STL,"W,10-9",71,59,10,17,1,1,3,9,7,1,13,1,2,2,0,0,1,0,0.278,0.338,0.452,0.79,15,21,R,L.Lynn(34)
3,4,4,Apr 5,@,MIL,"W,3-1",35,30,3,6,3,0,0,1,3,0,8,0,2,0,0,0,0,0,0.263,0.326,0.423,0.749,5,13,R,K.Lohse(63)
4,5,5,Apr 6,@,MIL,"W,9-2",47,43,9,16,2,0,3,8,3,0,3,0,0,0,2,1,0,0,0.286,0.344,0.467,0.811,11,14,R,M.Fiers(25)
5,6,6,Apr 7,@,MIL,"W,8-7",48,43,8,14,3,0,2,8,3,0,9,0,1,1,0,0,0,1,0.293,0.347,0.479,0.826,7,16,R,Y.Gallardo(39)
6,7,7,Apr 8,,PIT,"L,3-5",35,32,3,6,1,0,0,3,1,0,5,1,0,1,1,1,0,0,0.281,0.333,0.449,0.782,5,14,L,W.Rodriguez(47)
7,8,8,Apr 9,,PIT,"L,5-6",39,30,5,6,3,0,1,5,7,0,7,1,0,1,0,2,1,0,0.273,0.336,0.444,0.78,7,14,R,J.McDonald(44)
8,9,9,Apr 10,,PIT,"W,10-2",42,32,10,10,2,0,2,9,8,0,6,1,1,0,0,1,1,0,0.277,0.35,0.455,0.805,8,13,L,J.Sanchez(6)
9,10,10,Apr 12,,LAD,"W,3-0",33,28,3,6,0,0,0,2,5,0,10,0,0,0,0,1,0,1,0.272,0.349,0.437,0.785,6,13,L,C.Kershaw(60)
10,11,11,Apr 13,,LAD,"L,5-7",38,36,5,11,3,0,1,5,1,0,12,0,1,0,0,1,0,0,0.275,0.347,0.44,0.787,6,18,L,H.Ryu(56)
11,12,12,Apr 14,,LAD,"W,1-0",32,31,1,6,2,0,0,1,1,1,9,0,0,0,0,0,0,0,0.269,0.338,0.427,0.765,6,14,R,J.Beckett(75)
12,13,13,Apr 16,@,NYY,"L,2-4",37,33,2,8,2,0,0,2,2,0,9,0,1,1,0,0,1,0,0.267,0.334,0.418,0.752,8,9,R,I.Nova(49)
13,14,14,Apr 17,@,NYY,"L,3-4",34,32,3,6,1,1,1,3,1,0,6,0,0,1,0,0,0,0,0.262,0.326,0.415,0.741,4,10,L,C.Sabathia(63)
14,15,15,Apr 18,@,NYY,"W,6-2",53,49,6,13,5,0,2,6,1,0,9,1,0,0,1,1,1,0,0.262,0.323,0.422,0.745,11,11,R,P.Hughes(63)
15,16,16,Apr 19,@,COL,"L,1-3",32,31,1,5,0,0,0,0,1,0,8,0,0,0,1,2,0,0,0.257,0.317,0.408,0.725,4,12,R,J.Chacin(71)
16,17,17,Apr 20,@,COL,"L,3-4",33,30,3,6,1,0,1,3,3,0,7,0,0,0,0,1,0,1,0.254,0.314,0.404,0.719,3,14,L,J.De La Rosa(70)
17,18,18,Apr 21,@,COL,"W,5-4",39,34,5,8,3,0,1,5,4,0,5,0,0,1,0,0,0,0,0.253,0.314,0.405,0.719,7,14,R,J.Nicasio(49)
18,19,19,Apr 22,@,SFG,"L,4-5",36,33,4,9,1,0,2,4,2,0,6,1,0,0,0,2,0,1,0.254,0.315,0.409,0.724,5,14,R,R.Vogelsong(49)
19,20,20,Apr 23,@,SFG,"W,6-4",47,44,6,10,4,0,1,5,3,0,11,0,0,0,3,1,0,1,0.252,0.313,0.407,0.72,8,15,R,M.Cain(53)
20,21,21,Apr 24,@,SFG,"W,3-2",43,37,3,8,4,0,0,3,5,3,9,0,0,1,0,0,0,0,0.251,0.312,0.403,0.715,10,18,L,M.Bumgarner(70)
21,22,22,Apr 25,,COL,"W,3-2",32,29,3,8,0,0,1,3,3,0,3,0,0,0,1,3,0,1,0.252,0.313,0.402,0.716,5,12,L,J.De La Rosa(46)
22,23,23,Apr 26,,COL,"L,3-6",38,34,3,6,2,0,1,2,3,0,6,1,0,0,1,1,1,0,0.248,0.311,0.399,0.71,8,15,R,J.Nicasio(52)
23,24,24,Apr 27,,COL,"W,3-2",41,35,3,9,0,1,1,3,4,2,7,0,1,1,0,1,1,0,0.249,0.312,0.399,0.711,9,16,L,J.Francis(52)
24,25,25,Apr 28,,COL,"W,4-2",31,28,4,8,1,1,0,2,2,1,4,0,1,0,0,3,0,0,0.25,0.313,0.399,0.711,3,14,R,J.Garland(44)
25,26,26,Apr 29,,SFG,"L,4-6",38,34,4,7,1,0,3,4,4,0,11,0,0,0,0,0,1,0,0.248,0.312,0.403,0.714,7,14,R,M.Cain(48)
26,27,27,Apr 30,,SFG,"L,1-2",32,29,1,4,0,0,1,1,2,0,4,0,1,0,0,1,0,0,0.245,0.308,0.398,0.706,4,11,L,M.Bumgarner(72)
27,28,28,May 1,,SFG,"L,6-9",41,39,6,15,3,0,1,6,2,1,9,0,0,0,0,2,1,0,0.251,0.312,0.403,0.715,8,15,R,T.Lincecum(33)
28,29,29,May 3,@,SDP,"L,6-7",38,32,6,7,1,0,2,6,6,0,7,0,0,0,0,1,1,0,0.25,0.313,0.404,0.718,5,14,R,J.Marquis(52)
29,30,30,May 4,@,SDP,"W,8-1",43,34,8,10,2,0,1,7,6,0,7,0,1,2,2,2,1,0,0.251,0.316,0.406,0.721,8,12,L,C.Richard(22)
30,31,31,May 5,@,SDP,"L,1-5",34,31,1,4,2,0,1,1,3,0,7,0,0,0,0,0,2,0,0.247,0.313,0.402,0.715,6,13,R,E.Volquez(62)
31,32,32,May 6,@,LAD,"W,9-2",44,42,9,15,1,1,2,9,2,0,8,0,0,0,1,1,1,0,0.252,0.315,0.409,0.724,8,12,L,C.Capuano(24)
32,33,33,May 7,@,LAD,"W,5-3",41,34,5,11,2,0,1,5,5,1,9,0,2,0,0,1,1,1,0.254,0.318,0.41,0.728,9,15,R,J.Beckett(45)
33,34,34,May 8,@,LAD,"W,3-2",34,32,3,6,2,0,2,3,1,0,6,0,1,0,3,2,0,0,0.252,0.315,0.411,0.726,4,11,L,C.Kershaw(64)
34,35,35,May 9,,PHI,"W,2-1",37,28,2,7,3,0,0,2,8,1,4,0,1,0,0,0,0,1,0.252,0.318,0.41,0.728,11,13,L,C.Hamels(50)
35,36,36,May 10,,PHI,"W,3-2",29,25,3,4,1,0,1,3,4,0,4,0,0,0,1,3,0,1,0.25,0.317,0.408,0.725,2,14,R,T.Cloyd(62)
36,37,37,May 11,,PHI,"L,1-3",37,33,1,9,3,0,0,1,3,0,6,0,0,1,0,1,0,1,0.251,0.317,0.407,0.724,9,18,L,C.Lee(66)
37,38,38,May 12,,PHI,"L,2-4",39,38,2,7,1,1,1,2,1,0,9,0,0,0,0,0,0,0,0.249,0.314,0.405,0.719,7,15,R,K.Kendrick(61)
38,39,39,May 13,,ATL,"L,1-10",36,33,1,10,3,0,1,1,3,0,5,0,0,0,0,1,0,1,0.25,0.315,0.407,0.722,8,16,L,M.Minor(56)
39,40,40,May 14,,ATL,"W,2-0",32,30,2,8,1,0,0,2,1,0,3,1,0,0,0,2,0,0,0.25,0.315,0.405,0.72,6,12,R,J.Teheran(53)
40,41,41,May 15,,ATL,"W,5-3",35,32,5,10,4,0,0,5,3,1,5,0,0,0,0,2,0,0,0.252,0.317,0.405,0.722,6,15,R,T.Hudson(33)
41,42,42,May 17,@,MIA,"W,9-2",43,40,9,16,2,0,3,9,2,0,4,0,0,1,0,2,0,0,0.256,0.319,0.413,0.732,7,11,R,K.Slowey(21)
42,43,43,May 18,@,MIA,"W,1-0",32,29,1,4,0,0,1,1,3,0,9,0,0,0,0,1,0,1,0.254,0.317,0.409,0.727,4,9,R,T.Koehler(67)
43,44,44,May 19,@,MIA,"L,1-2",35,30,1,6,1,0,0,1,3,0,11,1,0,1,0,0,0,1,0.252,0.317,0.406,0.723,7,15,R,R.Nolasco(78)
44,45,45,May 20,@,COL,"W,5-1",44,41,5,16,2,1,0,5,1,0,2,0,2,0,0,0,0,0,0.256,0.319,0.408,0.727,12,9,R,J.Garland(29)
45,46,46,May 21,@,COL,"L,4-5",41,36,4,5,2,0,0,4,5,0,6,0,0,0,2,1,0,0,0.253,0.317,0.403,0.72,7,15,R,J.Chacin(52)
46,47,47,May 22,@,COL,"L,1-4",35,33,1,8,2,0,0,1,2,0,6,0,0,0,0,2,0,0,0.253,0.317,0.401,0.718,7,12,L,J.De La Rosa(55)
47,48,48,May 24,,SDP,"W,5-2",34,31,5,8,4,0,0,5,3,0,2,0,0,0,0,0,0,1,0.253,0.317,0.401,0.718,5,12,L,E.Stults(45)
48,49,49,May 25,,SDP,"L,4-10",38,36,4,12,0,0,1,4,1,0,8,0,0,1,0,2,0,0,0.255,0.317,0.401,0.719,7,17,R,A.Cashner(43)
49,50,50,May 26,,SDP,"W,6-5",38,30,6,11,5,0,1,6,5,1,8,1,1,1,0,1,0,1,0.257,0.32,0.405,0.725,8,13,R,J.Marquis(28)
50,51,51,May 27 (1),,TEX,"W,5-3",37,34,5,12,2,0,1,5,3,0,2,0,0,0,1,2,0,0,0.259,0.322,0.407,0.729,8,15,L,M.Perez(36)
51,52,52,May 27 (2),,TEX,"W,5-4",35,33,5,9,1,2,1,5,1,1,15,0,0,1,0,0,1,0,0.259,0.321,0.409,0.73,5,14,R,Y.Darvish(63)
52,53,53,May 30,@,TEX,"L,5-9",40,40,5,14,1,0,0,4,0,0,6,0,0,0,0,1,1,0,0.261,0.322,0.408,0.73,8,10,R,J.Grimm(49)
53,54,54,May 31,@,CHC,"L,2-7",33,32,2,7,2,0,0,2,0,0,5,0,0,1,0,1,0,0,0.26,0.32,0.406,0.726,4,11,R,M.Garza(61)
54,55,55,Jun 1,@,CHC,"W,12-4",52,42,12,17,4,0,2,12,8,0,12,0,1,1,0,0,0,0,0.264,0.324,0.412,0.735,13,13,R,J.Samardzija(54)
