,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
22,23,23,Apr 30,,BOS,"W,13-0",9.0,1,0,0,0,2,11,0,0,4.48,29,129,87,0.0,0.0,0,0,27,0,0,0,0,0,0,1,2,Marvin Hudson,"M.Garza (4-86-W), G.Balfour (2)"
23,24,24,May 1,,BOS,"W,6-2",9.0,9,2,2,0,6,6,0,0,4.38,39,147,90,3.0,0.0,0,0,33,2,0,0,0,0,0,1,4,John Hirschbeck,"A.Sonnanstine (4-42-W), J.Howell (2), D.Wheeler (3-H), J.Nelson (3)"
24,25,25,May 2,,BOS,"L,6-10",9.0,13,10,9,1,7,8,1,2,4.57,47,198,121,6.0,2.0,4,1,38,5,0,1,0,0,1,2,6,Wally Bell,"J.Niemann (4-23-L), L.Cormier (2), G.Balfour (1), B.Shouse (3), J.Nelson (0), T.Percival (3)"
25,26,26,May 3,,BOS,"W,5-3",9.0,8,3,3,0,3,6,1,0,4.51,37,137,84,2.0,1.0,1,1,34,1,0,0,0,0,0,0,4,Marty Foster,"J.Shields (4-62-W), J.Howell (1-H), D.Wheeler (1-H), T.Percival (0-Sv)"
26,27,27,May 4,,BAL,"L,4-8",9.0,11,8,8,0,3,8,2,1,4.64,43,147,93,3.0,2.0,2,1,37,3,0,0,1,1,2,0,3,Tim McClelland,"S.Kazmir (4-40-L), J.Nelson (1), G.Balfour (1)"
27,28,28,May 5,,BAL,"W,6-3",9.0,4,3,2,1,2,3,2,0,4.54,32,107,69,2.0,0.0,0,0,30,1,0,0,0,0,1,1,3,Ted Barrett,"M.Garza (4-64-W), B.Shouse (2-H), T.Percival (1-Sv)"
28,29,29,May 6,@,NYY,"W,4-3",10.0,9,3,3,0,2,6,0,0,4.47,40,152,101,8.0,2.0,0,0,37,5,0,0,1,0,0,1,7,James Hoye,"A.Sonnanstine (4-62), D.Wheeler (2-H), J.Howell (2-BSv), B.Shouse (0), J.Nelson (1), G.Balfour (1-W), T.Percival (0-Sv)"
29,30,30,May 7,@,NYY,"W,8-6",9.0,10,6,6,0,5,5,2,1,4.52,42,156,94,2.0,2.0,1,0,36,3,0,0,0,0,0,1,6,Dale Scott,"J.Niemann (4-42), L.Cormier (4), J.Howell (0-H), D.Wheeler (0-BSv), B.Shouse (0-W), J.Nelson (0-Sv)"
30,31,31,May 8,@,BOS,"L,3-7",8.0,15,7,7,0,1,9,2,0,4.62,39,145,96,0.0,0.0,0,0,38,2,1,0,0,0,0,0,2,Bill Welke,"J.Shields (4-38-L), G.Balfour (1)"
31,32,32,May 9,@,BOS,"W,14-5",9.0,10,5,5,0,5,2,2,0,4.63,42,160,95,2.0,1.0,0,0,37,1,0,0,0,0,1,1,3,Tim Welke,"S.Kazmir (4-38-W), J.Nelson (1), L.Cormier (1-Sv)"
32,33,33,May 10,@,BOS,"L,3-4",8.0,9,4,4,0,3,7,0,0,4.63,35,137,84,1.0,1.0,0,0,32,5,0,1,0,0,0,0,3,Scott Barry,"M.Garza (4-55), B.Shouse (2-L), D.Wheeler (2)"
33,34,34,May 12,@,BAL,"L,5-7",8.0,11,7,7,0,2,5,2,0,4.72,36,153,99,3.0,0.0,0,0,34,4,0,0,0,0,0,0,5,Todd Tichenor,"A.Sonnanstine (5-10-L), G.Balfour (3), J.Howell (4), J.Nelson (2), D.Wheeler (1)"
34,35,35,May 13,@,BAL,"W,8-6",9.0,15,6,6,0,3,4,3,0,4.76,43,159,99,1.0,1.0,2,1,40,4,0,0,0,0,0,1,6,Tom Hallion,"J.Niemann (5-42-W), L.Cormier (3-H), B.Shouse (2-H), D.Wheeler (0-H), T.Percival (6), J.Howell (0-Sv)"
35,36,36,May 14,,CLE,"L,7-11",9.0,18,11,8,3,2,9,1,0,4.85,45,173,114,1.0,0.0,1,0,43,4,1,0,0,0,1,2,4,Tim McClelland,"J.Shields (5-37-L), J.Nelson (1), G.Balfour (1), B.Shouse (0)"
36,37,37,May 15,,CLE,"W,8-7",9.0,11,7,7,0,6,6,2,0,4.91,44,177,100,2.0,0.0,1,0,36,1,0,0,1,1,1,0,5,Greg Gibson,"S.Kazmir (5-10), L.Cormier (1), T.Percival (1), J.Howell (1), D.Wheeler (1-W)"
37,38,38,May 16,,CLE,"W,4-2",9.0,6,2,2,0,4,8,0,1,4.83,38,170,103,0.0,0.0,1,0,32,1,0,0,0,1,0,0,4,Andy Fletcher,"M.Garza (5-53-W), B.Shouse (1-H), G.Balfour (1-H), J.Nelson (1-Sv)"
