,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 1,@,SDP,"L,7-8",41,40,7,12,3,0,4,7,1,0,12,0,0,0,1,0,0,0,0.3,0.317,0.675,0.992,7,16,R,Y.Darvish(37)
1,2,2,Apr 2,@,SDP,"L,2-4",38,36,2,8,1,0,1,2,2,0,12,0,0,0,1,1,1,0,0.263,0.291,0.513,0.804,9,17,L,B.Snell(62)
2,3,3,Apr 3,@,SDP,"L,0-7",30,30,0,4,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0.226,0.248,0.406,0.653,3,13,R,J.Musgrove(74)
3,4,4,Apr 4,@,SDP,"W,3-1",38,32,3,6,1,1,0,2,6,1,8,0,0,0,1,2,0,0,0.217,0.265,0.377,0.642,8,16,R,C.Paddack(44)
4,5,5,Apr 6,@,COL,"W,10-8",57,53,10,13,3,0,2,9,3,0,13,1,0,0,1,0,0,0,0.225,0.275,0.387,0.662,12,19,R,G.Marquez(53)
5,6,6,Apr 7,@,COL,"L,0-8",33,31,0,5,2,0,0,0,2,0,4,0,0,0,0,1,0,0,0.216,0.266,0.365,0.631,6,14,R,A.Senzatela(75)
6,7,7,Apr 8,@,COL,"L,3-7",37,31,3,5,1,1,1,3,6,0,7,0,0,0,0,1,1,0,0.209,0.27,0.364,0.634,7,14,R,J.Gray(67)
7,8,8,Apr 9,,CIN,"L,5-6",45,35,5,6,2,0,1,5,9,1,11,0,0,1,0,0,0,0,0.205,0.279,0.358,0.637,11,17,R,T.Mahle(64)
8,9,9,Apr 10,,CIN,"W,8-3",39,34,8,10,0,0,2,7,4,0,6,0,0,1,1,0,1,0,0.214,0.288,0.37,0.657,7,12,R,J.Hoffman(38)
9,10,10,Apr 11,,CIN,"W,7-0",41,35,7,13,3,0,2,7,6,0,12,0,0,0,0,2,0,0,0.23,0.306,0.395,0.701,10,12,R,J.De Leon(29)
10,11,11,Apr 12,,OAK,"L,5-9",39,33,5,7,1,1,0,5,5,0,6,0,0,1,0,1,0,0,0.228,0.306,0.387,0.693,7,18,R,C.Bassitt(54)
11,12,12,Apr 13,,OAK,"L,5-7",38,34,5,8,1,0,1,5,4,0,9,0,0,0,0,1,1,0,0.229,0.307,0.384,0.691,6,14,L,J.Luzardo(25)
12,13,13,Apr 15,@,WSN,"W,11-6",49,37,11,8,0,0,4,11,7,0,4,5,0,0,1,0,1,0,0.228,0.316,0.397,0.713,11,15,L,P.Corbin(3)
13,14,14,Apr 16,@,WSN,"L,0-1",32,30,0,3,0,0,0,0,2,0,13,0,0,0,0,0,0,0,0.22,0.307,0.379,0.686,5,14,R,M.Scherzer(81)
14,15,15,Apr 17,@,WSN,"L,2-6",37,34,2,5,0,0,2,2,3,0,13,0,0,0,2,0,0,1,0.215,0.301,0.375,0.677,8,16,R,E.Fedde(63)
15,16,16,Apr 18,@,WSN,"W,5-2",43,35,5,11,2,0,2,4,7,1,7,0,0,1,0,0,0,1,0.221,0.309,0.386,0.695,11,15,R,P.Espino(47)
16,17,17,Apr 20 susp,@,CIN,"W,5-4",46,36,5,9,3,0,1,4,8,1,11,2,0,0,0,1,0,0,0.223,0.316,0.388,0.704,14,18,R,L.Castillo(41)
17,18,18,Apr 21,@,CIN,"W,8-5",46,36,8,6,0,0,1,7,7,1,16,3,0,0,0,1,0,0,0.22,0.318,0.38,0.698,9,17,R,T.Mahle(77)
18,19,19,Apr 22,@,CIN,"W,14-11",52,43,14,14,2,1,2,14,8,0,9,0,0,1,0,1,1,0,0.227,0.325,0.391,0.716,9,21,R,J.Hoffman(56)
19,20,20,Apr 23,@,ATL,"L,4-5",35,32,4,5,2,0,1,3,3,0,7,0,0,0,0,0,0,0,0.223,0.321,0.388,0.709,4,14,R,H.Ynoa(64)
