,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 2,@,TBD,"L,5-9",40,37,5,12,3,0,0,5,3,0,5,0,0,0,0,2,1,0,0.324,0.375,0.405,0.78,8,9,R,T.Sturtze(32)
1,2,2,Apr 3,@,TBD,"L,1-2",47,40,1,10,2,0,1,1,4,2,5,1,2,0,1,4,0,0,0.286,0.353,0.39,0.743,10,10,R,P.Wilson(64)
2,3,3,Apr 4,@,TBD,"L,2-9",36,34,2,6,2,0,2,2,0,0,8,2,0,0,1,0,1,0,0.252,0.314,0.396,0.71,7,12,R,R.Rupe(78)
3,4,4,Apr 5,,CLE,"L,1-10",40,31,1,6,0,0,0,1,8,0,6,0,0,1,0,0,0,1,0.239,0.323,0.352,0.675,12,11,R,D.Báez(59)
4,5,5,Apr 6,,CLE,"L,3-5",35,33,3,6,0,1,1,3,1,0,5,1,0,0,0,0,1,0,0.229,0.306,0.349,0.655,5,12,R,B.Colon(55)
5,6,6,Apr 7,,CLE,"L,1-5",33,29,1,4,1,1,0,1,4,0,3,0,0,0,0,2,0,0,0.216,0.297,0.333,0.63,5,9,L,C.Sabathia(72)
6,7,7,Apr 9,,CHW,"L,2-8",33,31,2,6,2,0,0,2,0,0,5,1,0,1,0,1,0,0,0.213,0.286,0.323,0.61,4,9,R,D.Wright(64)
7,8,8,Apr 10,,CHW,"L,5-7",45,39,5,13,4,0,3,5,4,1,6,1,1,0,0,0,0,0,0.23,0.304,0.372,0.676,13,12,R,J.Garland(22)
8,9,9,Apr 12,@,MIN,"L,2-4",35,33,2,8,0,1,0,2,1,0,7,0,0,1,1,2,0,0,0.231,0.299,0.365,0.664,6,11,R,B.Radke(51)
9,10,10,Apr 13,@,MIN,"L,3-7",38,37,3,14,2,0,0,3,0,0,7,0,0,1,0,1,0,1,0.247,0.306,0.372,0.678,8,10,L,E.Milton(46)
10,11,11,Apr 14,@,MIN,"L,7-13",43,39,7,11,3,0,3,7,3,0,3,1,0,0,1,0,0,0,0.251,0.31,0.394,0.705,9,11,R,J.Mays(25)
11,12,12,Apr 16,,TBD,"W,9-3",38,32,9,11,4,1,1,8,5,0,5,0,0,1,1,3,0,0,0.258,0.32,0.412,0.732,5,10,R,D.James(51)
12,13,13,Apr 17,,TBD,"W,7-6",40,37,7,15,2,1,2,6,2,2,3,0,1,0,0,3,0,1,0.27,0.329,0.434,0.762,7,9,L,J.Kennedy(40)
13,14,14,Apr 18,,TBD,"L,4-6",40,36,4,11,2,1,0,4,2,0,4,1,0,1,0,1,0,0,0.273,0.33,0.432,0.763,9,11,R,R.Rupe(43)
14,15,15,Apr 19,@,CHW,"W,8-2",40,37,8,14,3,0,1,7,2,0,3,0,0,1,0,3,1,0,0.28,0.335,0.44,0.775,5,9,R,D.Wright(27)
15,16,16,Apr 20,@,CHW,"L,5-12",38,32,5,8,4,0,0,5,6,0,4,0,0,0,0,2,0,0,0.278,0.337,0.436,0.773,6,11,R,J.Garland(32)
16,17,17,Apr 21,@,CHW,"L,8-11",40,36,8,10,4,0,1,8,3,1,6,1,0,0,0,1,0,0,0.278,0.338,0.438,0.776,5,9,R,J.Rauch(19)
17,18,18,Apr 22,@,KCR,"L,0-6",31,31,0,6,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0.274,0.331,0.428,0.759,4,9,R,P.Byrd(79)
18,19,19,Apr 23,@,KCR,"W,3-0",37,33,3,5,0,0,1,3,3,0,4,1,0,0,2,1,1,0,0.268,0.327,0.419,0.745,7,9,R,J.Suppan(53)
19,20,20,Apr 24,@,KCR,"L,2-8",35,33,2,7,4,0,0,2,2,0,9,0,0,0,0,0,0,1,0.265,0.324,0.414,0.738,6,9,L,C.George(49)
20,21,21,Apr 26,,MIN,"W,3-2",38,38,3,12,1,0,2,2,0,0,3,0,0,0,0,1,1,0,0.268,0.323,0.419,0.742,8,9,R,R.Reed(62)
21,22,22,Apr 27,,MIN,"W,5-1",34,33,5,9,0,2,1,5,1,0,4,0,0,0,0,0,1,0,0.268,0.322,0.422,0.744,5,9,R,M.Kinney(35)
22,23,23,Apr 28,,MIN,"W,5-4",39,35,5,10,0,0,2,5,2,0,2,2,0,0,0,1,0,0,0.269,0.324,0.423,0.747,8,9,R,B.Radke(45)
23,24,24,Apr 29,,KCR,"L,0-4",30,28,0,2,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0.262,0.317,0.411,0.728,3,9,R,J.Suppan(85)
24,25,25,Apr 30,,KCR,"W,9-3",46,37,9,13,2,0,0,9,9,0,6,0,0,0,0,1,1,0,0.266,0.325,0.411,0.736,13,10,L,C.George(35)
25,26,26,May 1,,KCR,"W,7-6",39,31,7,12,1,0,2,7,5,0,2,1,2,0,0,3,1,0,0.27,0.331,0.418,0.749,8,9,R,D.Reichert(28)
26,27,27,May 3,@,MIN,"L,4-8",35,33,4,6,2,0,1,4,2,0,9,0,0,0,0,0,0,0,0.267,0.327,0.415,0.742,4,9,R,B.Radke(57)
27,28,28,May 4,@,MIN,"L,2-3",37,33,2,8,2,0,1,2,3,0,3,0,0,1,0,0,0,0,0.266,0.326,0.414,0.74,8,10,L,E.Milton(59)
28,29,29,May 5,@,MIN,"W,7-6",39,35,7,10,3,0,2,7,2,0,6,0,0,2,0,0,1,0,0.267,0.325,0.419,0.744,5,9,R,K.Lohse(23)
29,30,30,May 6,@,MIN,"L,1-3",34,32,1,7,2,1,0,1,2,0,5,0,0,0,0,1,0,1,0.265,0.324,0.417,0.74,6,9,R,R.Reed(56)
30,31,31,May 7,@,ANA,"W,3-0",35,29,3,5,1,0,1,3,5,0,7,0,0,1,0,1,0,1,0.263,0.322,0.414,0.736,5,10,L,J.Washburn(78)
31,32,32,May 8,@,ANA,"L,2-3",34,32,2,6,2,0,0,2,2,0,7,0,0,0,0,1,0,0,0.261,0.32,0.409,0.729,5,9,R,K.Appier(60)
32,33,33,May 9,@,ANA,"L,6-7",39,35,6,11,3,0,0,6,0,0,2,2,0,2,1,2,0,0,0.262,0.32,0.409,0.729,6,10,R,A.Sele(39)
33,34,34,May 10,@,TEX,"L,0-2",35,34,0,8,2,0,0,0,1,0,7,0,0,0,0,1,0,0,0.261,0.319,0.405,0.724,8,9,L,K.Rogers(72)
34,35,35,May 11,@,TEX,"L,6-10",42,39,6,11,4,0,1,6,3,0,8,0,0,0,1,0,1,0,0.262,0.319,0.407,0.726,9,10,R,D.Burba(46)
35,36,36,May 12,@,TEX,"L,1-5",36,31,1,6,2,0,0,1,4,0,5,1,0,0,0,2,0,0,0.26,0.319,0.403,0.722,8,9,R,C.Park(58)
36,37,37,May 14,,ANA,"L,2-9",31,30,2,4,1,0,1,2,0,0,7,0,0,1,0,0,0,0,0.257,0.314,0.4,0.714,2,9,R,K.Appier(68)
37,38,38,May 15,,ANA,"L,1-10",35,32,1,6,0,0,0,1,3,0,6,0,0,0,0,1,0,0,0.256,0.313,0.395,0.708,7,9,R,A.Sele(62)
38,39,39,May 17,,TEX,"W,6-3",31,31,6,7,2,0,4,6,0,0,2,0,0,0,0,0,0,0,0.255,0.311,0.401,0.713,1,9,R,D.Burba(47)
39,40,40,May 18,,TEX,"W,8-7",39,34,8,12,4,1,0,8,3,0,6,1,0,1,1,1,2,0,0.257,0.314,0.405,0.718,7,11,R,C.Park(41)
40,41,41,May 19,,TEX,"W,2-1",33,28,2,7,1,0,1,2,4,0,5,1,0,0,0,1,0,2,0.257,0.315,0.404,0.719,7,9,L,D.Davis(46)
41,42,42,May 20,,CLE,"W,4-3",37,35,4,11,2,1,0,3,2,1,11,0,0,0,1,0,1,0,0.259,0.316,0.405,0.721,9,10,R,B.Colon(52)
42,43,43,May 21,,CLE,"W,5-1",32,30,5,7,0,1,2,5,1,0,3,0,0,1,0,0,0,0,0.258,0.314,0.407,0.721,3,9,R,C.Nagy(37)
43,44,44,May 22,,CLE,"W,2-0",32,26,2,6,0,0,0,2,5,1,3,0,0,1,0,1,3,1,0.258,0.315,0.404,0.719,6,9,L,C.Finley(60)
44,45,45,May 24,@,CHW,"L,1-12",32,31,1,5,2,1,0,0,1,0,5,0,0,0,0,0,0,1,0.256,0.313,0.401,0.714,4,9,L,M.Buehrle(79)
45,46,46,May 25,@,CHW,"L,4-6",35,31,4,6,1,0,0,4,4,0,4,0,0,0,0,2,1,0,0.254,0.312,0.398,0.71,4,9,R,G.Glover(33)
46,47,47,May 26,@,CHW,"W,9-2",42,38,9,14,4,0,0,9,3,0,4,0,0,1,0,0,3,0,0.257,0.314,0.4,0.714,6,9,R,T.Ritchie(18)
