,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
22,23,23,Apr 27,@,STL,"L,2-5",8.0,12,5,5,0,0,10,0,0,4.55,36,131,90,2.0,2.0,0,0,36,4,0,0,0,0,0,0,3,Jordan Baker,"Z.Eflin (5-44-L), S.Coonrod (3), J.Alvarado (13)"
23,24,24,Apr 28,@,STL,"W,5-3",9.0,8,3,3,0,3,8,2,0,4.49,36,130,82,2.0,0.0,1,0,33,1,0,1,0,0,0,2,6,Chris Segal,"V.Velasquez (4-44), B.Kintzler (6-W), C.Brogdon (3-H), J.Alvarado (0-H), S.Coonrod (0-H), H.Neris (1-Sv)"
24,25,25,Apr 29,@,STL,"L,3-4",9.1,4,4,3,1,2,11,1,1,4.42,34,113,78,0.0,0.0,0,1,31,1,0,2,0,0,1,1,5,Brennan Miller,"A.Nola (4-58), J.Romero (5), C.Brogdon (0), H.Neris (0), D.Hale (3-L)"
25,26,26,Apr 30,,NYM,"W,2-1",9.0,6,1,1,0,5,10,0,1,4.28,38,149,85,1.0,1.0,0,0,32,3,0,1,0,0,0,1,5,Jeremie Rehak,"C.Anderson (4-57-W), J.Romero (0-H), B.Kintzler (1-H), J.Alvarado (1-H), S.Coonrod (1-Sv)"
26,27,27,May 1,,NYM,"L,4-5",9.0,8,5,5,0,1,7,1,1,4.31,35,117,81,0.0,0.0,0,0,32,2,0,0,1,0,0,1,3,Scott Barry,"Z.Wheeler (4-52), C.Brogdon (1), H.Neris (1-L)"
27,28,28,May 2,,NYM,"L,7-8",9.0,17,8,8,0,2,9,1,0,4.44,47,169,115,4.0,4.0,0,0,45,4,0,0,0,0,1,0,5,Andy Fletcher,"Z.Eflin (4-51), J.Romero (1-H), B.Kintzler (1-BL), J.Alvarado (1), D.Hale (2)"
28,29,29,May 3,,MIL,"W,4-3",9.0,7,3,3,0,5,12,1,0,4.39,38,172,103,2.0,1.0,0,0,32,2,0,0,0,1,0,0,4,Hunter Wendelstedt,"V.Velasquez (4-64-W), S.Coonrod (2-H), C.Brogdon (1-H), H.Neris (1-Sv)"
29,30,30,May 4,,MIL,"W,6-5",9.0,10,5,5,0,2,12,1,2,4.41,41,175,120,2.0,2.0,0,0,37,1,0,0,0,0,0,0,4,Dan Merzel,"A.Nola (4-66-W), D.Hale (1), J.Romero (1-H), S.Coonrod (0-Sv)"
30,31,31,May 5,,MIL,"W,5-4",9.0,8,4,4,0,7,7,1,1,4.4,40,175,104,3.0,1.0,1,0,32,1,0,0,0,0,0,2,6,Marvin Hudson,"C.Anderson (4-41), J.Romero (0), B.Kintzler (2-W), M.Moore (17-H), E.De Los Santos (99-H), J.Alvarado (2-Sv)"
31,32,32,May 6,,MIL,"W,2-0",9.0,3,0,0,0,0,8,0,0,4.26,29,118,80,,,0,0,29,1,0,0,0,0,0,0,1,Quinn Wolcott,Z.Wheeler (4-89-W)
32,33,33,May 7,@,ATL,"W,12-2",9.0,5,2,2,0,1,10,1,0,4.19,32,134,86,0.0,0.0,0,0,31,1,0,0,0,0,0,1,3,Hunter Wendelstedt,"Z.Eflin (4-63-W), C.Brogdon (3), D.Hale (2)"
33,34,34,May 8,@,ATL,"L,7-8",11.0,9,8,6,2,10,11,2,1,4.21,54,199,119,3.0,1.0,0,0,41,1,1,3,2,0,0,0,8,Dan Merzel,"V.Velasquez (4-63), S.Coonrod (3-H), J.Alvarado (2-H), H.Neris (4-BSv), B.Kintzler (2), C.Brogdon (0-BSv), E.De Los Santos (2-BL), M.Moore (2)"
34,35,35,May 9,@,ATL,"L,1-6",8.0,9,6,6,0,2,7,2,0,4.28,32,121,76,0.0,0.0,1,1,30,1,1,0,0,0,0,1,3,Marvin Hudson,"A.Nola (4-35-L), R.Suarez (99), M.Moore (0)"
35,36,36,May 11,@,WSN,"W,6-2",9.0,7,2,2,0,4,8,1,1,4.22,39,180,111,2.0,1.0,0,0,34,1,0,0,0,0,0,0,6,Laz Diaz,"C.Anderson (5-57-W), S.Coonrod (2-H), B.Kintzler (2-H), J.Alvarado (2-H), C.Brogdon (2), H.Neris (2)"
36,37,37,May 12,@,WSN,"W,5-2",10.0,10,2,2,0,3,11,0,0,4.14,43,162,104,0.0,0.0,0,0,40,2,1,1,0,0,1,1,5,Nick Mahrley,"Z.Wheeler (5-54), C.Brogdon (0), R.Suarez (2), J.Alvarado (0-W), H.Neris (0-Sv)"
37,38,38,May 13,@,WSN,"L,1-5",8.0,7,5,5,0,2,11,2,0,4.18,32,118,85,0.0,0.0,0,0,30,1,0,1,0,0,0,1,3,Jeff Nelson,"Z.Eflin (5-45-L), E.De Los Santos (4), M.Moore (3)"
38,39,39,May 14,@,TOR,"W,5-1",9.0,4,1,1,0,5,11,1,1,4.09,36,144,87,1.0,0.0,2,0,30,0,0,0,0,0,1,0,5,Mike Estabrook,"V.Velasquez (5-63), C.Brogdon (1-W), S.Coonrod (2), J.Alvarado (1), H.Neris (1)"
39,40,40,May 15,@,TOR,"L,0-4",8.0,10,4,3,1,1,9,1,0,4.08,35,120,80,0.0,0.0,2,0,34,2,0,0,0,0,2,2,2,Dan Iassogna,"A.Nola (5-51-L), M.Moore (1)"
40,41,41,May 16,@,TOR,"L,8-10",8.0,16,10,9,1,2,4,3,2,4.21,44,164,100,5.0,2.0,1,0,40,6,1,0,0,0,0,1,4,Andy Fletcher,"C.Anderson (4-9-L), D.Hale (8), R.Suarez (3), B.Kintzler (4)"
41,42,42,May 18,,MIA,"W,8-3",9.0,6,3,2,1,0,15,1,0,4.16,34,134,93,0.0,0.0,3,0,33,1,0,0,0,1,0,0,4,Scott Barry,"Z.Wheeler (5-75), J.Alvarado (3), A.Bradley (37-W), H.Neris (3)"
42,43,43,May 19,,MIA,"L,1-3",9.0,11,3,3,0,1,9,1,0,4.13,38,138,93,3.0,1.0,0,0,37,1,0,0,0,0,0,1,5,Jeremie Rehak,"Z.Eflin (5-58-L), B.Kintzler (2), S.Coonrod (4), C.Brogdon (4), R.Suarez (2)"
43,44,44,May 20,,MIA,"L,0-6",9.0,8,6,5,1,5,10,2,0,4.15,39,159,95,1.0,0.0,1,0,34,2,1,1,0,0,1,1,5,Dan Iassogna,"D.Hale (3-54-L), M.Moore (4), A.Bradley (1), B.Kintzler (0), R.Suarez (0)"
44,45,45,May 21,,BOS,"L,3-11",9.0,13,11,8,3,2,17,2,0,4.24,43,175,115,0.0,0.0,1,0,41,4,0,1,0,0,1,0,4,Ryan Wills,"A.Nola (5-43-L), C.Brogdon (1), V.Velasquez (6), C.Anderson (4)"
45,46,46,May 22,,BOS,"L,3-4",9.0,7,4,4,0,5,11,2,1,4.23,40,163,107,3.0,0.0,1,0,33,1,0,0,0,1,0,0,6,Scott Barry,"S.Howard (26-50-L), R.Suarez (1), S.Coonrod (2), J.Alvarado (3), B.Kintzler (1), H.Neris (3)"
46,47,47,May 23,,BOS,"W,6-2",9.0,4,2,2,0,2,12,2,1,4.18,34,129,94,0.0,0.0,0,0,31,0,0,0,0,0,0,0,3,Jeremie Rehak,"Z.Wheeler (4-79-W), J.Alvarado (0-H), A.Bradley (2)"
47,48,48,May 24,@,MIA,"L,6-9",8.0,12,9,8,1,2,7,1,1,4.28,38,138,94,1.0,0.0,0,0,34,6,1,0,0,1,1,1,3,Jim Wolf,"Z.Eflin (4-50-L), B.Kintzler (1), C.Anderson (2)"
48,49,49,May 25,@,MIA,"W,2-0",9.0,5,0,0,0,4,7,0,0,4.19,33,136,85,0.0,0.0,2,1,29,0,0,0,0,0,0,1,4,Adam Beck,"V.Velasquez (3-68-W), S.Coonrod (2-H), J.Alvarado (1-H), H.Neris (2-Sv)"
49,50,50,May 26,@,MIA,"L,2-4",8.0,7,4,4,0,4,6,0,1,4.19,36,144,97,0.0,0.0,1,0,31,0,0,0,0,0,0,0,3,Sam Holbrook,"A.Nola (4-67), C.Brogdon (4-H), S.Coonrod (0-BL)"
50,51,51,May 27,@,MIA,"W,3-2",9.0,4,2,2,0,7,9,0,0,4.15,35,144,89,3.0,1.0,0,0,27,1,0,0,0,1,0,1,4,Mike Muchlinski,"S.Howard (4-55), R.Suarez (4), J.Alvarado (1-BW), H.Neris (1-Sv)"
