,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Mar 31,,LAD,"L,0-8",30,29,0,4,1,0,0,0,1,0,7,0,0,0,0,0,0,1,0.138,0.167,0.172,0.339,3,14,R,H.Nomo(85)
1,2,2,Apr 1,,LAD,"W,5-4",39,36,5,9,4,0,0,5,3,0,9,0,0,0,1,0,1,1,0.2,0.246,0.277,0.523,6,15,L,O.Perez(52)
2,3,3,Apr 2,,LAD,"L,0-5",30,28,0,3,1,0,0,0,2,0,7,0,0,0,1,1,0,1,0.172,0.222,0.237,0.459,3,15,R,K.Brown(69)
3,4,4,Apr 4,@,COL,"L,1-2",30,29,1,3,1,0,1,1,0,0,9,0,1,0,0,0,0,0,0.156,0.195,0.238,0.433,2,15,R,S.Chacon(77)
4,5,5,Apr 5,@,COL,"L,3-4",46,39,3,12,2,0,0,3,5,0,6,0,0,2,0,1,1,0,0.193,0.241,0.267,0.508,13,16,L,D.Oliver(43)
5,6,6,Apr 6,@,COL,"L,3-8",36,34,3,10,3,0,0,3,2,0,7,0,0,0,0,0,0,0,0.21,0.257,0.287,0.544,6,16,R,J.Jennings(47)
6,7,7,Apr 7,@,LAD,"W,6-4",51,48,6,12,0,1,3,6,2,0,9,0,1,0,1,0,1,0,0.218,0.262,0.325,0.587,9,19,R,K.Brown(61)
7,8,8,Apr 8,@,LAD,"L,3-5",36,31,3,5,0,0,2,3,3,1,9,2,0,0,0,0,0,1,0.212,0.264,0.328,0.592,6,13,L,K.Ishii(56)
8,9,9,Apr 9,@,LAD,"L,2-5",38,32,2,8,1,0,1,2,4,0,6,0,1,1,0,0,1,0,0.216,0.27,0.333,0.604,9,13,R,D.Dreifort(51)
9,10,10,Apr 11,,MIL,"L,7-11",38,35,7,10,2,1,1,7,2,0,7,0,0,1,1,2,0,0,0.223,0.275,0.349,0.624,4,15,L,W.Franklin(43)
10,11,11,Apr 12,,MIL,"L,2-3",40,32,2,7,3,0,0,2,6,0,9,0,1,1,0,0,1,0,0.223,0.28,0.346,0.626,11,18,R,M.Kinney(53)
11,12,12,Apr 13,,MIL,"W,9-3",40,40,9,17,5,0,1,9,0,0,6,0,0,0,0,1,2,0,0.242,0.293,0.373,0.666,7,12,L,G.Rusch(19)
12,13,13,Apr 14,,COL,"L,3-5",42,35,3,10,2,0,1,3,6,0,6,0,0,1,0,0,0,1,0.246,0.301,0.377,0.678,12,15,R,N.Cruz(61)
13,14,14,Apr 15,,COL,"L,1-12",38,34,1,6,1,1,0,1,2,0,6,2,0,0,2,1,0,0,0.241,0.298,0.369,0.667,10,17,R,S.Chacon(67)
14,15,15,Apr 16,,COL,"W,4-3",39,32,4,10,1,0,0,4,5,0,5,0,2,0,1,1,0,0,0.245,0.305,0.368,0.673,10,14,L,D.Oliver(62)
15,16,16,Apr 17,,COL,"W,11-2",44,41,11,16,5,0,3,11,3,0,6,0,0,0,2,1,0,0,0.256,0.314,0.395,0.709,9,11,R,J.Jennings(16)
16,17,17,Apr 18,@,STL,"L,3-6",36,34,3,7,2,0,1,3,1,0,6,1,0,0,0,0,0,0,0.253,0.311,0.392,0.703,6,15,R,W.Williams(77)
17,18,18,Apr 19,@,STL,"W,4-3",40,35,4,8,2,0,1,4,4,0,7,1,0,0,2,2,2,0,0.252,0.311,0.391,0.703,9,12,R,J.Simontacchi(41)
18,19,19,Apr 20,@,STL,"W,1-0",41,34,1,9,3,0,0,1,4,1,8,1,2,0,0,0,1,0,0.252,0.314,0.389,0.703,13,15,R,B.Tomko(64)
19,20,20,Apr 22,@,MON,"L,0-4",38,34,0,9,3,0,0,0,3,0,5,0,1,0,0,1,0,0,0.253,0.315,0.387,0.702,11,14,R,T.Ohka(63)
20,21,21,Apr 23,@,MON,"W,6-2",40,37,6,12,1,1,3,6,3,0,5,0,0,0,0,1,0,1,0.257,0.318,0.401,0.718,7,12,R,L.Hernández(41)
21,22,22,Apr 24,@,MON,"L,0-1",33,32,0,6,2,0,0,0,1,0,10,0,0,0,0,0,0,0,0.254,0.313,0.394,0.708,6,11,R,J.Vazquez(73)
