,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
33,34,34,May 16 (1),@,WSN,"W,8-5",43,40,8,14,2,0,3,8,3,0,5,0,0,0,1,1,0,1,0.259,0.344,0.446,0.791,8,12,L,S.Olsen(28)
34,35,35,May 16 (2),@,WSN,"W,7-5",30,24,7,9,3,1,2,7,6,0,3,0,0,0,0,0,0,0,0.261,0.348,0.454,0.802,8,10,R,D.Cabrera(22)
35,36,36,May 17,@,WSN,"W,8-6",41,35,8,10,3,0,0,6,4,0,6,1,1,0,0,0,1,1,0.262,0.349,0.452,0.8,6,16,R,J.Zimmermann(36)
36,37,37,May 19,@,CIN,"W,4-3",35,33,4,7,2,0,1,4,1,0,5,0,0,1,0,0,0,0,0.26,0.346,0.45,0.795,4,13,R,J.Cueto(51)
37,38,38,May 20,@,CIN,"L,1-5",32,29,1,4,3,0,1,1,2,0,10,0,1,0,0,1,0,0,0.258,0.343,0.447,0.79,4,13,R,A.Harang(72)
38,39,39,May 21,@,CIN,"W,12-5",46,39,12,14,5,0,4,12,5,1,11,1,0,1,0,0,2,0,0.26,0.345,0.457,0.803,7,16,R,M.Owings(27)
39,40,40,May 22,@,NYY,"W,7-3",43,39,7,14,0,1,4,7,3,0,9,1,0,0,0,1,3,0,0.263,0.347,0.465,0.812,9,9,R,A.Burnett(41)
40,41,41,May 23,@,NYY,"L,4-5",33,31,4,6,1,0,2,4,2,0,5,0,0,0,0,2,0,0,0.262,0.345,0.464,0.809,2,9,L,A.Pettitte(54)
41,42,42,May 24,@,NYY,"W,4-3",47,44,4,11,3,0,0,4,3,0,7,0,0,0,0,0,3,0,0.261,0.344,0.459,0.803,10,10,L,C.Sabathia(56)
42,43,43,May 25,,FLA,"L,3-5",35,31,3,6,2,0,2,3,3,0,8,1,0,0,1,1,0,1,0.26,0.343,0.459,0.802,5,12,R,C.Volstad(54)
43,44,44,May 26,,FLA,"W,5-3",39,34,5,10,5,0,0,5,4,0,4,0,0,1,1,0,0,0,0.261,0.343,0.459,0.802,10,14,L,A.Miller(46)
44,45,45,May 27,,FLA,"L,2-6",37,34,2,8,2,0,2,2,3,0,7,0,0,0,1,2,2,0,0.26,0.342,0.459,0.801,8,13,R,B.Badenhop(55)
45,46,46,May 29,,WSN,"W,5-4",42,39,5,16,6,1,0,5,2,1,5,1,0,0,0,1,1,0,0.264,0.345,0.463,0.807,13,15,L,R.Detwiler(23)
46,47,47,May 30,,WSN,"W,9-6",42,35,9,10,4,0,2,7,4,0,5,2,1,0,2,0,5,0,0.264,0.346,0.465,0.811,9,15,R,S.Martis(19)
47,48,48,May 31,,WSN,"W,4-2",37,31,4,7,1,2,1,4,6,0,10,0,0,0,0,0,1,0,0.264,0.346,0.466,0.811,9,15,L,J.Lannan(50)
48,49,49,Jun 1,@,SDP,"W,5-3",43,38,5,12,4,0,2,5,4,2,9,0,1,0,0,0,0,0,0.265,0.346,0.468,0.815,11,12,R,K.Correia(29)
