,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
21,22,22,Apr 24,@,MIL,"L,1-4",8.0,11,4,4,0,3,9,2,0,5.08,38,140,85,0.0,0.0,3,0,35,0,1,1,0,0,0,0,2,Joe West,"W.Rodriguez (4-47-L), E.Del Rosario (1)"
22,23,23,Apr 26,,STL,"W,6-5",9.0,11,5,2,3,4,8,0,1,4.94,43,176,100,2.0,0.0,2,1,37,6,1,2,1,0,1,0,4,Ed Hickox,"B.Norris (5-56), F.Abad (2-H), J.Fulchino (2-BSv), B.Lyon (2-W)"
23,24,24,Apr 27,,STL,"L,5-6",9.0,14,6,6,0,3,7,2,1,4.99,40,173,104,2.0,2.0,1,0,35,0,0,0,1,0,0,5,5,Cory Blaser,"J.Happ (5-52-L), E.Del Rosario (2), J.Valdez (4), A.Rodriguez (5), M.Melancon (3)"
24,25,25,Apr 28,,STL,"L,7-11",9.0,15,11,11,0,4,6,2,0,5.24,44,181,108,6.0,4.0,1,0,39,2,0,0,1,0,0,1,6,Ed Rapuano,"N.Figueroa (5-38), F.Abad (1-BL), J.Fulchino (1), E.Del Rosario (0), J.Valdez (0), A.Rodriguez (0)"
25,26,26,Apr 29,,MIL,"L,0-5",9.0,6,5,5,0,5,9,3,1,5.23,38,160,97,0.0,0.0,2,1,32,1,0,0,0,0,0,0,4,Ron Kulpa,"B.Myers (5-51-L), M.Melancon (1), J.Fulchino (0), B.Lyon (2)"
26,27,27,Apr 30,,MIL,"W,2-1",9.0,9,1,1,0,0,6,1,0,5.06,34,126,83,0.0,0.0,0,0,34,3,0,0,0,0,0,1,2,Derryl Cousins,"W.Rodriguez (5-74), B.Lyon (0-BW)"
27,28,28,May 1,,MIL,"W,5-0",9.0,3,0,0,0,3,12,0,0,4.88,33,143,94,2.0,0.0,0,0,29,1,0,0,1,0,0,0,4,Adrian Johnson,"B.Norris (4-81-W), J.Fulchino (1), F.Abad (2), M.Melancon (1)"
28,29,29,May 3,@,CIN,"W,10-4",9.0,9,4,4,0,3,6,0,0,4.85,38,150,101,4.0,1.0,0,1,34,2,0,0,0,1,0,0,5,Bill Miller,"J.Happ (5-45-W), E.Del Rosario (4), F.Abad (1), M.Melancon (1), N.Figueroa (4)"
29,30,30,May 4,@,CIN,"L,2-3",8.0,5,3,3,0,3,6,0,0,4.8,32,156,95,0.0,0.0,0,0,29,1,1,0,0,0,0,0,6,James Hoye,"A.Rodriguez (5-67), W.Lopez (20-H), F.Abad (0-H), M.Melancon (0-H), J.Fulchino (2-H), B.Lyon (3-BL)"
30,31,31,May 5,@,CIN,"L,4-10",8.0,14,10,10,0,3,6,2,0,4.99,39,145,93,0.0,0.0,1,1,34,3,0,1,0,2,0,1,4,Tom Hallion,"B.Myers (5-28-L), E.Del Rosario (1), J.Fulchino (0), N.Figueroa (1)"
31,32,32,May 6,@,PIT,"W,3-2",9.0,5,2,2,0,3,5,1,0,4.9,33,132,83,1.0,0.0,0,0,29,2,0,1,1,0,0,2,4,Jeff Nelson,"W.Rodriguez (5-61-W), W.Lopez (1-H), F.Abad (1-H), M.Melancon (1-Sv)"
32,33,33,May 7,@,PIT,"L,1-6",8.0,9,6,6,0,4,10,1,0,4.95,35,133,88,3.0,3.0,0,0,31,2,0,0,0,0,0,1,3,Marty Foster,"B.Norris (5-58-L), J.Valdez (8), E.Del Rosario (1)"
33,34,34,May 8,@,PIT,"L,4-5",8.0,8,5,5,0,5,4,1,0,4.97,35,125,72,0.0,0.0,0,1,29,0,0,0,0,1,0,1,4,Lance Barrett,"J.Happ (4-51), J.Fulchino (2-H), F.Abad (1-BL), W.Lopez (1)"
34,35,35,May 9,,CIN,"L,1-6",9.0,12,6,6,0,3,9,2,0,5.0,42,157,101,0.0,0.0,1,0,39,1,0,0,0,0,1,0,3,Brian Runge,"A.Rodriguez (4-33-L), N.Figueroa (3), J.Valdez (1)"
35,36,36,May 10,,CIN,"L,3-7",9.0,15,7,7,0,6,12,1,1,5.06,47,181,106,1.0,1.0,0,0,40,3,0,1,0,0,0,0,5,Tim McClelland,"B.Myers (4-32-L), S.Escalona (99), E.Del Rosario (2), W.Lopez (1), M.Melancon (3)"
36,37,37,May 11,,CIN,"W,4-3",9.0,10,3,3,0,0,4,2,0,5.0,38,133,82,0.0,0.0,1,0,38,0,1,0,0,0,1,0,3,Marvin Hudson,"W.Rodriguez (4-49), W.Lopez (0), M.Melancon (0-W)"
37,38,38,May 13,,NYM,"L,4-6",9.0,8,6,6,0,3,10,3,0,5.03,36,137,82,1.0,1.0,0,0,33,2,0,0,0,0,0,1,3,Angel Hernandez,"B.Norris (5-57), J.Fulchino (4-BL), W.Lopez (1)"
38,39,39,May 14,,NYM,"W,7-3",9.0,7,3,3,0,4,6,1,0,4.97,38,157,93,0.0,0.0,1,0,34,3,0,0,0,0,0,0,4,Mike Estabrook,"J.Happ (5-55-W), F.Abad (5), W.Lopez (0), M.Melancon (2)"
39,40,40,May 15,,NYM,"L,4-7",9.0,5,7,5,2,6,4,1,0,4.97,37,142,80,0.0,0.0,3,0,30,1,0,0,1,0,1,2,5,Chad Fairchild,"A.Rodriguez (5-31-L), F.Abad (0), E.Del Rosario (4), S.Escalona (4), J.Valdez (5)"
40,41,41,May 16,@,ATL,"L,2-3",8.0,9,3,3,0,5,8,0,0,4.94,37,147,89,2.0,0.0,0,0,31,0,0,0,1,0,2,3,3,Brian O'Nora,"B.Myers (5-51), F.Abad (0-L), W.Lopez (1)"
41,42,42,May 17,@,ATL,"L,1-3",10.1,7,3,3,0,5,8,2,0,4.87,42,155,92,0.0,0.0,1,0,36,0,0,0,1,0,1,2,3,Alfonso Marquez,"W.Rodriguez (5-76), M.Melancon (2-BSv), J.Fulchino (3-L)"
