,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
41,42,42,May 20,,DET,"L,2-5",39,32,2,5,2,0,0,2,6,0,12,1,0,0,0,0,0,0,0.252,0.316,0.363,0.679,10,10,R,J.Bonderman(66)
42,43,43,May 21,,SFG,"W,6-1",34,30,6,11,4,0,0,6,1,0,6,1,0,2,0,2,1,1,0.254,0.317,0.366,0.683,4,10,L,B.Zito(34)
43,44,44,May 22,,SFG,"W,1-0",30,26,1,5,1,0,0,1,1,0,4,1,1,1,1,2,1,0,0.253,0.316,0.364,0.679,5,9,R,M.Cain(73)
44,45,45,May 23,,SFG,"W,3-0",35,27,3,6,1,0,0,3,6,0,6,0,2,0,0,1,0,0,0.253,0.317,0.362,0.678,8,10,L,J.Sanchez(62)
45,46,46,May 25,@,BAL,"L,1-5",37,33,1,7,2,0,0,1,3,0,5,1,0,0,0,1,0,0,0.252,0.316,0.36,0.676,9,11,R,J.Guthrie(55)
46,47,47,May 26,@,BAL,"W,6-1",40,36,6,11,1,0,1,6,3,0,6,0,1,0,0,0,3,0,0.253,0.317,0.361,0.678,7,10,L,B.Matusz(30)
47,48,48,May 27,@,BAL,"W,7-5",38,34,7,8,1,0,1,7,4,1,0,0,0,0,0,0,0,0,0.253,0.317,0.361,0.678,4,10,R,B.Bergesen(50)
48,49,49,May 28,@,DET,"W,5-4",45,36,5,14,3,0,1,5,5,1,5,1,1,1,0,2,1,0,0.256,0.321,0.365,0.686,13,11,L,D.Willis(39)
49,50,50,May 29,@,DET,"W,6-0",42,35,6,10,3,2,1,6,6,0,3,0,0,1,0,1,1,0,0.256,0.322,0.369,0.691,9,10,R,R.Porcello(50)
50,51,51,May 30,@,DET,"L,2-10",37,31,2,4,1,0,1,2,5,0,17,1,0,0,0,0,2,0,0.254,0.321,0.367,0.688,8,11,R,M.Scherzer(75)
51,52,52,May 31,@,DET,"W,4-1",35,33,4,8,3,0,0,3,2,0,8,0,0,0,0,2,2,0,0.254,0.32,0.367,0.687,4,9,R,J.Verlander(60)
52,53,53,Jun 1,@,BOS,"L,4-9",42,40,4,13,5,1,1,4,2,0,7,0,0,0,0,0,1,0,0.255,0.321,0.371,0.693,11,9,R,J.Lackey(34)
53,54,54,Jun 2,@,BOS,"L,4-6",39,38,4,12,2,0,2,4,0,0,10,1,0,0,0,1,1,0,0.257,0.321,0.375,0.696,8,10,R,D.Matsuzaka(49)
54,55,55,Jun 3,@,BOS,"W,9-8",41,38,9,14,3,0,4,8,2,0,5,0,1,0,0,0,2,2,0.259,0.323,0.383,0.706,5,10,R,T.Wakefield(36)
55,56,56,Jun 4,,MIN,"L,4-5",41,38,4,7,2,0,2,4,3,0,5,0,0,0,0,2,0,0,0.257,0.321,0.383,0.704,4,9,R,S.Baker(52)
56,57,57,Jun 5,,MIN,"L,3-4",37,35,3,9,1,1,0,2,2,0,12,0,0,0,0,1,0,0,0.257,0.321,0.382,0.703,7,13,L,F.Liriano(71)
57,58,58,Jun 6,,MIN,"W,5-4",37,34,5,13,2,0,0,5,1,0,3,1,1,0,0,0,0,1,0.26,0.322,0.383,0.706,8,9,R,N.Blackburn(17)
58,59,59,Jun 7,,LAA,"L,2-4",38,35,2,7,2,1,1,2,2,0,9,1,0,0,1,0,0,0,0.259,0.321,0.384,0.705,9,10,L,S.Kazmir(62)
59,60,60,Jun 8,,LAA,"W,10-1",43,42,10,18,0,0,2,10,1,0,8,0,0,0,0,0,3,0,0.262,0.324,0.387,0.711,9,10,R,J.Weaver(29)
60,61,61,Jun 9,,LAA,"L,1-7",33,32,1,7,1,0,0,1,1,0,2,0,0,0,0,2,0,0,0.261,0.323,0.385,0.708,5,9,L,J.Saunders(70)
