,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 1,@,PHI,"L,4-5",38,35,4,9,1,1,0,4,1,1,8,0,1,1,1,0,1,0,0.257,0.27,0.343,0.613,7,12,R,R.Halladay(64)
1,2,2,Apr 2,@,PHI,"L,4-9",37,36,4,8,0,1,1,4,0,0,14,1,0,0,1,0,0,0,0.239,0.257,0.352,0.609,6,15,L,C.Lee(68)
2,3,3,Apr 3,@,PHI,"L,3-7",36,33,3,7,2,0,1,2,2,0,6,1,0,0,0,1,0,0,0.231,0.264,0.356,0.619,6,17,R,R.Oswalt(59)
3,4,4,Apr 5,@,CIN,"L,2-8",35,31,2,5,1,0,0,2,2,0,7,1,1,0,0,0,0,0,0.215,0.257,0.319,0.575,6,16,R,M.Leake(60)
4,5,5,Apr 6,@,CIN,"L,4-12",39,33,4,7,1,0,0,4,6,0,12,0,0,0,0,1,2,0,0.214,0.273,0.304,0.577,8,14,R,E.Volquez(44)
5,6,6,Apr 7,@,CIN,"W,3-2",37,33,3,8,1,1,0,3,3,0,9,0,1,0,0,1,1,0,0.219,0.279,0.308,0.587,7,14,R,S.LeCure(57)
6,7,7,Apr 8,,FLA,"L,3-4",35,34,3,10,2,0,2,3,0,0,3,0,1,0,0,0,1,1,0.23,0.281,0.34,0.621,5,14,R,R.Nolasco(60)
7,8,8,Apr 9,,FLA,"L,5-7",39,37,5,11,5,0,0,5,2,0,6,0,0,0,0,1,0,0,0.239,0.288,0.353,0.641,7,14,R,J.Vazquez(42)
8,9,9,Apr 10,,FLA,"W,7-1",40,37,7,16,6,1,0,6,2,1,5,1,0,0,0,2,0,0,0.262,0.31,0.388,0.699,9,13,R,A.Sanchez(16)
9,10,10,Apr 11,,CHC,"L,4-5",43,37,4,10,1,0,2,4,5,0,13,0,1,0,1,0,1,0,0.263,0.316,0.396,0.711,12,18,R,R.Dempster(51)
10,11,11,Apr 12,,CHC,"W,11-2",43,41,11,16,4,1,0,10,1,0,7,1,0,0,1,0,2,0,0.276,0.326,0.411,0.737,8,13,L,J.Russell(24)
11,12,12,Apr 13,,CHC,"L,5-9",37,32,5,7,1,0,1,5,4,0,7,0,1,0,0,0,0,0,0.272,0.325,0.406,0.73,5,17,R,C.Zambrano(36)
12,13,13,Apr 14,,SDP,"W,1-0",33,28,1,7,1,0,0,1,4,1,2,0,1,0,0,1,2,0,0.271,0.326,0.398,0.724,8,13,R,D.Moseley(55)
13,14,14,Apr 15,,SDP,"L,2-4",35,34,2,7,1,0,0,2,1,0,9,0,0,0,0,0,2,0,0.266,0.319,0.387,0.706,6,13,R,A.Harang(69)
14,15,15,Apr 16,,SDP,"W,5-3",33,30,5,6,1,0,1,5,3,0,7,0,0,0,0,0,1,0,0.262,0.316,0.384,0.7,4,14,R,M.Latos(49)
15,16,16,Apr 17,,SDP,"L,6-8",37,35,6,9,3,0,0,6,2,0,10,0,0,0,1,0,1,1,0.262,0.315,0.381,0.696,4,16,L,C.Richard(34)
16,17,17,Apr 19,@,NYM,"W,6-1",42,35,6,11,1,0,0,4,6,1,7,0,1,0,2,2,1,0,0.265,0.322,0.379,0.7,9,13,L,J.Niese(48)
17,18,18,Apr 20,@,NYM,"W,4-3",36,33,4,8,2,0,1,3,2,0,4,1,0,0,0,3,0,0,0.264,0.321,0.379,0.7,5,16,R,R.Dickey(52)
18,19,19,Apr 21,@,NYM,"L,1-9",34,32,1,7,3,0,0,1,2,0,6,0,0,0,0,1,0,0,0.262,0.318,0.376,0.694,6,12,L,C.Capuano(63)
19,20,20,Apr 22,@,MIL,"L,7-14",43,39,7,14,2,1,0,7,1,0,9,1,1,1,0,0,1,0,0.267,0.322,0.381,0.703,9,17,R,Y.Gallardo(46)
20,21,21,Apr 23,@,MIL,"W,9-6",46,43,9,14,6,0,2,9,2,1,14,1,0,0,0,1,1,0,0.271,0.324,0.394,0.719,7,15,R,S.Marcum(49)
21,22,22,Apr 24,@,MIL,"L,1-4",31,31,1,5,0,0,1,1,0,0,6,0,0,0,0,1,0,0,0.266,0.318,0.389,0.707,3,12,L,R.Wolf(74)
22,23,23,Apr 26,,STL,"W,6-5",41,35,6,14,0,0,1,5,3,1,8,0,3,0,2,1,0,1,0.272,0.324,0.393,0.717,10,15,L,J.Garcia(46)
23,24,24,Apr 27,,STL,"L,5-6",39,36,5,11,3,1,0,5,2,0,5,0,0,1,0,1,0,0,0.273,0.324,0.395,0.72,7,16,R,K.Lohse(70)
24,25,25,Apr 28,,STL,"L,7-11",46,42,7,13,5,0,1,6,4,0,4,0,0,0,3,0,1,0,0.275,0.327,0.4,0.727,12,17,R,K.McClellan(33)
25,26,26,Apr 29,,MIL,"L,0-5",34,31,0,4,0,0,0,0,2,0,8,0,0,0,0,0,3,0,0.27,0.322,0.391,0.713,7,14,R,S.Marcum(75)
26,27,27,Apr 30,,MIL,"W,2-1",38,32,2,6,2,0,0,2,5,1,4,0,1,0,1,0,2,0,0.267,0.321,0.386,0.707,10,13,L,R.Wolf(67)
27,28,28,May 1,,MIL,"W,5-0",33,33,5,9,0,0,1,4,0,0,12,0,0,0,1,0,1,0,0.268,0.319,0.385,0.705,4,13,L,C.Narveson(49)
28,29,29,May 3,@,CIN,"W,10-4",43,38,10,13,4,1,2,10,3,0,9,0,0,2,0,0,1,0,0.27,0.321,0.396,0.717,6,14,R,M.Leake(23)
29,30,30,May 4,@,CIN,"L,2-3",35,30,2,6,3,0,0,2,4,0,9,0,1,0,0,1,0,1,0.268,0.321,0.393,0.713,6,15,L,T.Wood(57)
30,31,31,May 5,@,CIN,"L,4-10",37,34,4,7,1,0,0,4,3,0,11,0,0,0,0,0,3,0,0.266,0.319,0.388,0.707,6,15,R,H.Bailey(66)
31,32,32,May 6,@,PIT,"W,3-2",40,34,3,9,1,0,0,3,5,0,6,0,0,1,0,1,3,0,0.266,0.32,0.385,0.705,10,13,L,P.Maholm(64)
32,33,33,May 7,@,PIT,"L,1-6",36,35,1,8,1,0,0,1,1,0,6,0,0,0,0,0,0,0,0.265,0.318,0.381,0.699,8,14,R,C.Morton(65)
33,34,34,May 8,@,PIT,"L,4-5",37,34,4,8,2,0,1,4,2,0,8,0,0,1,0,0,0,0,0.264,0.317,0.381,0.698,6,15,R,J.McDonald(72)
