,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
33,34,34,May 16,,LAA,"L,1-6",30,30,1,3,0,0,1,1,0,0,9,0,0,0,0,0,0,0,0.258,0.315,0.432,0.747,2,11,R,M.Shoemaker(74)
34,35,35,May 17,,LAA,"W,3-0",31,30,3,7,1,0,0,2,1,0,7,0,0,0,0,1,0,0,0.258,0.314,0.428,0.742,4,10,R,G.Richards(67)
35,36,36,May 19,,SEA,"W,9-4",40,35,9,13,2,0,1,7,5,1,6,0,0,0,0,2,2,0,0.261,0.318,0.43,0.748,7,10,R,T.Walker(30)
36,37,37,May 20,,SEA,"L,2-4",35,35,2,10,1,0,0,2,0,0,6,0,0,0,0,1,0,0,0.262,0.317,0.427,0.744,6,11,L,R.Elias(67)
37,38,38,May 21,,SEA,"W,5-4",36,31,5,6,0,0,1,5,5,0,10,0,0,0,1,0,1,0,0.26,0.317,0.424,0.74,7,10,L,J.Happ(33)
38,39,39,May 22,@,MIA,"W,8-5",45,36,8,11,2,0,0,7,7,1,6,0,2,0,0,1,0,0,0.261,0.32,0.422,0.742,10,16,R,H.Alvarez(33)
39,40,40,May 23,@,MIA,"L,0-1",49,45,0,9,2,0,0,0,3,1,15,0,1,0,0,1,0,0,0.259,0.318,0.416,0.734,10,16,R,D.Haren(61)
40,41,41,May 24,@,MIA,"L,2-5",37,31,2,6,2,0,0,2,5,0,4,0,0,1,0,1,0,0,0.258,0.317,0.412,0.73,8,15,R,T.Koehler(62)
41,42,42,May 25,,HOU,"W,4-3",28,27,4,6,0,0,2,4,1,0,3,0,0,0,0,2,0,0,0.257,0.316,0.413,0.729,0,11,L,D.Keuchel(56)
42,43,43,May 26,,HOU,"L,1-4",33,29,1,5,1,0,0,1,3,0,5,0,0,1,1,3,2,0,0.255,0.314,0.409,0.723,5,10,R,S.Feldman(59)
43,44,44,May 27,,HOU,"W,5-4",34,33,5,10,1,0,3,4,0,0,9,1,0,0,0,1,2,0,0.256,0.314,0.413,0.728,5,10,R,C.McHugh(43)
44,45,45,May 28 (1),,CHW,"L,2-3",33,33,2,6,0,0,1,2,0,0,16,0,0,0,0,0,0,0,0.255,0.312,0.41,0.722,4,11,L,C.Sale(83)
45,46,46,May 28 (2),,CHW,"W,6-3",39,34,6,13,3,1,0,6,4,0,5,0,1,0,0,1,1,0,0.258,0.315,0.413,0.728,9,9,R,C.Beck(33)
46,47,47,May 29,,TBR,"W,2-1",33,31,2,6,0,0,1,2,2,0,9,0,0,0,0,0,0,1,0.256,0.313,0.41,0.724,5,10,R,N.Karns(75)
47,48,48,May 30,,TBR,"L,0-3",30,29,0,3,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0.254,0.31,0.405,0.715,3,9,R,E.Ramirez(77)
48,49,49,May 31,,TBR,"L,5-9",42,37,5,10,1,0,4,5,4,0,7,1,0,0,0,0,0,0,0.254,0.311,0.41,0.721,10,10,R,J.Odorizzi(46)
49,50,50,Jun 1,@,HOU,"L,2-5",34,32,2,7,1,1,0,2,2,0,8,0,0,0,0,1,0,1,0.253,0.311,0.408,0.719,5,11,L,B.Oberholtzer(47)
50,51,51,Jun 2,@,HOU,"L,4-6",34,32,4,7,0,1,0,4,2,0,9,0,0,0,0,1,0,0,0.253,0.31,0.406,0.715,3,9,R,C.McHugh(53)
51,52,52,Jun 3,@,HOU,"L,1-3",31,31,1,4,1,1,0,1,0,0,11,0,0,0,0,0,0,0,0.25,0.307,0.402,0.709,3,9,R,L.McCullers(86)
52,53,53,Jun 4,@,HOU,"W,3-2",35,33,3,8,0,0,1,3,2,0,10,0,0,0,0,2,1,0,0.25,0.306,0.401,0.707,5,11,L,D.Keuchel(58)
53,54,54,Jun 5,@,CLE,"W,5-2",36,34,5,11,1,1,1,5,1,0,7,0,0,1,0,2,0,1,0.252,0.307,0.403,0.71,4,9,R,S.Marcum(48)
54,55,55,Jun 6,@,CLE,"L,1-2",32,29,1,6,1,0,1,1,2,0,12,0,1,0,0,2,0,0,0.251,0.306,0.402,0.708,4,9,R,D.Salazar(70)
55,56,56,Jun 7,@,CLE,"W,7-3",44,40,7,12,1,1,2,7,3,0,11,0,0,1,2,0,0,0,0.252,0.307,0.405,0.712,10,10,R,C.Carrasco(29)
56,57,57,Jun 9,,BOS,"W,1-0",32,27,1,5,1,0,0,0,3,0,8,1,1,0,0,1,0,0,0.251,0.307,0.402,0.709,7,10,L,E.Rodriguez(70)
57,58,58,Jun 10,,BOS,"W,5-2",34,31,5,10,2,0,0,5,2,0,9,0,0,1,0,1,0,0,0.252,0.307,0.402,0.709,5,10,R,R.Porcello(33)
58,59,59,Jun 11,,BOS,"W,6-5",35,32,6,10,2,0,3,6,2,0,5,0,0,1,1,0,0,0,0.253,0.308,0.406,0.714,5,10,L,W.Miley(27)
59,60,60,Jun 12,,NYY,"W,11-3",42,40,11,16,2,0,2,10,2,0,4,0,0,0,2,1,0,0,0.256,0.31,0.41,0.72,7,11,R,M.Pineda(23)
60,61,61,Jun 13,,NYY,"W,9-4",39,39,9,15,3,1,3,9,0,0,4,0,0,0,0,0,0,0,0.259,0.312,0.416,0.728,6,10,L,C.Sabathia(38)
61,62,62,Jun 14,,NYY,"L,3-5",38,33,3,6,1,0,0,3,5,0,10,0,0,0,0,0,0,0,0.257,0.311,0.413,0.724,8,12,R,A.Warren(42)
62,63,63,Jun 15,,PHI,"W,4-0",31,28,4,5,1,0,1,4,3,0,5,0,0,0,0,1,1,0,0.256,0.311,0.412,0.722,3,10,R,A.Harang(46)
63,64,64,Jun 16,,PHI,"W,19-3",50,39,19,17,2,0,8,17,8,0,7,1,0,1,1,2,0,0,0.26,0.315,0.424,0.74,7,14,R,J.Williams(18)
64,65,65,Jun 17,@,PHI,"W,6-4",36,35,6,8,2,0,2,6,1,0,9,0,0,0,1,0,0,0,0.259,0.314,0.425,0.739,3,13,R,K.Correia(40)
65,66,66,Jun 18,@,PHI,"L,1-2",36,34,1,6,1,0,1,1,2,0,11,0,0,0,1,0,1,0,0.258,0.313,0.423,0.736,8,14,R,S.O'Sullivan(60)
66,67,67,Jun 19,@,TOR,"L,4-5",40,33,4,6,0,0,0,4,5,0,8,2,0,0,0,0,1,0,0.257,0.313,0.419,0.732,9,12,R,M.Estrada(73)
67,68,68,Jun 20,@,TOR,"W,5-3",38,35,5,10,3,0,0,5,1,1,8,1,0,1,0,1,0,0,0.257,0.313,0.419,0.732,6,11,L,M.Buehrle(61)
68,69,69,Jun 21,@,TOR,"W,13-9",47,42,13,16,0,2,2,13,5,0,9,0,0,0,1,1,0,1,0.259,0.316,0.422,0.738,7,11,R,S.Copeland(11)
69,70,70,Jun 23,@,BOS,"W,6-4",38,33,6,11,2,1,1,6,3,0,5,0,1,1,0,0,0,2,0.26,0.316,0.424,0.74,5,10,R,J.Kelly(25)
70,71,71,Jun 24,@,BOS,"L,1-5",34,33,1,8,2,0,0,1,1,0,11,0,0,0,0,1,0,1,0.26,0.316,0.422,0.738,6,9,R,C.Buchholz(63)
71,72,72,Jun 25,@,BOS,"W,8-6",44,39,8,14,6,0,1,7,2,1,9,1,1,1,1,0,1,0,0.262,0.317,0.425,0.742,9,10,L,E.Rodriguez(28)
72,73,73,Jun 26,,CLE,"W,4-3",35,32,4,10,3,0,1,4,2,1,10,0,0,1,0,1,0,0,0.262,0.317,0.426,0.743,7,10,R,C.Kluber(60)
73,74,74,Jun 28 (1),,CLE,"W,4-0",31,28,4,6,3,0,2,4,2,0,5,1,0,0,0,2,0,0,0.262,0.317,0.427,0.744,3,11,R,T.Bauer(55)
74,75,75,Jun 28 (2),,CLE,"W,8-0",37,33,8,8,3,0,3,8,4,0,12,0,0,0,1,1,0,0,0.262,0.317,0.43,0.747,5,9,R,T.Murata(37)
75,76,76,Jun 29,,TEX,"L,1-8",37,34,1,9,2,0,0,1,3,0,14,0,0,0,0,2,0,0,0.262,0.317,0.428,0.745,9,12,L,W.Rodriguez(52)
76,77,77,Jun 30,,TEX,"L,6-8",36,35,6,7,0,0,3,6,1,0,6,0,0,0,1,0,1,0,0.261,0.316,0.429,0.745,3,9,R,C.Lewis(47)
77,78,78,Jul 1,,TEX,"W,4-2",33,32,4,9,2,0,2,4,1,0,7,0,0,0,1,2,0,0,0.261,0.316,0.43,0.746,5,10,R,N.Martinez(50)
78,79,79,Jul 2,,TEX,"L,0-2",31,28,0,3,0,0,0,0,3,0,4,0,0,0,1,1,0,0,0.259,0.315,0.426,0.741,4,9,R,Y.Gallardo(67)
79,80,80,Jul 3,@,CHW,"L,0-1",33,31,0,5,0,0,0,0,2,0,9,0,0,0,1,2,0,0,0.258,0.313,0.423,0.737,6,10,L,J.Danks(70)
80,81,81,Jul 4,@,CHW,"L,2-3",32,30,2,4,0,0,1,2,2,0,10,0,0,0,0,1,0,0,0.257,0.312,0.421,0.733,3,9,R,J.Samardzija(76)
81,82,82,Jul 5,@,CHW,"W,9-1",45,38,9,10,3,0,1,9,5,0,11,0,1,1,3,0,2,0,0.257,0.312,0.421,0.734,9,11,L,C.Rodon(48)
82,83,83,Jul 6,@,MIN,"L,2-4",39,38,2,10,1,0,2,2,1,0,7,0,0,0,0,2,1,0,0.257,0.312,0.422,0.734,7,9,R,P.Hughes(49)
83,84,84,Jul 7,@,MIN,"L,3-8",35,33,3,7,3,0,1,3,2,0,10,0,0,0,0,1,0,0,0.257,0.311,0.421,0.733,5,11,R,K.Gibson(58)
84,85,85,Jul 8,@,MIN,"L,3-5",35,33,3,7,1,1,2,2,2,0,6,0,0,0,0,1,0,0,0.256,0.311,0.422,0.733,5,11,L,T.Milone(66)
85,86,86,Jul 10,,WSN,"W,3-2",36,33,3,9,1,0,2,3,3,0,9,0,0,0,0,1,0,1,0.256,0.311,0.423,0.734,7,10,L,G.Gonzalez(58)
86,87,87,Jul 11,,WSN,"L,4-7",39,35,4,10,1,0,2,4,4,0,6,0,0,0,0,2,0,0,0.257,0.312,0.423,0.735,8,11,R,J.Zimmermann(37)
87,88,88,Jul 12,,WSN,"L,2-3",31,31,2,4,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0.255,0.31,0.422,0.732,2,9,R,M.Scherzer(75)
88,89,89,Jul 17,@,DET,"L,3-7",41,37,3,10,2,0,0,3,4,0,6,0,0,0,1,0,0,0,0.255,0.31,0.421,0.732,11,9,R,A.Sanchez(49)
89,90,90,Jul 18,@,DET,"W,3-0",38,37,3,10,3,0,1,3,1,0,13,0,0,0,1,0,0,1,0.256,0.31,0.421,0.731,8,11,L,D.Price(72)
90,91,91,Jul 19,@,DET,"W,9-3",41,37,9,14,2,0,2,9,4,0,8,0,0,0,0,3,0,0,0.257,0.312,0.423,0.735,5,11,R,J.Verlander(20)
91,92,92,Jul 21,@,NYY,"L,2-3",35,32,2,7,0,0,0,2,3,0,7,0,0,0,0,0,0,0,0.257,0.311,0.421,0.733,6,10,R,N.Eovaldi(54)
92,93,93,Jul 22,@,NYY,"L,3-4",33,29,3,4,1,0,2,3,3,0,7,0,1,0,0,0,1,0,0.256,0.311,0.421,0.731,3,9,R,I.Nova(58)
93,94,94,Jul 23,@,NYY,"L,3-9",32,32,3,5,2,0,3,3,0,0,8,0,0,0,0,0,0,0,0.255,0.309,0.422,0.731,2,9,R,M.Tanaka(64)
94,95,95,Jul 24,@,TBR,"L,1-3",36,33,1,7,1,0,0,1,2,0,14,1,0,0,0,1,0,0,0.254,0.309,0.42,0.729,8,11,R,C.Archer(65)
95,96,96,Jul 25,@,TBR,"W,5-1",34,34,5,7,1,1,1,4,0,0,3,0,0,0,1,1,0,0,0.254,0.308,0.419,0.727,2,9,R,E.Ramirez(47)
96,97,97,Jul 26,@,TBR,"W,5-2",38,35,5,10,1,0,1,5,2,1,10,1,0,0,0,1,0,0,0.254,0.308,0.419,0.727,6,9,L,M.Moore(33)
97,98,98,Jul 27,,ATL,"W,2-1",41,36,2,7,1,0,1,2,4,2,11,0,0,1,0,0,1,0,0.253,0.308,0.418,0.726,9,10,L,A.Wood(77)
98,99,99,Jul 28,,ATL,"W,7-3",39,34,7,9,1,0,2,7,4,0,8,1,0,0,1,0,0,0,0.253,0.308,0.419,0.727,8,11,R,J.Teheran(32)
99,100,100,Jul 29,,ATL,"W,2-0",30,28,2,6,1,0,2,2,2,0,9,0,0,0,0,0,0,1,0.253,0.308,0.419,0.727,4,10,R,M.Foltynewicz(58)
100,101,101,Jul 30,,DET,"L,8-9",42,37,8,10,0,0,2,8,5,0,6,0,0,0,0,0,0,0,0.253,0.308,0.419,0.728,7,11,R,A.Simon(47)
101,102,102,Jul 31,,DET,"W,8-7",39,34,8,11,1,0,2,6,4,0,5,1,0,0,1,1,0,1,0.254,0.31,0.42,0.73,7,9,R,B.Farmer(37)
102,103,103,Aug 1,,DET,"W,6-2",34,33,6,10,3,0,2,6,1,0,7,0,0,0,0,1,1,0,0.254,0.31,0.422,0.731,4,10,R,A.Sanchez(37)
103,104,104,Aug 2,,DET,"L,1-6",30,29,1,4,0,0,1,1,1,0,5,0,0,0,0,2,0,0,0.254,0.309,0.42,0.729,2,9,L,D.Norris(70)
104,105,105,Aug 3,@,OAK,"W,9-2",42,40,9,14,4,0,2,9,2,0,8,0,0,0,1,2,0,0,0.255,0.309,0.422,0.731,6,10,R,J.Chavez(18)
105,106,106,Aug 4,@,OAK,"L,0-5",35,33,0,7,2,0,0,0,2,0,9,0,0,0,0,1,0,0,0.254,0.309,0.421,0.73,8,10,R,C.Bassitt(72)
