,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
84,85,85,Jul 8,,NYY,"L,1-3",9.0,12,3,3,0,4,5,0,0,3.92,42,150,91,2.0,1.0,0,0,38,2,0,1,0,0,1,2,3,Tom Hallion,"J.Vargas (4-56), B.Sweeney (0-BSv), D.Aardsma (2-L)"
85,86,86,Jul 9,,NYY,"L,1-6",9.0,7,6,2,4,5,4,2,1,3.9,41,156,95,2.0,2.0,0,0,33,1,1,0,1,1,1,0,3,Ron Kulpa,"D.Pauley (2-55-L), C.Cordero (1), L.French (24)"
86,87,87,Jul 10,,NYY,"W,4-1",9.0,10,1,1,0,2,9,1,0,3.86,37,126,85,,,0,1,35,1,0,0,0,0,0,1,1,Lance Barksdale,F.Hernandez (4-70-W)
87,88,88,Jul 11,,NYY,"L,2-8",9.0,11,8,6,2,2,4,1,1,3.89,43,142,82,0.0,0.0,0,0,39,5,0,0,0,1,1,0,5,Ed Rapuano,"R.Rowland-Smith (4-30-L), B.Sweeney (2), S.White (4), B.League (3), D.Aardsma (2)"
88,89,89,Jul 15,@,LAA,"L,3-8",8.0,16,8,8,0,2,3,0,0,3.94,40,131,88,2.0,2.0,0,0,38,4,0,0,0,0,0,1,4,Tim Tschida,"D.Fister (7-22-L), B.Sweeney (3), J.Wright (44), G.Olson (7)"
89,90,90,Jul 16,@,LAA,"L,2-3",8.0,10,3,3,0,0,3,0,1,3.93,32,101,71,,,1,0,31,4,0,0,0,0,0,2,1,Tim Timmons,F.Hernandez (5-53-L)
90,91,91,Jul 17,@,LAA,"L,6-7",8.0,10,7,6,1,1,5,2,1,3.96,38,127,80,2.0,0.0,1,0,34,2,0,0,2,0,2,0,4,Bob Davidson,"R.Rowland-Smith (5-23), C.Seddon (99), B.Sweeney (1-L), B.League (5)"
91,92,92,Jul 18,@,LAA,"W,2-1",10.0,6,1,1,0,2,12,1,0,3.92,38,139,94,1.0,0.0,0,0,35,0,1,0,1,0,1,0,3,Alfonso Marquez,"J.Vargas (9-75), B.League (0-W), D.Aardsma (6-Sv)"
92,93,93,Jul 19,,CHW,"L,1-6",9.0,12,6,5,1,1,5,2,0,3.94,40,148,100,0.0,0.0,3,0,38,1,0,0,0,1,1,0,3,Jeff Nelson,"D.Pauley (9-47-L), J.Wright (3), G.Olson (3)"
93,94,94,Jul 20,,CHW,"L,0-4",9.0,10,4,4,0,1,8,1,0,3.94,36,131,87,0.0,0.0,0,0,35,3,0,0,0,0,0,1,2,Mark Carlson,"D.Fister (4-51-L), C.Seddon (2)"
94,95,95,Jul 21,,CHW,"W,2-1",11.0,4,1,1,0,2,11,0,1,3.9,39,132,87,0.0,0.0,2,0,36,1,0,0,0,0,0,1,3,Alan Porter,"F.Hernandez (4-86), D.Aardsma (2), B.League (2-W)"
95,96,96,Jul 22,,BOS,"L,6-8",13.0,13,8,8,0,3,11,3,0,3.92,54,197,127,2.0,0.0,0,0,51,2,0,0,0,0,1,2,5,Phil Cuzzi,"R.Rowland-Smith (4-39), B.Sweeney (4), J.Wright (2), D.Aardsma (0), G.Olson (2-L)"
96,97,97,Jul 23,,BOS,"L,1-2",9.0,10,2,2,0,3,4,1,0,3.9,36,118,78,0.0,0.0,0,0,33,3,0,1,0,0,0,3,2,Chris Guccione,"J.Vargas (4-53-L), B.League (1)"
97,98,98,Jul 24,,BOS,"W,5-1",9.0,5,1,1,0,2,7,1,0,3.87,35,141,90,1.0,0.0,0,0,33,0,0,0,0,0,1,0,4,Brian O'Nora,"D.Pauley (4-59), C.Seddon (3-W), J.Wright (1-H), G.Olson (1-Sv)"
98,99,99,Jul 25,,BOS,"W,4-2",9.0,7,2,2,0,1,8,0,0,3.85,34,154,102,0.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Mike Estabrook,"D.Fister (4-47), C.Seddon (0), B.League (1-W), D.Aardsma (2-Sv)"
99,100,100,Jul 26,@,CHW,"L,1-6",8.0,12,6,4,2,3,3,1,0,3.86,38,139,81,0.0,0.0,3,1,34,2,0,0,0,1,1,0,2,Hunter Wendelstedt,"F.Hernandez (4-49-L), B.Sweeney (3)"
100,101,101,Jul 27,@,CHW,"L,0-11",8.0,12,11,11,0,2,2,3,0,3.93,37,120,74,0.0,0.0,1,0,34,4,0,0,1,0,0,0,2,Mike Muchlinski,"R.Rowland-Smith (4-0-L), B.Sweeney (0)"
101,102,102,Jul 28,@,CHW,"L,5-6",8.0,9,6,6,0,3,3,3,0,3.96,34,135,82,1.0,1.0,1,1,30,1,0,0,1,0,0,0,3,Brian Runge,"J.Vargas (4-29), J.Wright (3-L), B.League (2)"
102,103,103,Jul 29,@,CHW,"L,5-9",8.0,13,9,9,0,5,1,4,0,4.01,39,132,72,4.0,1.0,0,0,34,2,0,0,0,0,0,3,4,Jerry Layne,"D.Pauley (4-28-L), C.Seddon (3), G.Olson (4), D.Aardsma (3)"
103,104,104,Jul 30,@,MIN,"L,3-5",8.0,8,5,2,3,3,4,2,0,4.0,36,136,85,0.0,0.0,0,1,33,0,0,0,0,0,2,0,4,Ed Rapuano,"D.Fister (4-45-L), J.Wright (1), G.Olson (0), B.Sweeney (2)"
104,105,105,Jul 31,@,MIN,"L,0-4",8.0,9,4,4,0,1,4,0,0,4.0,33,110,77,0.0,0.0,0,0,31,2,2,0,1,0,2,2,2,Tom Hallion,"F.Hernandez (4-54-L), J.Wright (0)"
105,106,106,Aug 1,@,MIN,"L,0-4",8.0,9,4,4,0,1,4,0,1,4.01,33,114,80,0.0,0.0,0,1,31,4,0,1,0,0,0,1,3,Ron Kulpa,"L.French (22-44-L), S.White (20), B.League (3)"
106,107,107,Aug 3,,TEX,"W,3-2",9.0,4,2,2,0,5,2,0,0,3.99,34,128,75,0.0,0.0,0,0,26,1,0,0,1,2,0,2,4,D.J. Reyburn,"J.Vargas (5-57-W), J.Wright (2-H), B.League (1-H), D.Aardsma (4-Sv)"
107,108,108,Aug 4,,TEX,"L,6-11",9.0,15,11,11,0,3,7,2,2,4.05,47,152,99,2.0,1.0,0,0,42,2,0,1,0,0,0,0,6,Jim Wolf,"D.Fister (4-21-L), C.Seddon (5), D.Pauley (5), G.Olson (4), B.Sweeney (4), S.White (2)"
108,109,109,Aug 5,,TEX,"L,0-6",9.0,11,6,6,0,3,7,1,0,4.07,41,165,101,4.0,1.0,0,0,37,2,0,1,0,1,1,1,4,Marvin Hudson,"F.Hernandez (4-48-L), J.Wright (1), C.Seddon (0), S.White (0)"
