,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
32,33,33,33,May 5,@,ARI,"W,11-4",9.0,11,4,4,0,0,5,1,0,3.76,37,131,83,0.0,0.0,0,0,37,0,1,0,0,0,0,1,3,Jerry Meals,"J.Moyer (4-62-W), R.Madson (2), C.Condrey (7)"
33,34,34,34,May 6,@,ARI,"L,4-6",8.0,7,6,6,0,3,2,1,1,3.84,34,129,81,0.0,0.0,0,1,30,2,0,0,0,0,0,0,4,Bill Miller,"A.Eaton (4-26-L), R.Seanez (2), T.Gordon (3), C.Durbin (1)"
34,35,35,35,May 7,@,ARI,"W,5-4",9.0,13,4,4,0,2,6,1,1,3.84,41,146,91,1.0,0.0,1,1,38,3,1,0,0,0,1,1,5,Paul Emmel,"K.Kendrick (4-41), R.Madson (1), J.Romero (4-W), T.Gordon (0-H), B.Lidge (2-Sv)"
35,36,36,36,May 8,@,ARI,"L,3-8",8.0,10,8,7,1,3,7,2,0,3.94,37,135,85,0.0,0.0,1,0,33,1,1,1,0,1,0,1,2,Gary Darling,"B.Myers (4-25-L), C.Condrey (2)"
36,37,37,37,May 9,@,SFG,"W,7-4",9.0,7,4,4,0,5,10,0,0,3.95,37,143,86,0.0,0.0,0,1,31,1,1,1,1,0,0,1,3,Rick Reed,"C.Hamels (4-53-W), T.Gordon (1-H), B.Lidge (1-Sv)"
37,38,38,38,May 10,@,SFG,"L,2-8",8.0,15,8,7,1,2,4,2,0,4.04,40,142,88,0.0,0.0,0,0,36,2,0,1,1,1,0,1,4,Jeff Kellogg,"J.Moyer (4-20-L), R.Seanez (3), R.Madson (2), C.Condrey (1)"
38,39,39,39,May 11,@,SFG,"L,3-4",8.0,8,4,4,0,7,6,1,2,4.05,37,137,72,2.0,0.0,1,1,28,2,1,3,0,0,1,3,4,Mark Wegner,"A.Eaton (4-48), C.Durbin (4-H), J.Romero (3-BL), T.Gordon (1)"
39,40,40,40,May 13,,ATL,"W,5-4",9.0,9,4,4,0,7,5,0,0,4.05,42,156,85,0.0,0.0,0,1,35,1,0,0,0,0,1,1,4,Bob Davidson,"K.Kendrick (5-46-W), J.Romero (1-H), T.Gordon (1-H), B.Lidge (3-Sv)"
40,41,41,41,May 14,,ATL,"L,6-8",9.0,12,8,6,2,5,8,3,0,4.1,42,152,89,2.0,2.0,0,0,37,3,0,1,0,0,1,2,4,Alfonso Marquez,"B.Myers (5-20-L), R.Madson (3), C.Condrey (3), R.Seanez (3)"
41,42,42,42,May 15,,ATL,"W,5-0",9.0,4,0,0,0,2,6,0,0,4.0,32,120,85,,,0,0,30,1,0,0,0,0,0,1,1,Andy Fletcher,C.Hamels (5-83-W)
42,43,43,43,May 16,,TOR,"W,10-3",9.0,9,3,3,0,2,7,0,0,3.97,37,139,78,2.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Mike Winters,"J.Moyer (5-51-W), C.Durbin (4), C.Condrey (1)"
43,44,44,44,May 17,,TOR,"L,3-6",9.0,13,6,6,0,3,3,2,1,4.02,40,141,84,3.0,0.0,1,1,35,2,0,0,1,0,0,0,5,Paul Schrieber,"A.Eaton (5-36-L), R.Madson (2), J.Romero (3), T.Gordon (3), R.Seanez (2)"
44,45,45,45,May 18,,TOR,"L,5-6",9.0,6,6,6,0,4,5,1,0,4.06,37,140,85,0.0,0.0,0,0,32,4,0,2,1,0,0,0,6,Laz Diaz,"K.Kendrick (4-53), C.Durbin (1), R.Seanez (0-L), J.Romero (0), C.Condrey (1), B.Lidge (4)"
45,46,46,46,May 19,@,WSN,"L,0-4",8.0,10,4,4,0,3,3,0,0,4.07,35,135,83,0.0,0.0,0,1,30,6,0,0,1,1,0,1,2,Jerry Layne,"B.Myers (4-43-L), R.Madson (1)"
46,47,47,47,May 20,@,WSN,"W,1-0",9.0,5,0,0,0,5,13,0,0,3.99,37,152,98,0.0,0.0,3,0,32,1,0,0,0,0,0,0,3,Phil Cuzzi,"C.Hamels (4-78), T.Gordon (2-W), B.Lidge (1-Sv)"
47,48,48,48,May 21,@,WSN,"W,12-2",9.0,12,2,2,0,1,5,0,0,3.94,38,131,85,0.0,0.0,1,0,36,3,0,0,1,0,0,2,2,Jim Wolf,"J.Moyer (4-60-W), C.Condrey (2-Sv)"
48,49,49,49,May 22,@,HOU,"W,7-5",9.0,11,5,5,0,1,5,0,1,3.97,40,133,90,2.0,1.0,1,0,35,4,0,0,2,1,0,0,6,Rob Drake,"K.Kendrick (3-32), R.Madson (2-H), J.Romero (3-BSv), C.Durbin (3-W), T.Gordon (1-H), B.Lidge (1-Sv)"
49,50,50,50,May 23,@,HOU,"L,3-4",8.0,9,4,4,0,1,4,2,0,3.98,33,109,73,0.0,0.0,0,0,30,1,1,0,1,1,0,1,2,Paul Nauert,"A.Eaton (5-50-L), R.Madson (0)"
50,51,51,51,May 24,@,HOU,"L,3-4",8.0,10,4,4,0,4,5,0,1,3.98,35,139,87,0.0,0.0,1,1,30,4,0,1,0,0,0,2,2,Brian O'Nora,"B.Myers (4-38-L), C.Durbin (1)"
51,52,52,52,May 25,@,HOU,"W,15-6",9.0,10,6,6,0,3,3,1,0,4.02,40,154,95,0.0,0.0,4,0,37,2,0,0,0,0,0,0,5,Jerry Crawford,"C.Hamels (4-23), R.Seanez (6-W), J.Romero (2-H), R.Madson (1), C.Condrey (3)"
52,53,53,53,May 26,,COL,"W,20-5",9.0,8,5,5,0,1,10,1,0,4.04,37,115,76,0.0,0.0,1,0,34,2,0,0,1,1,1,0,2,Charlie Reliford,"J.Moyer (4-55-W), C.Condrey (0)"
53,54,54,54,May 27,,COL,"W,7-4",9.0,11,4,4,0,2,7,1,1,4.04,40,150,93,1.0,1.0,1,0,37,3,0,0,0,0,0,0,3,Mike Estabrook,"K.Kendrick (4-60-W), T.Gordon (4), B.Lidge (4)"
54,55,55,55,May 28,,COL,"W,6-1",9.0,8,1,1,0,2,7,0,1,3.99,35,157,99,1.0,0.0,0,0,32,0,0,0,0,0,0,0,4,Greg Gibson,"A.Eaton (4-63-W), R.Madson (2), J.Romero (2), C.Durbin (3)"
55,56,56,56,May 30,,FLA,"W,12-3",9.0,6,3,3,0,3,13,0,0,3.97,36,130,82,0.0,0.0,0,0,33,0,0,0,0,0,0,0,2,Scott Barry,"B.Myers (5-66-W), C.Condrey (3)"
56,57,57,57,May 31,,FLA,"L,3-7",9.0,11,7,7,0,1,9,3,0,4.02,37,152,103,0.0,0.0,1,0,36,2,0,0,0,0,0,2,3,Bruce Dreckman,"C.Hamels (5-28-L), R.Seanez (5), R.Madson (2)"
57,59,58,58,Jun 1,,FLA,"W,7-5",9.0,7,5,5,0,1,6,2,1,4.04,33,121,75,0.0,0.0,0,0,31,0,0,0,0,0,0,2,3,Brian Gorman,"J.Moyer (5-46-W), T.Gordon (4-H), B.Lidge (4-Sv)"
58,60,59,59,Jun 2,,CIN,"W,5-4",9.0,7,4,4,0,0,4,2,0,4.04,34,128,79,2.0,2.0,0,0,34,1,0,0,0,0,0,0,4,Bill Welke,"K.Kendrick (5-42-W), C.Durbin (4-H), T.Gordon (0-H), B.Lidge (0-Sv)"
59,61,60,60,Jun 3,,CIN,"W,3-2",9.0,5,2,2,0,4,7,1,0,4.0,34,139,76,0.0,0.0,1,0,29,0,1,0,0,1,0,2,4,Chris Guccione,"A.Eaton (5-69-W), J.Romero (5-H), T.Gordon (0-H), B.Lidge (0-Sv)"
60,62,61,61,Jun 4,,CIN,"L,0-2",9.0,3,2,2,0,8,9,0,0,3.97,36,141,80,5.0,0.0,2,1,28,2,0,1,0,0,0,1,3,Tim Welke,"B.Myers (4-74-L), J.Romero (0), R.Madson (3)"
61,63,62,62,Jun 5,,CIN,"W,5-0",9.0,3,0,0,0,3,4,0,0,3.91,33,103,66,,,0,0,30,3,0,1,0,0,1,1,1,Chuck Meriwether,C.Hamels (4-82-W)
62,64,63,63,Jun 6,@,ATL,"W,4-3",10.0,10,3,3,0,7,8,1,2,3.88,46,182,95,5.0,0.0,1,0,36,2,1,2,1,0,0,0,7,Alfonso Marquez,"J.Moyer (4-51), C.Durbin (3), J.Romero (1), R.Seanez (5), R.Madson (1), T.Gordon (2-W), B.Lidge (2-Sv)"
63,65,64,64,Jun 7,@,ATL,"W,6-2",9.0,5,2,2,0,7,9,1,0,3.85,38,148,79,2.0,0.0,2,1,31,0,0,1,0,0,1,1,5,Andy Fletcher,"K.Kendrick (4-50), R.Madson (0), J.Romero (0-W), T.Gordon (0-H), B.Lidge (0)"
64,66,65,65,Jun 8,@,ATL,"W,6-3",9.0,10,3,3,0,3,4,1,1,3.84,40,147,92,0.0,0.0,0,0,35,1,0,0,1,0,0,1,3,Mike Reilly,"A.Eaton (4-44), C.Durbin (1-W), B.Lidge (0-Sv)"
65,67,66,66,Jun 10,@,FLA,"L,4-5",8.0,7,5,5,0,4,6,3,0,3.87,35,130,78,1.0,0.0,1,0,31,2,0,0,0,0,0,0,3,Dale Scott,"B.Myers (5-35-L), C.Condrey (10), J.Romero (2)"
66,68,67,67,Jun 11,@,FLA,"L,2-6",8.1,5,6,6,0,3,13,3,0,3.9,32,135,85,0.0,0.0,1,0,29,0,0,0,0,0,0,1,2,Ron Kulpa,"C.Hamels (5-80), T.Gordon (3-L)"
67,69,68,68,Jun 12,@,FLA,"W,3-0",9.0,3,0,0,0,1,5,0,0,3.84,31,122,79,0.0,0.0,1,0,30,0,0,0,0,0,0,0,2,Dan Iassogna,"J.Moyer (5-80-W), B.Lidge (3-Sv)"
68,70,69,69,Jun 13,@,STL,"W,20-2",9.0,10,2,1,1,2,4,1,0,3.8,40,128,82,0.0,0.0,0,0,38,1,0,0,0,0,2,1,3,Larry Vanover,"K.Kendrick (5-55-W), R.Seanez (6), C.Condrey (2)"
69,71,70,70,Jun 14,@,STL,"L,2-3",8.0,9,3,3,0,1,3,1,0,3.8,31,109,71,1.0,0.0,0,1,30,1,1,0,0,0,0,1,2,Mike Everitt,"A.Eaton (5-45-L), J.Romero (3)"
70,72,71,71,Jun 15,@,STL,"L,6-7",9.2,10,7,6,1,0,8,2,0,3.82,42,139,95,0.0,0.0,0,0,42,3,1,0,0,0,3,0,5,Tim McClelland,"B.Myers (4-35), R.Madson (7), J.Romero (0), C.Durbin (6), T.Gordon (3-L)"
71,73,72,72,Jun 16,,BOS,"W,8-2",9.0,8,2,2,0,2,7,2,0,3.8,36,127,85,1.0,0.0,0,0,34,4,0,0,0,0,0,1,2,Mike Winters,"C.Hamels (4-58-W), C.Durbin (0)"
