,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Mar 29,,CHW,"L,7-14",39,36,7,9,3,0,1,6,2,0,2,1,0,0,0,0,0,0,0.25,0.308,0.417,0.724,5,10,R,J.Shields(45)
1,2,2,Mar 31,,CHW,"L,3-4",38,31,3,6,0,1,0,3,5,0,5,1,0,1,0,1,1,0,0.224,0.312,0.343,0.655,8,10,R,L.Giolito(49)
2,3,3,Apr 2,@,DET,"L,1-6",33,30,1,5,1,1,0,1,2,0,4,0,0,1,0,0,0,1,0.206,0.282,0.32,0.601,5,10,L,F.Liriano(63)
3,4,4,Apr 3,@,DET,"W,1-0",32,30,1,5,1,0,0,1,1,0,3,0,0,1,0,1,0,0,0.197,0.261,0.291,0.552,4,9,L,M.Boyd(61)
4,5,5,Apr 6,@,CLE,"L,2-3",35,31,2,7,1,0,0,2,3,1,9,0,1,0,0,2,0,0,0.203,0.267,0.285,0.552,6,9,R,C.Carrasco(57)
5,6,6,Apr 7,@,CLE,"W,1-0",32,30,1,3,0,0,1,1,2,0,9,0,0,0,0,0,2,0,0.186,0.25,0.271,0.521,4,9,R,T.Bauer(77)
6,7,7,Apr 8,@,CLE,"L,1-3",34,32,1,10,1,1,0,1,2,0,8,0,0,0,0,2,0,1,0.205,0.264,0.291,0.555,6,9,R,M.Clevinger(56)
7,8,8,Apr 9,,SEA,"W,10-0",44,37,10,13,4,0,1,9,5,0,8,2,0,0,0,0,1,0,0.226,0.294,0.327,0.621,10,9,L,M.Gonzales(28)
8,9,9,Apr 10,,SEA,"L,3-8",36,33,3,7,3,0,1,3,2,0,9,1,0,0,0,1,0,0,0.224,0.292,0.334,0.626,6,10,R,F.Hernandez(47)
9,10,10,Apr 11,,SEA,"L,2-4",37,34,2,7,1,0,0,2,2,0,12,1,0,0,1,0,0,1,0.222,0.29,0.324,0.614,8,10,L,J.Paxton(61)
10,11,11,Apr 12,,LAA,"L,1-7",36,34,1,9,2,0,0,1,2,0,8,0,0,0,0,1,0,0,0.226,0.291,0.324,0.615,8,9,R,N.Tropeano(66)
11,12,12,Apr 13,,LAA,"L,4-5",38,35,4,11,2,0,0,3,3,0,8,0,0,0,0,2,0,1,0.234,0.298,0.328,0.626,7,10,L,A.Heaney(45)
12,13,13,Apr 14,,LAA,"L,3-5",37,32,3,6,0,0,1,2,5,0,11,0,0,0,0,1,0,0,0.231,0.298,0.325,0.623,7,9,R,G.Richards(63)
13,14,14,Apr 17 (1),@,TOR,"L,3-11",37,35,3,11,2,0,2,2,1,0,7,1,0,0,0,1,0,2,0.237,0.302,0.341,0.643,7,11,L,J.Garcia(43)
14,15,15,Apr 17 (2),@,TOR,"L,4-5",46,40,4,10,2,0,2,4,4,0,8,2,0,0,0,0,0,0,0.238,0.306,0.35,0.656,12,9,R,J.Biagini(46)
15,16,16,Apr 18,@,TOR,"L,5-15",40,36,5,8,1,0,2,5,3,0,10,1,0,0,1,0,0,0,0.237,0.305,0.354,0.66,8,9,L,J.Happ(52)
16,17,17,Apr 20 (1),@,DET,"L,2-3",42,41,2,12,0,0,1,2,1,0,7,0,0,0,0,1,0,0,0.241,0.306,0.355,0.661,10,9,R,M.Fulmer(56)
17,18,18,Apr 20 (2),@,DET,"W,3-2",40,34,3,6,1,0,1,2,6,1,11,0,0,0,2,1,0,0,0.237,0.305,0.352,0.657,10,12,L,D.Norris(56)
18,19,19,Apr 21,@,DET,"L,4-12",39,37,4,11,2,0,0,4,1,0,1,0,0,1,1,1,0,0,0.241,0.305,0.352,0.657,8,9,R,M.Fiers(35)
19,20,20,Apr 22,@,DET,"W,8-5",41,33,8,7,1,0,3,8,8,0,7,0,0,0,0,1,1,0,0.239,0.309,0.36,0.668,6,9,L,F.Liriano(54)
