,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
33,34,34,May 12,@,NYY,"L,3-7",37,35,3,9,2,0,1,3,2,0,5,0,0,0,0,1,0,0,0.255,0.308,0.39,0.698,7,10,R,N.Eovaldi(40)
34,35,35,May 13,,ATL,"W,5-1",36,30,5,7,1,0,0,5,5,0,6,1,0,0,0,1,2,0,0.254,0.309,0.387,0.696,7,10,R,J.Teheran(65)
35,36,36,May 14,,ATL,"L,0-5",33,33,0,8,2,0,0,0,0,0,6,0,0,0,0,1,1,0,0.254,0.307,0.385,0.692,6,9,R,M.Foltynewicz(72)
36,37,37,May 15,,ATL,"W,4-2",49,47,4,12,4,0,1,4,0,0,11,1,1,0,0,0,1,0,0.254,0.306,0.385,0.691,7,9,R,M.Wisler(61)
37,38,38,May 17,,BOS,"W,8-4",39,35,8,11,2,1,2,7,4,0,5,0,0,0,0,0,0,0,0.256,0.308,0.391,0.699,7,9,R,R.Porcello(34)
38,39,39,May 18 (1),,BOS,"W,3-2",29,27,3,5,0,1,1,3,1,0,6,0,0,1,0,1,2,0,0.254,0.306,0.391,0.697,2,9,R,S.Wright(65)
39,40,40,May 18 (2),,BOS,"L,2-5",33,31,2,6,2,0,1,2,1,0,6,1,0,0,0,1,0,0,0.253,0.305,0.39,0.695,4,9,L,D.Price(64)
40,41,41,May 20,@,CHW,"W,4-1",38,37,4,12,3,0,0,4,0,0,7,0,1,0,1,1,0,0,0.255,0.305,0.39,0.696,7,9,L,J.Quintana(46)
41,42,42,May 21,@,CHW,"W,2-1",36,32,2,8,0,0,1,2,2,0,8,1,0,1,0,1,1,1,0.255,0.305,0.389,0.695,7,9,R,M.Gonzalez(60)
42,43,43,May 22,@,CHW,"L,2-3",36,33,2,8,1,0,0,2,2,0,8,0,0,1,0,1,0,0,0.254,0.305,0.387,0.691,7,11,L,C.Rodon(52)
43,44,44,May 23,@,MIN,"W,10-4",45,41,10,17,5,1,0,10,2,0,10,0,0,2,0,1,2,0,0.259,0.308,0.392,0.7,8,9,R,R.Nolasco(19)
44,45,45,May 24,@,MIN,"W,7-4",41,39,7,13,4,0,1,5,2,0,9,0,0,0,1,2,1,0,0.261,0.309,0.395,0.705,7,9,R,E.Santana(21)
45,46,46,May 25,@,MIN,"L,5-7",38,36,5,11,3,1,0,4,2,0,8,0,0,0,0,2,0,0,0.262,0.31,0.396,0.706,6,10,R,T.Duffey(39)
46,47,47,May 27,,CHW,"W,7-5",37,34,7,13,1,0,1,7,1,0,7,0,1,1,0,1,0,0,0.264,0.312,0.399,0.71,6,9,R,M.Gonzalez(50)
47,48,48,May 28,,CHW,"W,8-7",44,38,8,12,5,0,0,8,6,2,7,0,0,0,0,0,2,0,0.265,0.314,0.4,0.714,10,11,L,C.Rodon(52)
48,49,49,May 29,,CHW,"W,5-4",37,32,5,11,2,0,1,5,5,0,7,0,0,0,0,0,0,0,0.267,0.317,0.402,0.718,8,10,L,C.Sale(60)
49,50,50,May 30,,TBR,"W,6-2",34,32,6,10,1,0,1,5,2,0,3,0,0,0,1,2,1,0,0.268,0.317,0.402,0.719,4,9,R,M.Andriese(62)
50,51,51,May 31,,TBR,"W,10-5",44,39,10,18,4,0,2,10,3,1,5,1,1,0,0,1,1,0,0.272,0.322,0.409,0.731,10,10,L,D.Smyly(8)
51,52,52,Jun 1,,TBR,"W,6-3",38,33,6,11,2,0,0,5,2,0,7,0,1,2,1,0,1,0,0.273,0.322,0.409,0.731,8,9,R,C.Archer(40)
52,53,53,Jun 2,@,CLE,"L,4-5",38,36,4,12,0,0,2,4,2,0,5,0,0,0,0,2,0,1,0.274,0.323,0.411,0.734,7,10,R,C.Carrasco(38)
53,54,54,Jun 3,@,CLE,"L,1-6",33,28,1,3,0,0,1,1,5,1,9,0,0,0,0,1,0,0,0.272,0.322,0.408,0.73,5,9,R,D.Salazar(76)
54,55,55,Jun 4,@,CLE,"L,1-7",35,33,1,7,2,0,0,1,1,0,6,0,1,0,0,0,1,0,0.271,0.32,0.405,0.726,7,10,R,J.Tomlin(58)
55,56,56,Jun 5,@,CLE,"L,0-7",31,29,0,3,1,0,0,0,2,0,11,0,0,0,0,1,1,0,0.268,0.318,0.401,0.719,4,11,R,C.Kluber(72)
56,57,57,Jun 6,@,BAL,"L,1-4",33,31,1,5,1,0,0,0,2,0,7,0,0,0,0,1,0,0,0.267,0.316,0.398,0.714,5,10,R,M.Wright(67)
57,58,58,Jun 7,@,BAL,"L,1-9",41,37,1,10,2,0,0,1,4,0,8,0,0,0,1,0,1,1,0.267,0.317,0.397,0.713,13,12,R,U.Jimenez(46)
58,59,59,Jun 8,@,BAL,"L,0-4",36,35,0,9,1,0,0,0,1,0,12,0,0,0,0,0,0,0,0.266,0.316,0.395,0.711,9,9,R,C.Tillman(71)
59,60,60,Jun 10,@,CHW,"L,5-7",39,37,5,12,1,0,3,5,1,0,11,0,0,1,0,1,1,0,0.268,0.316,0.398,0.715,7,9,L,C.Sale(37)
60,61,61,Jun 11,@,CHW,"W,4-1",36,35,4,9,0,0,3,4,1,0,10,0,0,0,0,1,0,0,0.267,0.316,0.4,0.716,5,11,L,J.Quintana(68)
