,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
40,41,41,41,May 18,,TEX,"W,7-0",9.0,9,0,0,0,0,5,0,0,3.29,37,133,92,2.0,0.0,0,0,37,1,0,0,0,0,1,0,3,Joe West,"M.Buehrle (4-62-W), C.Politte (1), N.Cotts (2)"
41,42,42,42,May 20,@,CHC,"W,5-1",9.0,6,1,0,1,2,4,0,1,3.21,37,134,86,1.0,0.0,0,0,34,0,0,0,0,0,1,0,4,Fieldin Culbreth,"F.Garcia (5-67-W), L.Vizcaino (3), D.Marte (2), C.Politte (1)"
42,43,43,43,May 21,@,CHC,"W,5-3",9.0,8,3,3,0,2,5,0,0,3.2,35,124,81,1.0,0.0,3,0,33,3,0,0,0,0,0,1,4,Marvin Hudson,"J.Contreras (5-68-W), C.Politte (0-H), D.Marte (0-H), D.Hermanson (3-Sv)"
43,44,44,44,May 22,@,CHC,"L,3-4",8.0,8,4,4,0,2,7,2,1,3.23,34,116,72,1.0,1.0,0,0,31,2,0,0,0,0,0,1,3,Larry Young,"B.McCarthy (99-57), L.Vizcaino (1-BL), S.Takatsu (5)"
44,45,45,45,May 23,@,LAA,"L,0-4",8.0,13,4,4,0,1,6,1,0,3.26,36,120,82,1.0,0.0,0,2,34,4,0,0,1,0,0,0,3,Rick Reed,"J.Garland (5-46-L), L.Vizcaino (0), N.Cotts (4)"
45,46,46,46,May 24,@,LAA,"W,2-1",11.0,4,1,1,0,2,7,0,0,3.19,38,143,100,0.0,0.0,0,1,35,1,0,1,1,0,0,0,2,Terry Craft,"M.Buehrle (5-79), D.Marte (2-W)"
46,47,47,47,May 25,@,LAA,"W,4-2",9.0,8,2,2,0,0,6,0,0,3.17,34,117,81,1.0,0.0,0,0,34,2,1,0,0,0,0,1,3,Ted Barrett,"F.Garcia (4-66-W), D.Marte (0-H), D.Hermanson (3-Sv)"
47,48,48,48,May 26,@,LAA,"L,2-3",8.0,5,3,3,0,1,11,1,0,3.17,30,109,75,0.0,0.0,1,0,28,1,1,0,1,0,0,0,2,Alfonso Marquez,"J.Contreras (4-65-L), N.Cotts (2)"
48,49,49,49,May 27,@,TEX,"L,2-6",8.0,9,6,6,0,6,5,4,0,3.23,39,146,85,0.0,0.0,0,0,33,1,0,0,0,0,0,0,4,Ron Kulpa,"B.McCarthy (4-32-L), L.Vizcaino (3), K.Walker (11), S.Takatsu (4)"
49,50,50,50,May 29,@,TEX,"L,4-12",8.0,16,12,12,0,2,5,3,0,3.42,41,163,97,2.0,1.0,0,1,38,4,0,0,0,1,0,0,4,James Hoye,"J.Garland (5-28-L), N.Cotts (2), C.Politte (7), S.Takatsu (1)"
