,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
58,60,59,59,Jun 7,@,CHW,"L,3-4",40,34,3,9,0,0,1,2,4,1,6,1,0,1,1,2,1,0,0.274,0.331,0.457,0.788,10,10,R,J.Contreras(53)
59,61,60,60,Jun 8,@,CHW,"W,6-2",38,37,6,10,3,0,2,6,1,0,9,0,0,0,1,1,0,0,0.274,0.33,0.458,0.788,5,10,R,J.Garland(41)
60,62,61,61,Jun 9,@,TOR,"L,5-10",40,36,5,8,1,0,1,5,4,0,11,0,0,0,2,0,1,0,0.273,0.33,0.456,0.785,8,10,L,G.Chacin(45)
61,63,62,62,Jun 10,@,TOR,"W,5-3",33,31,5,3,1,0,2,5,2,0,12,0,0,0,1,0,0,0,0.271,0.327,0.454,0.781,1,10,L,T.Lilly(70)
62,64,63,63,Jun 11,@,TOR,"W,10-5",43,37,10,12,2,0,1,10,4,0,9,0,1,1,0,0,1,0,0.272,0.328,0.454,0.782,6,9,R,T.Taubenheim(43)
63,65,64,64,Jun 12,,TBD,"W,4-3",55,51,4,12,3,0,0,3,4,0,12,0,0,0,2,0,0,0,0.271,0.327,0.45,0.777,14,11,L,S.Kazmir(60)
64,66,65,65,Jun 13,,TBD,"W,7-1",40,35,7,11,1,0,0,7,3,0,6,1,0,1,1,0,0,0,0.272,0.328,0.449,0.777,9,9,R,S.McClung(25)
65,67,66,66,Jun 14,,TBD,"L,1-5",45,42,1,5,0,0,0,1,3,0,9,0,0,0,1,1,0,0,0.269,0.325,0.443,0.768,8,9,L,M.Hendrickson(84)
66,68,67,67,Jun 15,,TBD,"W,6-2",37,32,6,12,2,1,0,6,3,0,6,0,1,1,0,1,0,1,0.27,0.327,0.443,0.77,7,10,L,C.Fossum(25)
67,69,68,68,Jun 16,@,CHC,"W,5-3",40,35,5,10,4,1,1,5,4,0,11,0,0,1,0,0,0,1,0.27,0.327,0.445,0.772,8,14,L,G.Rusch(29)
68,70,69,69,Jun 17,@,CHC,"W,9-3",42,38,9,14,4,2,1,9,2,0,8,0,2,0,0,0,1,1,0.272,0.328,0.448,0.776,6,14,R,C.Marmol(44)
69,71,70,70,Jun 18,@,CHC,"W,12-3",43,39,12,13,1,0,8,12,2,0,6,1,1,0,1,0,0,0,0.273,0.329,0.457,0.786,4,12,R,M.Prior(18)
70,72,71,71,Jun 19,@,MIL,"W,3-1",36,32,3,6,1,0,0,2,3,0,13,1,0,0,0,1,0,0,0.272,0.328,0.453,0.782,6,14,L,D.Davis(79)
71,73,72,72,Jun 20,@,MIL,"W,10-1",39,36,10,9,3,0,4,10,1,0,10,1,0,1,1,0,0,0,0.272,0.328,0.457,0.784,2,11,R,R.Helling(21)
72,74,73,73,Jun 21,@,MIL,"L,3-4",37,36,3,9,5,0,0,3,1,0,13,0,0,0,0,0,0,0,0.271,0.327,0.456,0.782,7,13,L,C.Capuano(59)
73,75,74,74,Jun 23,,STL,"W,10-6",38,36,10,13,4,0,2,10,1,0,11,0,0,1,0,0,0,0,0.272,0.327,0.458,0.786,4,10,R,C.Carpenter(40)
74,76,75,75,Jun 24,,STL,"W,7-6",47,41,7,15,4,0,2,7,6,1,5,0,0,0,0,3,2,0,0.274,0.329,0.461,0.79,11,10,R,J.Suppan(36)
75,77,76,76,Jun 25,,STL,"W,4-1",30,27,4,9,3,0,0,4,2,0,1,0,1,0,0,2,0,0,0.275,0.33,0.46,0.79,2,10,R,S.Ponson(57)
76,78,77,77,Jun 26,,HOU,"W,10-4",39,36,10,14,6,0,1,10,2,0,5,0,0,1,0,1,0,1,0.276,0.331,0.463,0.794,5,10,L,W.Rodriguez(29)
77,79,78,78,Jun 27,,HOU,"W,4-0",31,29,4,5,1,0,1,2,2,0,4,0,0,0,1,1,1,0,0.275,0.33,0.461,0.791,3,10,R,R.Clemens(62)
78,80,79,79,Jun 28,,HOU,"W,5-0",38,34,5,10,1,0,0,3,3,1,6,0,1,0,1,1,3,0,0.275,0.33,0.459,0.79,9,10,L,A.Pettitte(39)
79,81,80,80,Jun 30,@,PIT,"W,7-6",41,34,7,7,0,1,2,6,6,1,6,1,0,0,0,0,0,0,0.274,0.33,0.459,0.789,7,13,R,K.Wells(19)
80,83,81,81,Jul 1,@,PIT,"L,2-9",42,38,2,11,3,0,0,2,3,0,9,0,0,1,1,0,0,0,0.275,0.33,0.458,0.788,13,18,L,T.Gorzelanny(50)
81,84,82,82,Jul 2,@,PIT,"W,9-8",44,38,9,13,5,0,2,9,5,0,8,0,1,0,0,1,1,0,0.275,0.332,0.46,0.792,8,17,R,I.Snell(40)
82,85,83,83,Jul 3,@,OAK,"L,3-5",37,37,3,10,4,0,1,3,0,0,4,0,0,0,1,1,0,0,0.275,0.331,0.46,0.791,7,9,R,J.Blanton(48)
83,86,84,84,Jul 4,@,OAK,"L,1-2",35,34,1,6,2,0,1,1,1,0,9,0,0,0,0,0,1,2,0.274,0.329,0.459,0.788,4,11,R,D.Haren(72)
84,87,85,85,Jul 5,@,OAK,"W,10-4",42,38,10,13,4,0,2,9,4,1,4,0,0,0,0,2,2,0,0.275,0.33,0.461,0.791,5,9,R,K.Saarloos(15)
85,88,86,86,Jul 7,@,SEA,"W,6-1",40,36,6,13,4,0,1,6,2,0,4,1,0,1,0,1,2,1,0.276,0.331,0.462,0.793,7,10,R,J.Pineiro(35)
86,89,87,87,Jul 8,@,SEA,"W,2-1",38,35,2,9,2,1,0,2,3,0,5,0,0,0,1,1,0,0,0.276,0.331,0.461,0.792,9,11,L,J.Washburn(53)
87,90,88,88,Jul 9,@,SEA,"L,2-3",33,31,2,4,0,0,1,2,2,0,10,0,0,0,0,0,0,0,0.274,0.33,0.458,0.788,4,9,R,G.Meche(67)
88,91,89,89,Jul 13,,KCR,"W,6-4",35,31,6,9,0,0,1,4,3,0,6,0,1,0,1,1,0,0,0.275,0.33,0.458,0.787,5,10,R,B.Duckworth(35)
89,92,90,90,Jul 14,,KCR,"W,10-9",41,35,10,11,3,1,1,8,4,1,2,1,0,1,1,1,0,0,0.275,0.331,0.459,0.789,6,10,L,M.Redman(38)
90,93,91,91,Jul 15,,KCR,"W,6-0",38,31,6,11,3,0,0,6,4,0,8,0,2,1,0,1,0,0,0.276,0.331,0.458,0.79,8,10,L,J.Gobble(39)
91,94,92,92,Jul 16,,KCR,"L,6-9",39,35,6,8,0,0,3,6,4,0,4,0,0,0,0,0,0,0,0.275,0.331,0.459,0.79,6,10,R,S.Elarton(53)
92,95,93,93,Jul 18,,CHW,"L,1-7",35,34,1,7,1,0,0,1,1,0,6,0,0,0,0,0,1,0,0.275,0.33,0.456,0.787,7,9,R,J.Garland(65)
93,96,94,94,Jul 19,,CHW,"W,5-2",36,31,5,7,1,0,1,5,3,1,7,1,1,0,1,0,0,0,0.274,0.33,0.455,0.785,7,10,R,J.Vazquez(42)
94,97,95,95,Jul 20,,CHW,"W,2-1",33,30,2,7,2,1,0,2,2,1,3,1,0,0,0,0,1,0,0.274,0.33,0.455,0.784,7,10,R,J.Contreras(57)
95,98,96,96,Jul 21,,OAK,"W,7-4",36,34,7,11,3,0,1,7,2,1,7,0,0,0,0,0,0,0,0.274,0.33,0.455,0.785,5,10,R,D.Haren(30)
96,99,97,97,Jul 22,,OAK,"L,5-9",39,38,5,14,1,0,0,5,0,0,4,0,0,1,1,2,0,0,0.275,0.33,0.454,0.785,7,9,R,J.Blanton(29)
97,100,98,98,Jul 23,,OAK,"W,8-4",39,35,8,11,2,1,0,8,1,0,4,2,0,1,2,1,0,0,0.276,0.331,0.454,0.785,7,11,R,E.Loaiza(19)
98,101,99,99,Jul 24,@,CLE,"W,9-7",46,44,9,17,1,0,2,9,2,0,14,0,0,0,1,0,1,0,0.277,0.332,0.455,0.787,10,10,L,C.Lee(36)
99,102,100,100,Jul 25,@,CLE,"L,7-12",39,39,7,13,3,0,2,7,0,0,6,0,0,0,0,1,0,0,0.278,0.332,0.457,0.788,5,12,R,P.Byrd(12)
100,103,101,101,Jul 26,@,CLE,"W,4-1",37,33,4,11,3,0,0,3,3,0,4,0,1,0,0,4,0,0,0.278,0.332,0.456,0.788,6,10,L,C.Sabathia(43)
101,104,102,102,Jul 28,@,MIN,"W,3-2",40,34,3,6,1,0,0,3,5,0,14,0,1,0,0,1,1,0,0.277,0.332,0.454,0.786,7,11,L,F.Liriano(77)
102,105,103,103,Jul 29,@,MIN,"W,8-6",41,35,8,14,1,0,2,8,1,0,6,0,2,3,0,0,0,1,0.279,0.332,0.455,0.787,6,10,R,B.Radke(29)
103,106,104,104,Jul 30,@,MIN,"L,4-6",44,39,4,13,5,0,0,4,4,0,6,1,0,0,0,0,0,1,0.279,0.333,0.455,0.788,13,11,L,J.Santana(36)
104,107,105,105,Jul 31,@,TBD,"L,3-7",39,37,3,10,0,0,2,3,0,0,14,2,0,0,0,0,1,0,0.279,0.333,0.455,0.788,9,11,L,C.Fossum(73)
105,109,106,106,Aug 1,@,TBD,"W,10-4",48,45,10,18,1,1,4,10,3,0,6,0,0,0,0,0,1,0,0.28,0.334,0.458,0.793,11,11,L,J.Howell(20)
106,110,107,107,Aug 2,@,TBD,"W,8-3",43,36,8,10,2,0,2,8,5,0,4,1,0,1,0,0,3,0,0.28,0.334,0.459,0.793,8,12,R,T.Corcoran(54)
107,111,108,108,Aug 3,@,TBD,"L,1-2",35,32,1,8,1,0,1,1,3,0,6,0,0,0,0,1,0,2,0.28,0.334,0.458,0.792,7,11,R,J.Seo(58)
108,112,109,109,Aug 4,,CLE,"W,7-6",34,31,7,9,3,1,1,7,2,0,5,0,0,1,0,1,0,0,0.28,0.334,0.459,0.793,3,10,L,C.Lee(46)
109,113,110,110,Aug 5,,CLE,"W,4-3",39,37,4,10,0,0,2,4,2,0,5,0,0,0,2,1,1,0,0.28,0.334,0.459,0.793,9,10,R,P.Byrd(56)
110,114,111,111,Aug 6,,CLE,"W,1-0",32,29,1,6,0,1,0,1,2,0,6,0,1,0,1,0,0,1,0.28,0.333,0.457,0.791,7,11,L,C.Sabathia(67)
111,115,112,112,Aug 7,,MIN,"W,9-3",40,34,9,13,3,0,2,8,4,1,8,0,2,0,0,1,0,0,0.281,0.334,0.459,0.793,7,11,L,F.Liriano(31)
112,116,113,113,Aug 8,,MIN,"L,2-4",38,36,2,11,0,1,0,2,2,0,4,0,0,0,0,1,0,0,0.281,0.334,0.458,0.793,9,9,R,B.Radke(52)
113,117,114,114,Aug 9,,MIN,"L,3-4",33,31,3,4,0,1,1,3,2,0,13,0,0,0,1,0,0,0,0.28,0.333,0.457,0.79,3,11,L,J.Santana(65)
114,118,115,115,Aug 11,@,CHW,"L,0-5",31,30,0,3,1,0,0,0,1,0,5,0,0,0,0,0,1,0,0.278,0.332,0.454,0.786,4,9,R,J.Contreras(85)
115,119,116,116,Aug 12,@,CHW,"L,3-4",32,32,3,7,2,0,1,3,0,0,9,0,0,0,0,1,0,0,0.278,0.331,0.454,0.785,2,9,L,M.Buehrle(53)
116,120,117,117,Aug 13,@,CHW,"L,3-7",37,37,3,11,3,0,0,3,0,0,8,0,0,0,0,1,0,0,0.278,0.331,0.453,0.784,7,10,R,F.Garcia(55)
117,121,118,118,Aug 14,@,BOS,"W,7-4",42,36,7,9,1,1,0,6,6,0,11,0,0,0,0,0,1,0,0.278,0.331,0.452,0.783,8,9,R,J.Beckett(42)
118,122,119,119,Aug 15,@,BOS,"W,3-2",36,35,3,11,2,0,0,3,1,0,4,0,0,0,0,1,0,0,0.278,0.331,0.451,0.782,6,11,R,C.Schilling(55)
119,123,120,120,Aug 16,@,BOS,"L,4-6",37,36,4,11,1,0,2,4,1,0,4,0,0,0,0,1,0,0,0.278,0.331,0.452,0.783,6,10,L,D.Wells(40)
120,124,121,121,Aug 17,,TEX,"W,4-2",36,33,4,11,1,0,1,4,3,0,7,0,0,0,0,0,0,1,0.279,0.331,0.452,0.783,8,10,R,E.Volquez(31)
121,125,122,122,Aug 18,,TEX,"L,1-2",32,32,1,5,0,1,1,1,0,0,5,0,0,0,0,0,0,0,0.278,0.33,0.451,0.781,4,9,R,K.Millwood(71)
122,126,123,123,Aug 19,,TEX,"L,1-3",34,31,1,5,1,0,1,1,3,0,7,0,0,0,1,1,0,0,0.277,0.33,0.449,0.779,6,12,R,R.Tejeda(64)
123,127,124,124,Aug 20,,TEX,"L,6-7",41,37,6,13,2,1,0,6,4,0,7,0,0,0,0,2,0,0,0.278,0.33,0.45,0.78,8,10,L,J.Koronka(15)
124,128,125,125,Aug 21,,CHW,"W,7-1",37,34,7,12,2,0,1,7,1,0,3,2,0,0,0,2,1,0,0.278,0.331,0.45,0.781,6,10,R,J.Contreras(23)
125,129,126,126,Aug 22,,CHW,"W,4-0",35,32,4,9,1,1,1,4,2,1,5,0,1,0,0,0,0,0,0.278,0.331,0.45,0.781,7,10,L,M.Buehrle(34)
