,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 5,,WSN,"W,7-1",39,34,7,8,3,0,0,5,5,1,11,0,0,0,2,0,1,0,0.25,0.338,0.428,0.767,8,11,R,A.Sanchez(61)
33,34,34,34,May 6,@,STL,"L,0-6",31,30,0,5,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0.248,0.335,0.422,0.756,4,14,R,M.Mikolas(76)
34,35,35,35,May 7,@,STL,"W,11-1",43,38,11,12,3,0,2,10,4,0,5,0,0,1,1,2,0,0,0.25,0.336,0.426,0.762,5,15,R,D.Hudson(33)
35,36,36,36,May 8,@,STL,"W,5-0",38,33,5,7,2,0,1,5,3,0,6,0,2,0,2,1,0,0,0.249,0.335,0.424,0.759,6,11,R,J.Flaherty(44)
36,37,37,37,May 10,@,KCR,"L,1-5",35,30,1,4,2,0,0,1,5,0,12,0,0,0,0,0,0,0,0.246,0.333,0.419,0.751,7,9,R,H.Bailey(56)
37,38,38,38,May 11,@,KCR,"W,7-0",44,36,7,9,1,1,0,6,7,0,5,1,0,0,0,0,0,0,0.246,0.334,0.416,0.751,10,9,R,B.Keller(34)
38,39,39,39,May 12,@,KCR,"W,6-1",41,35,6,8,2,0,0,6,6,0,7,0,0,0,1,1,0,0,0.246,0.334,0.413,0.747,8,9,R,J.Junis(38)
39,40,40,40,May 13,,MIL,"W,7-4",38,36,7,11,2,0,1,6,2,0,11,0,0,0,1,1,1,0,0.247,0.335,0.414,0.748,7,18,R,F.Peralta(47)
40,41,41,41,May 14,,MIL,"L,1-6",36,30,1,5,1,0,0,1,5,0,10,0,1,0,0,1,1,0,0.246,0.334,0.409,0.743,8,14,R,B.Woodruff(70)
41,42,42,42,May 15,,MIL,"L,2-5",35,34,2,9,1,0,1,2,1,0,6,0,0,0,0,2,0,0,0.246,0.333,0.409,0.741,6,14,L,G.Gonzalez(52)
42,43,43,43,May 16,,MIL,"L,3-11",34,31,3,4,1,0,1,3,1,0,7,1,0,1,1,1,0,0,0.244,0.329,0.405,0.735,4,16,R,Z.Davies(60)
43,44,44,44,May 17,,COL,"W,5-4",33,30,5,8,5,0,1,5,3,0,12,0,0,0,0,0,0,2,0.244,0.329,0.408,0.737,4,13,R,J.Gray(39)
44,45,45,45,May 18,,COL,"W,2-1",35,30,2,6,2,0,1,1,5,0,4,0,0,0,1,1,0,0,0.243,0.329,0.407,0.736,9,12,R,A.Senzatela(49)
45,46,46,46,May 19,,COL,"W,7-5",39,32,7,9,0,0,2,7,7,1,7,0,0,0,0,1,1,0,0.244,0.331,0.408,0.739,8,16,L,K.Freeland(34)
46,47,47,47,May 20,@,CHC,"W,5-4",42,38,5,9,1,1,1,5,4,0,10,0,0,0,0,0,3,0,0.244,0.33,0.408,0.739,7,16,R,Y.Darvish(56)
47,48,48,48,May 21,@,CHC,"L,2-3",36,33,2,6,3,0,0,2,3,0,5,0,0,0,0,0,1,0,0.242,0.329,0.405,0.734,7,14,L,J.Quintana(69)
48,49,49,49,May 22,@,CHC,"L,4-8",43,40,4,13,3,0,1,4,3,0,10,0,0,0,0,0,0,0,0.244,0.33,0.407,0.737,12,14,L,C.Hamels(36)
49,50,50,50,May 23,@,CHC,"W,9-7",44,38,9,12,4,0,2,8,4,1,12,0,1,1,1,0,0,0,0.246,0.331,0.411,0.742,8,16,L,J.Lester(30)
50,51,51,51,May 24,@,MIL,"W,6-4",40,37,6,11,5,0,1,6,2,0,11,0,0,1,0,0,0,0,0.247,0.331,0.413,0.744,7,17,R,C.Anderson(42)
51,52,52,52,May 25,@,MIL,"W,7-2",43,38,7,12,2,0,4,7,5,0,8,0,0,0,0,0,3,1,0.249,0.332,0.419,0.751,9,10,R,J.Chacin(40)
52,53,53,53,May 26,@,MIL,"L,1-9",28,28,1,1,0,0,1,1,0,0,12,0,0,0,0,0,0,0,0.245,0.328,0.415,0.743,0,16,R,B.Woodruff(86)
53,54,54,54,May 28,,STL,"W,4-3",31,31,4,8,2,0,1,4,0,0,13,0,0,0,0,0,0,0,0.246,0.327,0.415,0.742,3,13,R,A.Wainwright(50)
54,55,55,55,May 29,,STL,"W,11-4",44,35,11,12,3,0,4,11,8,1,11,0,1,0,1,0,0,0,0.247,0.33,0.421,0.751,9,15,L,G.Cabrera(38)
55,56,56,56,May 30,,STL,"L,3-5",37,31,3,7,2,0,0,3,5,2,6,0,1,0,0,1,0,0,0.247,0.33,0.419,0.749,7,15,R,D.Hudson(61)
56,57,57,57,May 31,@,LAD,"L,3-6",35,32,3,5,0,0,1,3,2,0,9,1,0,0,0,0,0,0,0.245,0.328,0.416,0.745,5,13,R,K.Maeda(64)
57,59,58,58,Jun 1,@,LAD,"L,3-4",35,34,3,7,1,1,1,3,0,0,7,1,0,0,1,1,0,0,0.245,0.327,0.416,0.742,5,17,L,C.Kershaw(69)
58,60,59,59,Jun 2,@,LAD,"L,0-8",33,29,0,3,1,0,0,0,3,2,11,0,1,0,0,0,0,0,0.243,0.325,0.412,0.736,6,13,L,R.Hill(77)
59,61,60,60,Jun 3,@,SDP,"L,2-8",34,30,2,6,1,0,1,2,3,0,6,1,0,0,0,1,0,1,0.242,0.324,0.411,0.735,5,14,L,E.Lauer(64)
60,62,61,61,Jun 4,@,SDP,"W,9-6",41,40,9,13,3,0,4,9,1,0,5,0,0,0,1,0,0,1,0.244,0.324,0.416,0.741,5,15,R,C.Paddack(29)
61,63,62,62,Jun 5,@,SDP,"W,7-5",40,38,7,11,5,1,1,7,2,0,11,0,0,0,0,0,0,0,0.245,0.325,0.419,0.743,6,16,R,C.Quantrill(56)
62,64,63,63,Jun 7,,CIN,"W,4-2",32,30,4,6,0,0,1,2,1,0,5,1,0,0,0,0,0,0,0.244,0.324,0.417,0.74,4,13,R,T.Mahle(51)
63,65,64,64,Jun 8,,CIN,"W,4-1",33,29,4,6,1,1,1,4,4,1,7,0,0,0,0,1,0,0,0.243,0.323,0.417,0.74,5,9,R,T.Roark(41)
64,66,65,65,Jun 9,,CIN,"L,3-4",34,30,3,5,1,0,0,3,3,0,7,0,0,1,0,0,2,1,0.242,0.322,0.414,0.736,4,14,R,S.Gray(49)
65,67,66,66,Jun 10,,ARI,"L,8-13",44,39,8,13,1,1,5,8,4,0,5,0,1,0,0,0,1,0,0.244,0.323,0.421,0.744,9,13,R,T.Clarke(34)
66,68,67,67,Jun 11,,ARI,"W,7-4",39,34,7,12,3,0,1,6,4,0,5,0,1,0,0,0,0,1,0.246,0.325,0.422,0.747,8,14,R,J.Duplantier(29)
67,69,68,68,Jun 12,,ARI,"L,0-2",30,30,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0.244,0.322,0.418,0.741,3,11,R,M.Kelly(78)
68,70,69,69,Jun 14,@,ATL,"L,8-9",41,34,8,9,1,0,3,7,5,0,7,0,1,1,1,0,1,0,0.244,0.323,0.421,0.743,6,14,L,M.Fried(32)
69,71,70,70,Jun 15,@,ATL,"W,6-5",38,33,6,8,3,0,1,5,3,0,10,1,1,0,2,1,0,1,0.244,0.323,0.421,0.743,5,17,L,S.Newcomb(49)
70,72,71,71,Jun 16,@,ATL,"L,1-15",36,31,1,6,1,0,0,1,5,0,9,0,0,0,0,2,0,0,0.243,0.322,0.418,0.74,8,13,R,M.Foltynewicz(61)
71,73,72,72,Jun 19 (1),@,WSN,"L,2-6",37,31,2,6,0,1,1,2,4,0,9,1,1,0,0,0,1,0,0.243,0.322,0.417,0.739,8,14,L,P.Corbin(70)
72,74,73,73,Jun 19 (2),@,WSN,"L,0-2",33,31,0,4,1,0,0,0,2,0,12,0,0,0,0,0,0,0,0.241,0.32,0.414,0.734,6,13,R,M.Scherzer(77)
73,75,74,74,Jun 20,@,WSN,"L,4-7",38,33,4,9,0,0,2,4,5,0,7,0,0,0,0,1,1,0,0.242,0.321,0.415,0.736,7,13,R,E.Fedde(39)
74,76,75,75,Jun 21,,MIA,"L,1-2",39,35,1,9,4,0,0,0,4,1,8,0,0,0,0,1,3,0,0.242,0.321,0.414,0.735,11,12,R,S.Alcantara(61)
