,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
42,43,43,43,May 18,@,PIT,"W,4-2",45,38,4,10,1,0,0,4,6,1,9,0,1,0,0,4,0,0,0.246,0.305,0.393,0.698,8,16,R,A.Burnett(66)
43,44,44,44,May 19,@,PIT,"L,0-1",30,27,0,3,0,0,0,0,2,0,6,0,1,0,0,1,0,1,0.244,0.303,0.388,0.691,3,12,L,J.Locke(73)
44,45,45,45,May 20,,KCR,"W,6-5",37,30,6,9,1,0,2,6,5,1,3,0,1,1,0,0,0,0,0.245,0.304,0.391,0.696,7,11,R,J.Guthrie(26)
45,46,46,46,May 21,,KCR,"L,3-7",40,34,3,10,1,0,1,3,6,0,10,0,0,0,0,2,0,1,0.246,0.307,0.392,0.698,10,11,R,W.Davis(41)
46,47,47,47,May 22,,KCR,"W,3-1",32,31,3,8,2,0,1,3,1,0,8,0,0,0,1,1,1,0,0.246,0.306,0.392,0.698,5,10,R,J.Shields(62)
47,48,48,48,May 24,,OAK,"L,5-6",38,36,5,9,2,0,2,5,2,0,9,0,0,0,0,0,0,0,0.246,0.306,0.394,0.7,6,12,L,T.Milone(47)
48,49,49,49,May 25,,OAK,"L,5-11",38,37,5,9,1,0,4,5,1,0,9,0,0,0,1,0,0,0,0.246,0.305,0.398,0.703,6,9,R,A.Griffin(49)
49,50,50,50,May 26,,OAK,"L,2-6",38,36,2,12,1,0,0,2,1,0,9,0,0,1,0,2,0,0,0.248,0.306,0.398,0.703,9,9,R,B.Colon(68)
50,51,51,51,May 27,,COL,"W,3-2",48,42,3,9,4,0,0,3,5,1,14,0,1,0,1,1,2,0,0.247,0.306,0.395,0.701,10,12,R,J.Chacin(67)
51,52,52,52,May 28,,COL,"L,1-2",33,29,1,5,1,0,0,1,2,0,6,2,0,0,0,2,0,2,0.246,0.305,0.392,0.697,5,9,L,J.De La Rosa(65)
52,53,53,53,May 29,@,COL,"W,6-3",38,32,6,10,1,0,1,6,2,1,12,0,2,2,0,0,1,1,0.247,0.305,0.393,0.699,5,16,R,T.Chatwood(65)
53,54,54,54,May 30,@,COL,"W,7-5",41,35,7,11,2,0,2,6,4,0,7,1,1,0,0,1,0,0,0.248,0.307,0.396,0.703,7,13,R,J.Nicasio(33)
54,55,55,55,May 31,@,LAA,"W,6-3",41,37,6,11,1,1,1,5,2,0,4,0,0,2,1,0,2,0,0.249,0.308,0.397,0.705,8,10,R,T.Hanson(40)
55,57,56,56,Jun 1,@,LAA,"W,2-0",35,31,2,5,1,0,1,2,4,0,8,0,0,0,0,0,1,1,0.248,0.307,0.396,0.702,6,10,R,J.Williams(66)
56,58,57,57,Jun 2,@,LAA,"W,5-4",38,36,5,9,2,0,2,5,0,0,12,1,1,0,2,1,1,0,0.248,0.306,0.397,0.703,6,10,L,C.Wilson(63)
57,59,58,58,Jun 3,@,LAA,"W,2-1",30,28,2,3,1,0,1,2,0,0,12,0,1,1,1,0,0,0,0.246,0.303,0.395,0.698,1,10,R,J.Blanton(79)
58,60,59,59,Jun 4,,BAL,"L,1-4",33,30,1,5,0,0,1,1,2,0,11,1,0,0,0,2,1,0,0.245,0.302,0.393,0.695,5,9,R,C.Tillman(71)
59,61,60,60,Jun 5,,BAL,"W,11-7",40,36,11,14,2,0,6,11,4,0,9,0,0,0,0,0,0,1,0.247,0.305,0.403,0.708,5,9,R,F.Garcia(21)
60,62,61,61,Jun 6,,BAL,"L,1-3",34,30,1,6,1,0,0,1,1,1,10,1,1,1,1,2,1,0,0.247,0.304,0.4,0.704,6,11,R,M.Gonzalez(64)
61,63,62,62,Jun 7,@,KCR,"L,2-4",37,33,2,9,1,1,0,2,3,0,8,0,1,0,0,2,0,0,0.247,0.305,0.4,0.704,8,9,R,J.Shields(54)
62,64,63,63,Jun 8,@,KCR,"L,2-7",32,31,2,6,1,0,1,2,0,0,6,1,0,0,0,1,0,0,0.246,0.303,0.399,0.702,3,10,R,E.Santana(65)
63,65,64,64,Jun 9,@,KCR,"L,0-2",33,31,0,5,1,0,0,0,2,0,5,0,0,0,1,1,0,0,0.245,0.302,0.396,0.698,6,9,R,L.Mendoza(71)
64,66,65,65,Jun 10,@,SEA,"L,2-3",35,33,2,7,2,0,0,2,1,0,9,0,0,1,0,1,0,0,0.245,0.301,0.394,0.695,6,10,R,H.Iwakuma(74)
