,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Mar 29,@,TBR,"L,4-6",35,33,4,8,4,0,1,4,2,0,6,0,0,0,0,0,0,0,0.242,0.286,0.455,0.74,4,10,R,C.Archer(49)
1,2,2,Mar 30,@,TBR,"W,1-0",34,32,1,7,2,0,0,1,2,0,6,0,0,0,0,1,0,0,0.231,0.275,0.369,0.645,6,10,L,B.Snell(63)
2,3,3,Mar 31,@,TBR,"W,3-2",39,33,3,7,4,0,1,2,6,0,5,0,0,0,1,1,1,1,0.224,0.296,0.388,0.684,9,9,R,A.Kittredge(48)
3,4,4,Apr 1,@,TBR,"W,2-1",40,33,2,6,0,0,0,2,4,0,6,3,0,0,1,0,2,0,0.214,0.304,0.336,0.64,11,10,R,J.Faria(49)
4,5,5,Apr 2,@,MIA,"W,7-3",41,38,7,12,3,0,2,7,3,0,6,0,0,0,0,0,1,1,0.237,0.317,0.385,0.702,7,13,R,T.Richards(31)
5,6,6,Apr 3,@,MIA,"W,4-2",50,48,4,12,4,0,0,4,2,1,9,0,0,0,0,2,1,1,0.24,0.31,0.373,0.683,7,18,R,J.Urena(71)
6,7,7,Apr 5,,TBR,"W,3-2",48,41,3,10,2,1,0,3,6,3,9,0,1,0,0,1,1,0,0.24,0.315,0.368,0.683,11,10,R,Y.Chirinos(65)
7,8,8,Apr 7,,TBR,"W,10-3",39,32,10,9,3,0,3,10,6,0,3,0,0,1,0,0,0,0,0.245,0.323,0.4,0.723,5,11,R,J.Faria(8)
8,9,9,Apr 8,,TBR,"W,8-7",39,35,8,11,4,0,0,8,4,0,6,0,0,0,0,0,0,0,0.252,0.33,0.403,0.733,7,10,R,A.Kittredge(49)
9,10,10,Apr 10,,NYY,"W,14-1",44,34,14,11,4,1,1,13,7,0,10,1,0,2,1,0,1,0,0.259,0.341,0.421,0.761,6,11,R,L.Severino(34)
