,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
40,41,41,41,May 16,,STL,"W,5-4",9.0,12,4,3,1,1,11,0,1,3.4,41,155,105,1.0,1.0,0,0,39,2,0,0,0,0,0,0,5,Mike Winters,"R.Wolf (4-51-W), C.Tsao (1-H), J.Beimel (0-H), J.Broxton (0-H), T.Saito (0-Sv)"
41,42,42,42,May 18,@,LAA,"L,1-9",8.0,11,9,9,0,2,3,0,0,3.54,38,133,95,2.0,2.0,2,0,34,3,0,0,0,2,1,0,3,Ron Kulpa,"B.Penny (5-19-L), R.Seanez (3), H.Kuo (2)"
42,43,43,43,May 19,@,LAA,"L,2-6",8.0,10,6,5,1,3,3,1,0,3.58,35,106,73,1.0,0.0,2,0,32,2,0,0,0,0,0,2,3,Dale Scott,"M.Hendrickson (5-35-L), C.Tsao (2), C.Billingsley (4)"
43,44,44,44,May 20,@,LAA,"L,1-4",8.0,9,4,3,1,0,6,0,0,3.58,33,112,71,,,0,1,33,1,1,0,0,0,1,0,1,Paul Emmel,D.Lowe (4-56-L)
44,45,45,45,May 21,,MIL,"L,5-9",9.0,13,9,9,0,3,10,3,0,3.7,41,177,116,2.0,2.0,0,1,37,2,0,0,1,0,0,1,5,Bob Davidson,"B.Tomko (6-36-L), C.Billingsley (1), J.Beimel (4), J.Broxton (4), T.Saito (4)"
45,46,46,46,May 22,,MIL,"W,3-2",9.0,4,2,2,0,3,7,0,1,3.66,34,126,78,0.0,0.0,0,0,30,1,0,0,0,0,1,2,3,Sam Holbrook,"R.Wolf (5-64-W), J.Broxton (0-H), T.Saito (0-Sv)"
46,47,47,47,May 23,,MIL,"W,5-1",9.0,8,1,1,0,3,7,0,0,3.61,36,130,86,0.0,0.0,1,0,32,3,0,0,1,0,0,2,3,Hunter Wendelstedt,"B.Penny (4-67-W), J.Beimel (1), Y.Brazoban (99)"
47,48,48,48,May 25,,CHC,"W,9-8",9.0,13,8,7,1,4,8,0,0,3.68,42,152,96,4.0,3.0,2,2,38,5,0,0,0,0,2,2,6,Kerwin Danley,"D.Lowe (4-62), J.Beimel (1), Y.Brazoban (1), J.Broxton (2-BSv), R.Seanez (6-W), T.Saito (2-Sv)"
48,49,49,49,May 26,,CHC,"L,2-4",9.0,10,4,4,0,0,8,2,0,3.68,36,133,91,0.0,0.0,0,0,35,1,0,0,1,0,0,1,3,Doug Eddings,"M.Hendrickson (6-37-L), C.Billingsley (4), B.Tomko (4)"
49,50,50,50,May 27,,CHC,"W,2-1",11.0,7,1,1,0,4,8,0,0,3.61,43,178,110,3.0,0.0,0,1,39,2,0,0,0,0,1,1,5,Dana DeMuth,"R.Wolf (4-69), R.Seanez (1), J.Beimel (1), J.Broxton (1), C.Billingsley (0-W)"
50,51,51,51,May 29,@,WSN,"W,10-0",9.0,5,0,0,0,1,8,0,1,3.54,33,133,91,2.0,0.0,0,0,31,1,0,0,0,0,0,1,3,Phil Cuzzi,"B.Penny (5-68-W), Y.Brazoban (3), B.Tomko (2)"
51,52,52,52,May 30,@,WSN,"W,5-0",9.0,4,0,0,0,2,7,0,0,3.48,31,137,83,0.0,0.0,0,2,29,0,0,0,0,0,0,1,3,Chris Guccione,"D.Lowe (4-74-W), J.Beimel (2), R.Seanez (2)"
52,53,53,53,May 31,@,WSN,"L,4-11",8.0,14,11,10,1,4,8,2,0,3.61,43,150,95,4.0,2.0,0,0,37,2,0,1,1,1,1,0,6,Jerry Crawford,"M.Hendrickson (4-29-L), Y.Brazoban (1), B.Tomko (1), J.Beimel (0), J.Broxton (3), R.Seanez (0)"
53,55,54,54,Jun 1,@,PIT,"W,5-4",9.0,9,4,4,0,2,11,1,0,3.61,38,151,105,1.0,0.0,0,0,36,3,1,0,0,0,0,0,4,Wally Bell,"R.Wolf (4-38-W), C.Billingsley (4-H), J.Beimel (0), T.Saito (6-Sv)"
54,56,55,55,Jun 2,@,PIT,"L,1-3",8.0,8,3,3,0,3,9,1,1,3.61,34,148,87,1.0,0.0,0,1,30,2,0,0,0,0,0,0,3,Rob Drake,"H.Kuo (14-47-L), B.Tomko (1), R.Seanez (1)"
55,57,56,56,Jun 3,@,PIT,"W,5-4",9.0,10,4,4,0,2,7,2,0,3.62,38,148,93,1.0,0.0,0,0,36,2,0,0,0,0,0,2,5,Bill Welke,"B.Penny (4-40), C.Billingsley (1-W), J.Broxton (2-H), T.Saito (1-H), J.Beimel (1-Sv)"
56,58,57,57,Jun 4,@,PIT,"W,6-5",9.0,5,5,5,0,2,6,2,0,3.64,35,116,76,0.0,0.0,0,0,33,1,0,0,0,0,2,1,3,Laz Diaz,"D.Lowe (4-62-W), J.Beimel (0-H), J.Broxton (0-Sv)"
57,59,58,58,Jun 5,@,SDP,"L,0-1",8.0,2,1,1,0,3,6,0,1,3.6,30,122,77,1.0,0.0,1,0,26,0,0,0,0,0,0,0,3,Mike Reilly,"J.Schmidt (51-71), R.Seanez (2-L), J.Beimel (0)"
58,60,59,59,Jun 6,@,SDP,"L,2-5",8.0,9,5,5,0,5,11,0,0,3.63,37,140,87,0.0,0.0,0,1,31,3,0,0,1,0,0,0,3,Jeff Kellogg,"R.Wolf (4-34-L), B.Tomko (3), M.Hendrickson (5)"
59,61,60,60,Jun 7,@,SDP,"L,5-6",8.1,9,6,5,1,7,12,0,0,3.66,43,167,97,1.0,0.0,1,0,36,2,0,1,0,0,2,0,4,Chad Fairchild,"H.Kuo (4-66), C.Billingsley (3-H), J.Beimel (1), J.Broxton (2-L)"
60,62,61,61,Jun 8,,TOR,"W,4-3",10.0,8,3,3,0,1,8,1,0,3.64,37,130,89,2.0,0.0,0,0,36,2,0,0,0,0,0,2,5,Ted Barrett,"B.Penny (4-72), J.Broxton (0-H), T.Saito (4-BSv), J.Beimel (0), R.Seanez (2-W)"
61,63,62,62,Jun 9,,TOR,"L,0-1",9.0,4,1,1,0,0,3,1,0,3.6,30,98,65,,,1,1,30,0,0,0,0,0,0,0,1,Mark Carlson,D.Lowe (4-78-L)
62,64,63,63,Jun 10,,TOR,"L,5-11",9.0,16,11,11,0,3,11,2,0,3.72,45,181,117,0.0,0.0,0,0,40,4,0,0,1,1,0,1,4,Larry Young,"J.Schmidt (4-21-L), M.Hendrickson (3), B.Tomko (3), R.Seanez (1)"
63,65,64,64,Jun 11,,NYM,"W,5-3",9.0,9,3,3,0,0,7,0,0,3.71,36,134,95,0.0,0.0,2,0,35,1,0,0,1,0,0,0,4,Larry Poncino,"R.Wolf (4-45-W), C.Billingsley (3-H), J.Broxton (2-H), T.Saito (2-Sv)"
64,66,65,65,Jun 12,,NYM,"W,4-1",9.0,5,1,1,0,1,8,0,0,3.66,32,108,75,0.0,0.0,2,0,31,0,0,0,0,0,0,1,3,Bruce Dreckman,"H.Kuo (4-66-W), J.Broxton (0-H), T.Saito (0-Sv)"
65,67,66,66,Jun 13,,NYM,"W,9-1",9.0,8,1,1,0,0,10,0,0,3.62,33,115,76,0.0,0.0,1,0,33,3,0,0,0,0,0,1,3,Gary Darling,"B.Penny (4-66-W), J.Beimel (4), B.Tomko (2)"
66,68,67,67,Jun 15,,LAA,"W,2-1",9.0,6,1,1,0,1,14,0,0,3.58,33,126,88,0.0,0.0,1,1,32,1,0,0,0,0,0,0,3,Derryl Cousins,"D.Lowe (5-75-W), J.Broxton (2-H), T.Saito (2-Sv)"
67,69,68,68,Jun 16,,LAA,"L,0-3",9.0,8,3,3,0,5,4,0,1,3.58,41,132,79,2.0,1.0,1,1,35,1,0,2,0,0,1,0,5,Marty Foster,"J.Schmidt (5-40-L), R.Seanez (5), C.Billingsley (4), J.Beimel (2), B.Tomko (2)"
68,70,69,69,Jun 17,,LAA,"L,4-10",9.0,16,10,10,0,5,7,1,0,3.67,48,178,103,5.0,2.0,2,0,41,3,0,2,1,1,0,0,5,Paul Schrieber,"R.Wolf (5-35-L), M.Hendrickson (6), R.Seanez (0), B.Tomko (0), J.Broxton (1)"
