,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
40,41,41,41,May 16,,SEA,"L,2-3",9.0,7,3,3,0,3,11,1,0,3.65,37,140,90,1.0,0.0,0,0,34,2,0,0,0,0,0,0,4,Greg Gibson,"A.Pettitte (4-50-L), S.Kelley (1), B.Logan (2), A.Warren (2)"
41,42,42,42,May 17,,TOR,"W,5-0",9.0,4,0,0,0,1,6,0,0,3.57,31,125,78,0.0,0.0,0,0,30,2,0,0,0,0,0,0,2,David Rackley,"H.Kuroda (4-82-W), P.Claiborne (1)"
42,43,43,43,May 18,,TOR,"W,7-2",9.0,8,2,2,0,3,11,1,0,3.53,36,142,87,0.0,0.0,0,0,33,3,0,0,0,0,0,1,3,Rob Drake,"D.Phelps (4-66-W), D.Robertson (3), B.Logan (1)"
43,44,44,44,May 20,@,BAL,"W,6-4",10.0,13,4,4,0,1,8,1,0,3.53,44,164,105,1.0,0.0,1,0,43,5,0,1,0,0,0,0,5,Jeff Kellogg,"C.Sabathia (5-37), S.Kelley (3), B.Logan (1), D.Robertson (1-W), M.Rivera (5-Sv)"
44,45,45,45,May 21,@,BAL,"L,2-3",9.0,8,3,3,0,2,10,3,0,3.52,37,151,104,1.0,0.0,0,0,35,0,0,0,0,0,0,1,6,Eric Cooper,"P.Hughes (5-57), B.Logan (0), S.Kelley (0), D.Robertson (0), P.Claiborne (3), V.Nuno (7-L)"
45,46,46,46,May 22,@,BAL,"L,3-6",8.0,14,6,6,0,0,4,3,0,3.58,36,137,90,2.0,2.0,1,0,36,2,0,0,0,0,0,2,3,Paul Schrieber,"H.Kuroda (4-20-L), P.Claiborne (0), A.Warren (5)"
46,47,47,47,May 24,@,TBR,"W,9-4",9.0,7,4,4,0,0,4,0,0,3.59,34,114,76,1.0,0.0,0,0,32,2,1,0,0,2,0,0,3,John Hirschbeck,"D.Phelps (5-54-W), B.Logan (2), S.Kelley (2)"
47,48,48,48,May 25,@,TBR,"W,4-3",11.0,9,3,3,0,3,9,0,1,3.56,46,171,108,5.0,2.0,1,0,41,4,0,0,1,0,0,1,7,John Tumpane,"V.Nuno (3-55), S.Kelley (0), B.Logan (0), P.Claiborne (2), D.Robertson (3), I.Nova (28-W), M.Rivera (4-Sv)"
48,49,49,49,May 26,@,TBR,"L,3-8",8.0,9,8,8,0,3,6,2,1,3.66,38,138,91,0.0,0.0,0,0,33,2,0,0,0,1,0,0,2,Jim Reynolds,"C.Sabathia (5-37-L), D.Huff (3)"
49,50,50,50,May 27,@,NYM,"L,1-2",8.0,6,2,2,0,1,8,1,1,3.64,31,134,86,3.0,0.0,0,0,29,1,1,0,0,0,0,1,3,Fieldin Culbreth,"P.Hughes (5-71), D.Robertson (1-L), B.Logan (1)"
50,51,51,51,May 28,@,NYM,"L,1-2",8.0,7,2,1,1,0,8,0,0,3.59,31,130,85,0.0,0.0,0,0,31,1,0,0,0,0,1,0,3,Brian O'Nora,"H.Kuroda (5-76), D.Robertson (0-H), M.Rivera (2-BL)"
51,52,52,52,May 29,,NYM,"L,4-9",9.0,12,9,8,1,3,11,1,1,3.68,44,155,102,2.0,0.0,0,0,40,2,0,0,0,0,1,0,4,Bill Welke,"D.Phelps (4-24-L), P.Claiborne (3), A.Warren (6), I.Nova (3)"
52,53,53,53,May 30,,NYM,"L,1-3",9.0,4,3,3,0,4,9,1,0,3.66,35,151,97,3.0,1.0,1,0,31,2,0,1,0,0,0,0,4,Adrian Johnson,"V.Nuno (4-58-L), S.Kelley (4), B.Logan (2), J.Chamberlain (32)"
53,54,54,54,May 31,,BOS,"W,4-1",9.0,8,1,1,0,0,12,0,0,3.61,33,134,91,0.0,0.0,0,0,33,4,0,0,0,0,0,2,3,Lance Barksdale,"C.Sabathia (4-72-W), D.Robertson (2-H), M.Rivera (2-Sv)"
