,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
22,23,23,Apr 27,@,FLA,"W,7-6",20.0,13,6,6,0,16,15,3,2,4.09,87,338,193,1.0,1.0,1,1,66,3,0,4,3,0,0,1,7,Gary Darling,"G.Stephenson (4-69), J.Fassero (3), R.Springer (4-BSv), K.Calero (4), C.Eldred (2), D.Hermanson (0), S.Kline (0-W)"
23,24,24,Apr 29,,NYM,"W,13-3",9.0,7,3,3,0,5,8,0,0,4.04,39,172,108,1.0,0.0,0,0,33,4,1,0,0,1,0,0,4,Paul Schrieber,"M.Morris (5-57-W), R.Springer (1-H), J.Fassero (1), K.Calero (1)"
24,25,25,Apr 30,,NYM,"W,13-4",9.0,7,4,4,0,2,6,2,0,4.04,35,134,87,0.0,0.0,0,0,33,1,0,0,0,0,1,1,3,Angel Hernandez,"W.Williams (5-64-W), J.Fassero (0), R.Springer (0)"
25,26,26,May 1,,NYM,"W,6-5",10.0,11,5,5,0,5,3,0,0,4.06,46,169,102,4.0,1.0,0,0,39,4,0,1,1,1,0,0,4,Randy Marsh,"B.Tomko (5-52), S.Kline (3-H), D.Hermanson (3-BSv), C.Eldred (3-W)"
26,27,27,May 2,,MON,"W,8-1",9.0,6,1,1,0,4,1,0,0,3.95,34,121,71,0.0,0.0,0,0,30,1,0,0,0,0,0,3,2,Greg Gibson,"J.Simontacchi (5-64-W), M.Crudale (99)"
27,28,28,May 3,,MON,"W,3-1",9.0,9,1,1,0,4,5,0,0,3.85,40,147,94,0.0,0.0,0,0,35,1,0,0,1,0,0,0,2,Jerry Layne,"G.Stephenson (5-64-W), K.Calero (3-Sv)"
28,29,29,May 4,,MON,"W,6-2",9.0,6,2,2,0,3,6,0,0,3.79,34,124,83,,,0,0,31,2,0,0,0,0,0,2,1,Dana DeMuth,M.Morris (4-70-W)
29,30,30,May 5,@,CIN,"L,4-5",8.0,7,5,5,0,1,4,2,1,3.84,32,120,82,0.0,0.0,0,0,30,2,0,0,0,0,0,0,2,Alfonso Marquez,"W.Williams (4-57), D.Hermanson (3-L)"
30,31,31,May 6,@,CIN,"L,5-6",8.1,10,6,6,0,3,4,2,0,3.92,36,115,76,0.0,0.0,0,0,32,0,0,0,1,0,0,1,2,Tim Tschida,"B.Tomko (4-51), K.Calero (2-BL)"
31,32,32,May 7,@,CIN,"L,2-4",8.0,5,4,3,1,2,11,2,1,3.9,32,137,94,1.0,0.0,0,0,29,0,0,0,0,0,0,0,4,Jeff Nelson,"J.Simontacchi (4-57-L), C.Eldred (5), M.Crudale (4), J.Fassero (6)"
