,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
22,23,23,May 1,@,DET,"L,2-3",8.0,6,3,3,0,1,4,2,0,5.85,31,110,78,1.0,0.0,0,0,30,0,0,0,0,0,0,0,2,Marty Foster,"R.Hernandez (4-52-L), S.Andrade (99)"
23,24,24,May 2,@,DET,"L,1-4",8.0,8,4,4,0,2,3,2,0,5.8,32,121,71,4.0,1.0,0,1,29,1,0,1,1,0,0,0,4,Fieldin Culbreth,"M.Redman (4-45-L), J.Peralta (1), A.Sisco (1), S.Andrade (0)"
24,25,25,May 3,@,MIN,"L,1-6",8.0,9,6,2,4,0,5,1,0,5.66,34,102,69,2.0,1.0,0,0,33,3,0,0,1,0,1,0,4,CB Bucknor,"J.Mays (4-29-L), J.Gobble (4), M.Wood (5), A.Burgos (2)"
25,26,26,May 4,@,MIN,"W,1-0",9.0,5,0,0,0,6,5,0,0,5.43,38,149,90,0.0,0.0,1,0,31,2,0,0,1,0,0,0,4,John Hirschbeck,"J.Affeldt (10-57-W), J.Peralta (1-H), E.Dessens (3-H), A.Burgos (0-Sv)"
26,27,27,May 5,@,CHW,"W,5-4",9.0,8,4,4,0,0,7,3,0,5.38,34,146,95,0.0,0.0,0,0,33,2,0,0,1,0,0,1,4,Gerry Davis,"S.Elarton (4-64), A.Sisco (2), E.Dessens (0-W), A.Burgos (0-Sv)"
27,28,28,May 6,@,CHW,"L,2-9",8.0,12,9,8,1,4,5,2,0,5.5,41,155,95,4.0,0.0,0,0,35,1,0,0,1,1,1,0,5,Brian Gorman,"R.Hernandez (4-24-L), J.Gobble (2), S.Andrade (3), M.Wood (2), J.Peralta (1)"
28,29,29,May 7,@,CHW,"L,2-3",8.0,8,3,3,0,3,6,0,1,5.43,34,132,74,5.0,0.0,0,0,30,2,1,1,0,0,0,1,4,Eric Cooper,"M.Redman (4-62), E.Dessens (1-L), A.Sisco (1), J.Peralta (0)"
29,30,30,May 8,,CLE,"W,4-3",9.0,9,3,3,0,5,4,1,0,5.34,41,154,94,5.0,1.0,0,0,35,3,1,0,0,1,0,0,4,Tim Tschida,"D.Bautista (24-40), M.Wood (1-W), A.Sisco (0-H), A.Burgos (2-Sv)"
30,31,31,May 9,,CLE,"W,10-7",9.0,14,7,7,0,5,5,0,2,5.4,46,184,108,6.0,1.0,1,0,39,3,2,0,0,0,0,0,5,Ted Barrett,"J.Affeldt (4-35), J.Gobble (2), J.Peralta (1-W), A.Sisco (0), E.Dessens (1)"
31,32,32,May 10,,CLE,"W,10-8",9.0,10,8,8,0,4,9,2,0,5.49,41,164,97,2.0,2.0,2,0,36,2,0,0,1,0,0,0,3,Laz Diaz,"S.Elarton (4-41), S.Andrade (3-H), A.Burgos (1-BW)"
32,33,33,May 12,@,BAL,"L,5-6",8.0,13,6,6,0,3,3,1,0,5.52,38,137,83,3.0,2.0,2,0,34,1,0,0,0,1,0,1,4,Mike Everitt,"R.Hernandez (5-27), A.Sisco (2-BSv), J.Peralta (2), E.Dessens (2-L)"
33,34,34,May 13,@,BAL,"L,1-11",8.0,11,11,11,0,7,2,4,0,5.71,42,163,95,1.0,0.0,0,0,35,3,0,0,0,0,0,0,3,Alfonso Marquez,"M.Redman (5-39-L), C.Booker (99), J.Peralta (0)"
34,35,35,May 14,@,BAL,"L,7-8",8.2,15,8,7,1,4,6,1,1,5.76,46,195,111,4.0,1.0,1,0,40,1,0,0,0,1,0,0,6,Troy Fullwood,"D.Bautista (5-40), M.Wood (5), A.Sisco (1), E.Dessens (1-H), A.Burgos (3-BL), J.Gobble (4)"
