,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 8,@,FLA,"L,5-6",40,36,5,9,3,0,0,4,4,2,5,0,0,0,0,0,0,0,0.259,0.328,0.363,0.691,8,15,R,W.Obermueller(35)
33,34,34,34,May 9,@,FLA,"W,5-3",45,34,5,10,2,0,1,5,7,1,1,1,3,0,0,0,0,0,0.26,0.331,0.365,0.696,13,14,L,D.Willis(45)
34,35,35,35,May 10,@,FLA,"L,0-3",32,29,0,3,0,0,0,0,3,0,5,0,0,0,0,1,2,0,0.256,0.328,0.359,0.687,5,11,R,S.Mitre(77)
35,36,36,36,May 11,,CIN,"W,2-0",36,32,2,8,1,0,0,2,4,0,4,0,0,0,0,0,0,0,0.256,0.328,0.357,0.685,10,12,R,B.Arroyo(50)
36,37,37,37,May 12,,CIN,"W,7-3",39,30,7,10,0,1,0,7,7,2,4,0,0,2,1,1,1,1,0.258,0.331,0.358,0.689,8,16,R,K.Lohse(23)
37,38,38,38,May 13,,CIN,"W,10-5",45,39,10,18,3,0,1,9,4,0,3,0,2,0,0,1,3,0,0.264,0.336,0.366,0.702,11,17,L,B.Livingston(32)
38,39,39,39,May 14,,STL,"L,4-8",40,39,4,12,2,0,2,4,1,0,3,0,0,0,1,1,0,0,0.265,0.336,0.37,0.706,9,18,R,B.Thompson(49)
39,40,40,40,May 15,,STL,"W,9-7",41,34,9,11,3,1,0,9,6,0,3,1,0,0,0,1,0,0,0.267,0.339,0.373,0.711,8,15,R,A.Wainwright(8)
40,41,41,41,May 16,,STL,"W,5-4",38,31,5,7,2,0,1,5,6,1,6,0,1,0,1,0,1,0,0.266,0.339,0.373,0.712,9,15,R,K.Wells(34)
41,42,42,42,May 18,@,LAA,"L,1-9",38,34,1,8,3,0,0,1,4,0,5,0,0,0,0,0,0,1,0.265,0.338,0.372,0.71,10,9,R,E.Santana(57)
