,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Mar 30,,ATL,"W,3-2",30,30,3,4,1,0,1,3,0,0,5,0,0,0,0,0,0,0,0.133,0.133,0.267,0.4,1,16,R,T.Hudson(66)
1,2,2,Mar 31,@,PHI,"W,11-6",46,39,11,12,6,0,1,9,4,0,4,2,0,1,1,0,0,0,0.232,0.289,0.42,0.71,8,15,R,B.Myers(43)
2,3,3,Apr 2,@,PHI,"W,1-0",36,34,1,6,0,0,1,1,2,0,7,0,0,0,1,0,0,0,0.214,0.268,0.369,0.637,8,12,L,C.Hamels(72)
3,4,4,Apr 3,@,PHI,"L,7-8",48,44,7,14,5,0,0,6,4,0,7,0,0,0,3,2,0,1,0.245,0.3,0.388,0.688,11,18,L,J.Moyer(27)
4,5,5,Apr 4,@,STL,"L,4-5",44,38,4,10,1,0,1,4,5,0,8,1,0,0,2,1,0,0,0.249,0.314,0.384,0.698,13,14,R,B.Looper(59)
5,6,6,Apr 5,@,STL,"L,4-5",37,36,4,10,4,0,2,4,1,0,4,0,0,0,0,1,0,0,0.253,0.311,0.412,0.723,6,13,R,A.Wainwright(61)
6,7,7,Apr 6,@,STL,"L,0-3",31,29,0,5,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0.244,0.299,0.384,0.683,4,13,R,K.Lohse(70)
7,8,8,Apr 7,,FLA,"L,7-10",45,35,7,11,2,2,0,7,7,0,9,1,0,2,0,1,1,0,0.253,0.316,0.396,0.713,11,17,L,A.Miller(22)
8,9,9,Apr 9,,FLA,"L,4-10",37,33,4,5,1,0,1,3,4,1,3,0,0,0,2,1,0,0,0.242,0.309,0.384,0.692,6,15,L,S.Olsen(55)
9,10,10,Apr 10,,FLA,"L,3-4",33,31,3,7,3,0,1,3,0,0,2,2,0,0,0,3,0,0,0.241,0.306,0.387,0.693,3,17,L,M.Hendrickson(69)
10,11,11,Apr 11,,ATL,"L,0-3",30,27,0,3,0,0,0,0,2,0,7,0,1,0,0,1,0,1,0.231,0.296,0.367,0.663,3,13,R,T.Hudson(79)
