,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Apr 6,@,FLA,"L,6-12",36,36,6,9,3,0,1,6,0,0,9,0,0,0,0,0,0,0,0.25,0.25,0.417,0.667,3,16,R,R.Nolasco(44)
1,2,2,Apr 7,@,FLA,"L,3-8",39,38,3,11,2,0,1,3,1,0,10,0,0,0,0,0,0,0,0.27,0.28,0.419,0.699,9,14,R,J.Johnson(68)
2,3,3,Apr 8,@,FLA,"L,4-6",42,32,4,5,2,0,0,3,10,0,12,0,0,0,1,0,0,1,0.236,0.308,0.358,0.666,11,17,R,C.Volstad(60)
3,4,4,Apr 10,@,ATL,"L,5-6",51,40,5,14,3,0,0,5,7,1,12,2,2,0,0,2,0,0,0.267,0.355,0.377,0.732,16,20,R,D.Lowe(51)
4,5,5,Apr 11,@,ATL,"L,3-5",35,30,3,5,1,0,1,3,5,0,14,0,0,0,0,1,0,0,0.25,0.343,0.364,0.707,5,14,R,K.Kawakami(56)
5,6,6,Apr 12,@,ATL,"L,5-8",43,35,5,10,1,0,0,4,6,0,6,0,2,0,2,2,0,0,0.256,0.351,0.355,0.707,11,15,R,J.Jurrjens(40)
6,7,7,Apr 13,,PHI,"L,8-9",42,39,8,12,2,0,3,8,2,0,9,0,1,0,1,0,2,0,0.264,0.35,0.392,0.742,7,17,L,J.Moyer(43)
7,8,8,Apr 16,,PHI,"W,8-2",40,35,8,13,1,0,4,8,5,0,7,0,0,0,0,1,1,0,0.277,0.362,0.435,0.797,8,15,R,J.Blanton(48)
8,9,9,Apr 17,,FLA,"L,2-3",44,40,2,12,4,0,0,2,2,0,10,0,2,0,0,0,0,0,0.28,0.359,0.431,0.79,12,16,R,R.Nolasco(43)
9,10,10,Apr 18,,FLA,"L,6-9",45,39,6,7,0,0,1,6,5,0,12,1,0,0,0,1,1,0,0.269,0.351,0.412,0.763,6,17,R,J.Johnson(40)
10,11,11,Apr 19,,FLA,"L,4-7",44,35,4,9,0,0,0,4,9,1,7,0,0,0,0,0,0,1,0.268,0.357,0.398,0.755,13,14,R,C.Volstad(39)
11,12,12,Apr 20,,ATL,"W,3-2",36,29,3,8,1,0,0,3,4,1,6,1,1,1,0,1,2,0,0.269,0.358,0.393,0.75,9,16,R,D.Lowe(45)
12,13,13,Apr 21,,ATL,"W,4-3",37,32,4,9,3,1,1,4,5,0,7,0,0,0,1,1,1,1,0.27,0.359,0.402,0.761,9,15,R,K.Kawakami(40)
13,14,14,Apr 22,,ATL,"L,0-1",34,31,0,6,2,0,0,0,2,0,7,0,1,0,0,1,0,0,0.265,0.352,0.393,0.745,7,13,R,J.Jurrjens(69)
14,15,15,Apr 24,@,NYM,"L,3-4",37,35,3,9,0,0,2,3,1,0,14,0,1,0,0,0,0,0,0.264,0.348,0.395,0.743,7,13,L,J.Santana(65)
15,16,16,Apr 25,@,NYM,"L,2-8",39,33,2,9,1,1,0,2,5,0,3,1,0,0,0,2,0,0,0.265,0.35,0.394,0.744,10,15,R,M.Pelfrey(47)
16,17,17,Apr 26,@,NYM,"W,8-1",46,39,8,13,2,0,2,7,6,0,8,1,0,0,0,1,2,0,0.269,0.356,0.403,0.759,11,14,L,O.Perez(17)
17,18,18,Apr 27,@,PHI,"L,11-13",49,38,11,12,2,0,5,11,10,1,7,0,0,1,0,0,0,0,0.272,0.362,0.425,0.787,11,17,R,J.Blanton(24)
18,19,19,Apr 28,@,PHI,"L,1-7",34,32,1,6,1,0,1,1,2,0,6,0,0,0,0,1,0,0,0.268,0.356,0.419,0.776,6,12,L,C.Hamels(57)
19,20,20,Apr 29,@,PHI,"W,4-1",41,36,4,11,3,0,0,4,5,1,6,0,0,0,0,1,2,1,0.27,0.358,0.418,0.776,10,14,R,B.Myers(44)
20,21,21,Apr 30,,STL,"L,4-9",38,32,4,6,1,1,1,4,4,0,12,2,0,0,0,0,0,1,0.266,0.356,0.416,0.772,7,16,R,M.Boggs(51)
21,22,22,May 1,,STL,"L,2-6",35,33,2,8,2,1,1,2,2,0,5,0,0,0,0,2,0,0,0.265,0.353,0.417,0.771,6,13,R,T.Wellemeyer(58)
22,23,23,May 2,,STL,"W,6-1",35,32,6,9,1,1,1,6,2,0,4,0,0,1,0,0,0,0,0.266,0.352,0.419,0.771,5,10,R,J.Pineiro(56)
23,24,24,May 4,,HOU,"W,9-4",47,38,9,15,3,0,0,9,8,1,8,1,0,0,0,1,0,0,0.272,0.36,0.422,0.782,14,13,R,B.Moehler(46)
24,25,25,May 5 susp,,HOU,"W,11-10",52,42,11,11,0,0,2,9,8,0,7,1,1,0,1,1,1,0,0.271,0.361,0.421,0.782,9,21,R,R.Oswalt(45)
25,26,26,May 6,@,LAD,"L,3-10",37,31,3,6,2,0,1,3,5,0,9,0,0,1,0,1,0,0,0.269,0.359,0.419,0.778,7,14,L,C.Kershaw(57)
26,27,27,May 7,@,LAD,"W,11-9",48,44,11,18,5,0,1,11,4,1,9,0,0,0,0,0,0,1,0.275,0.363,0.427,0.79,10,14,L,R.Wolf(61)
27,28,28,May 8,@,ARI,"W,5-4",40,37,5,11,1,1,2,5,3,0,6,0,0,0,0,1,1,0,0.276,0.363,0.431,0.794,8,16,R,Y.Petit(35)
28,29,29,May 9,@,ARI,"W,2-1",35,33,2,5,0,0,2,2,2,0,6,0,0,0,2,0,0,0,0.272,0.358,0.428,0.786,6,18,L,D.Davis(61)
29,30,30,May 10,@,ARI,"L,8-10",45,39,8,13,1,1,4,7,5,0,9,0,1,0,1,1,0,0,0.274,0.36,0.438,0.798,10,15,R,M.Scherzer(39)
30,31,31,May 11,@,SFG,"L,7-11",42,41,7,15,1,0,4,7,1,0,13,0,0,0,0,0,0,0,0.278,0.361,0.448,0.808,8,14,L,R.Johnson(44)
31,32,32,May 12,@,SFG,"L,7-9",42,38,7,13,2,0,1,7,2,0,6,0,1,1,0,0,0,0,0.28,0.361,0.448,0.809,8,16,R,M.Cain(46)
