,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
20,21,21,Apr 25,,LAA,"L,2-4",34,29,2,4,1,0,1,2,2,0,11,3,0,0,0,2,0,0,0.253,0.321,0.423,0.744,5,9,R,D.Bundy(63)
21,22,22,Apr 26,,SEA,"W,5-2",37,35,5,14,1,0,0,5,1,0,5,0,0,1,0,2,2,1,0.26,0.325,0.423,0.748,8,9,L,J.Sheffield(29)
22,23,23,Apr 27,,SEA,"W,2-0",32,28,2,6,3,0,0,2,3,0,5,0,0,1,0,1,0,0,0.259,0.323,0.42,0.743,6,9,L,M.Gonzales(55)
23,24,24,Apr 28,,SEA,"W,7-5",38,32,7,8,1,0,0,6,4,0,3,1,0,1,0,0,2,0,0.258,0.324,0.414,0.738,7,11,R,J.Dunn(49)
24,25,25,Apr 29,,SEA,"L,0-1",30,28,0,2,1,0,0,0,2,0,8,0,0,0,0,1,0,0,0.252,0.318,0.404,0.722,3,11,L,Y.Kikuchi(80)
25,26,26,Apr 30,@,TBR,"W,9-2",45,41,9,15,3,1,1,9,3,0,9,0,0,1,0,0,0,0,0.257,0.322,0.411,0.733,9,10,L,R.Yarbrough(38)
26,27,27,May 1,@,TBR,"W,3-1",35,30,3,4,1,0,0,3,5,1,5,0,0,0,0,1,0,0,0.253,0.32,0.403,0.723,5,9,L,J.Fleming(53)
27,28,28,May 2,@,TBR,"L,4-5",37,34,4,8,3,0,1,4,2,1,10,0,0,1,0,0,0,0,0.253,0.318,0.404,0.722,6,10,L,R.Hill(60)
28,29,29,May 4,@,NYY,"L,3-7",33,32,3,8,1,0,2,3,1,0,10,0,0,0,0,2,0,1,0.253,0.317,0.406,0.722,3,10,R,D.German(52)
29,30,30,May 5,@,NYY,"L,3-6",33,32,3,8,2,0,0,3,1,0,8,0,0,0,0,2,0,0,0.252,0.315,0.403,0.718,3,10,L,J.Montgomery(48)
30,31,31,May 6,@,NYY,"W,7-4",37,35,7,10,0,0,4,7,2,0,6,0,0,0,0,2,0,0,0.254,0.316,0.41,0.726,3,11,R,G.Cole(63)
31,32,32,May 7,,TOR,"W,10-4",42,36,10,15,3,0,2,10,5,0,5,0,0,1,0,1,0,0,0.259,0.321,0.419,0.74,8,11,R,R.Stripling(37)
32,33,33,May 8,,TOR,"L,4-8",36,36,4,9,3,0,1,4,0,0,7,0,0,0,0,0,0,0,0.259,0.319,0.419,0.738,5,9,L,S.Matz(43)
33,34,34,May 9,,TOR,"W,7-4",39,31,7,9,2,1,2,7,7,0,5,1,0,0,0,0,0,1,0.26,0.323,0.424,0.747,8,9,R,N.Pearson(32)
34,35,35,May 10,,LAA,"L,4-5",42,36,4,10,6,0,0,4,6,0,6,0,0,0,0,1,0,0,0.26,0.325,0.424,0.749,11,9,R,J.Guerra(35)
35,36,36,May 11,,LAA,"W,5-1",35,32,5,8,0,0,2,5,3,0,10,0,0,0,0,0,0,0,0.26,0.324,0.425,0.749,6,9,R,S.Ohtani(74)
36,37,37,May 12,,LAA,"W,9-1",37,36,9,12,0,0,5,9,1,0,7,0,0,0,0,0,0,0,0.262,0.325,0.434,0.759,4,10,L,A.Heaney(35)
37,38,38,May 13,,TEX,"W,4-3",48,39,4,11,4,0,0,3,7,4,8,0,2,0,0,0,0,0,0.263,0.327,0.433,0.76,14,10,R,M.Foltynewicz(39)
38,39,39,May 14,,TEX,"W,10-4",42,33,10,10,0,0,1,8,8,0,3,0,0,1,1,1,0,0,0.264,0.33,0.432,0.762,8,11,L,W.Benjamin(36)
39,40,40,May 15,,TEX,"W,6-5",41,35,6,12,2,0,2,6,6,0,7,0,0,0,0,1,0,0,0.266,0.333,0.435,0.768,11,10,R,D.Dunning(32)
40,41,41,May 16,,TEX,"W,6-2",36,32,6,9,0,0,0,6,3,0,4,0,0,1,1,1,0,0,0.266,0.333,0.432,0.765,6,9,R,K.Gibson(62)
41,42,42,May 18,@,OAK,"L,5-6",38,37,5,13,3,0,1,5,0,0,6,0,0,1,0,2,0,0,0.268,0.333,0.434,0.767,6,10,L,S.Manaea(43)
42,43,43,May 19,@,OAK,"W,8-1",46,41,8,15,2,0,1,8,5,0,8,0,0,0,0,1,0,0,0.271,0.336,0.435,0.771,11,12,R,F.Montas(49)
43,44,44,May 20,@,OAK,"W,8-4",42,40,8,14,4,0,1,8,2,0,4,0,0,0,0,1,0,0,0.273,0.337,0.438,0.775,7,9,L,C.Irvin(30)
44,45,45,May 21,@,TEX,"L,5-7",48,43,5,12,3,0,0,4,4,0,7,1,0,0,1,0,1,0,0.273,0.338,0.435,0.773,14,10,R,K.Gibson(62)
45,46,46,May 22,@,TEX,"L,4-8",39,34,4,8,0,0,1,4,4,0,4,0,0,1,0,0,0,0,0.272,0.337,0.433,0.77,8,9,R,J.Lyles(42)
46,47,47,May 23,@,TEX,"L,2-3",40,37,2,7,0,0,0,1,3,1,7,0,0,0,1,0,1,0,0.27,0.335,0.427,0.762,9,12,R,M.Foltynewicz(71)
47,48,48,May 25,,LAD,"L,2-9",33,33,2,6,1,0,1,1,0,0,8,0,0,0,1,1,0,0,0.269,0.332,0.425,0.757,4,9,L,C.Kershaw(73)
48,49,49,May 26,,LAD,"W,5-2",36,31,5,8,0,0,3,5,4,0,3,1,0,0,1,1,1,1,0.268,0.333,0.427,0.76,7,9,R,T.Bauer(55)
49,50,50,May 28,,SDP,"L,3-10",49,37,3,7,3,0,1,3,10,2,9,1,0,1,0,1,0,1,0.267,0.334,0.426,0.759,15,9,R,D.Lamet(42)
50,51,51,May 29,,SDP,"L,8-11",52,40,8,9,3,0,1,6,8,1,8,1,2,1,1,3,1,0,0.266,0.334,0.424,0.759,11,9,R,Y.Darvish(43)
51,52,52,May 30,,SDP,"W,7-4",33,29,7,5,1,0,1,7,3,0,6,1,0,0,0,0,0,0,0.264,0.333,0.423,0.756,2,9,L,B.Snell(21)
52,53,53,May 31,,BOS,"W,11-2",41,33,11,13,1,0,1,10,6,0,9,1,0,1,0,2,1,0,0.267,0.336,0.424,0.761,6,10,L,E.Rodriguez(28)
53,54,54,Jun 1,,BOS,"W,5-1",38,29,5,8,2,0,1,4,8,1,7,0,0,1,1,2,0,0,0.267,0.338,0.425,0.763,9,9,R,G.Richards(57)
54,55,55,Jun 2,,BOS,"W,2-1",30,26,2,4,3,0,0,2,2,0,10,1,0,1,0,0,0,0,0.265,0.336,0.422,0.759,4,9,R,N.Pivetta(65)
55,56,56,Jun 3,,BOS,"L,1-5",34,33,1,7,1,0,1,1,1,0,6,0,0,0,0,0,0,1,0.264,0.335,0.421,0.756,6,9,L,M.Perez(70)
56,57,57,Jun 4,@,TOR,"W,13-1",48,42,13,16,4,0,4,13,4,0,6,1,0,1,1,1,0,0,0.267,0.337,0.428,0.765,8,11,L,H.Ryu(27)
57,58,58,Jun 5,@,TOR,"L,2-6",36,33,2,9,0,0,0,2,2,0,9,1,0,0,0,1,2,0,0.267,0.337,0.426,0.763,7,10,R,R.Stripling(52)
