,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
22,23,23,Apr 26,@,COL,"L,1-4",8.0,10,4,4,0,7,7,0,1,4.91,39,167,90,2.0,1.0,1,2,31,2,0,2,0,0,1,2,3,Ted Barrett,"T.Adams (5-51-L), R.Cormier (0), C.Silva (2)"
23,24,24,Apr 27,@,COL,"L,6-8",8.0,9,8,8,0,6,11,1,1,5.06,42,148,82,0.0,0.0,1,0,34,1,1,0,1,0,1,0,3,Brian Runge,"B.Duckworth (5-43-L), D.Coggin (1), R.Bottalico (1)"
24,25,25,Apr 28,@,COL,"L,2-4",8.0,9,4,4,0,5,3,1,0,5.04,35,139,82,2.0,0.0,1,1,30,2,0,0,0,0,0,2,3,Chris Guccione,"R.Wolf (4-36-L), C.Silva (1), J.Mesa (4)"
25,26,26,Apr 29,@,SFG,"L,5-8",8.0,8,8,7,1,10,9,1,0,5.14,42,172,89,9.0,3.0,0,0,30,2,1,1,0,2,0,0,5,Charlie Reliford,"R.Person (4-43), C.Silva (0-BSv), R.Cormier (2-L), D.Coggin (1), J.Santiago (4)"
26,27,27,Apr 30,@,SFG,"W,8-2",9.0,5,2,2,0,1,5,0,0,5.02,33,116,84,0.0,0.0,0,0,31,1,0,0,1,0,0,0,2,Kerwin Danley,"V.Padilla (4-76-W), J.Mesa (1)"
27,28,28,May 1,@,SFG,"L,1-2",8.0,4,2,1,1,1,6,1,0,4.89,28,104,69,0.0,0.0,0,0,26,0,0,0,1,0,1,2,2,Lance Barksdale,"T.Adams (4-67), R.Bottalico (3-L)"
28,29,29,May 3,,COL,"W,3-2",9.0,7,2,2,0,3,10,0,1,4.79,38,156,94,2.0,1.0,1,0,34,1,0,0,0,0,0,1,4,Rick Reed,"B.Duckworth (5-53-W), R.Cormier (3-H), R.Bottalico (1-H), J.Mesa (2-Sv)"
29,30,30,May 4,,COL,"W,6-5",9.0,10,5,5,0,5,6,1,1,4.8,41,154,95,4.0,0.0,0,0,35,2,1,0,0,0,0,2,6,Tim Tschida,"R.Wolf (5-29), J.Santiago (4), H.Mercado (21-W), R.Cormier (0-H), C.Silva (4-H), J.Mesa (0-Sv)"
30,31,31,May 5,,COL,"W,7-4",9.0,8,4,4,0,2,6,1,0,4.77,37,137,93,1.0,0.0,2,0,35,2,0,0,0,0,0,0,4,Mark Wegner,"V.Padilla (4-43-W), R.Cormier (0-H), R.Bottalico (1-H), J.Mesa (0-Sv)"
31,32,32,May 7,,HOU,"W,7-4",9.0,4,4,2,2,6,8,0,0,4.68,40,151,87,3.0,0.0,0,0,32,2,0,0,2,0,3,0,6,Randy Marsh,"T.Adams (5-41), C.Politte (12), H.Mercado (2), C.Silva (2-W), R.Bottalico (1-H), J.Mesa (1-Sv)"
32,33,33,May 8,,HOU,"W,5-3",9.0,8,3,3,0,2,14,0,0,4.63,36,156,105,3.0,1.0,1,0,34,3,0,0,0,0,0,0,5,Larry Vanover,"B.Duckworth (4-64), C.Silva (0-H), R.Cormier (2-H), R.Bottalico (0-H), J.Mesa (0-BW)"
33,34,34,May 9,,HOU,"W,3-1",9.0,5,1,1,0,0,7,1,0,4.52,31,109,78,0.0,0.0,0,0,31,0,0,0,0,0,1,2,3,Angel Hernandez,"R.Wolf (4-73-W), R.Cormier (0-H), J.Mesa (0-Sv)"
34,35,35,May 10,,ARI,"W,4-0",9.0,2,0,0,0,3,7,0,0,4.39,32,110,68,,,0,0,29,1,0,0,0,0,0,0,1,Mark Hirschbeck,V.Padilla (4-87-W)
