,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
0,1,1,Mar 28,@,TBR,"W,5-1",37,35,5,10,3,0,3,5,2,0,8,0,0,0,0,0,0,2,0.286,0.324,0.629,0.953,5,9,L,B.Snell(41)
1,2,2,Mar 29,@,TBR,"L,2-4",36,31,2,6,1,0,0,2,4,0,10,1,0,0,0,1,1,0,0.242,0.315,0.439,0.754,7,11,R,C.Morton(59)
2,3,3,Mar 30,@,TBR,"L,1-3",36,33,1,8,0,0,1,1,3,0,7,0,0,0,0,1,0,1,0.242,0.312,0.404,0.716,8,10,R,T.Glasnow(54)
3,4,4,Mar 31,@,TBR,"L,1-3",29,28,1,3,0,0,1,1,1,0,6,0,0,0,0,1,0,1,0.213,0.275,0.362,0.638,1,12,R,Y.Chirinos(75)
4,5,5,Apr 1,@,TEX,"W,2-1",37,33,2,8,3,0,1,2,4,0,5,0,0,0,0,0,0,1,0.219,0.286,0.375,0.661,8,10,L,D.Smyly(47)
5,6,6,Apr 2,@,TEX,"L,4-6",42,34,4,12,2,0,0,4,5,0,5,1,1,1,0,2,4,0,0.242,0.315,0.381,0.696,11,9,R,S.Miller(38)
6,7,7,Apr 3,@,TEX,"L,0-4",34,32,0,6,2,0,0,0,2,0,9,0,0,0,2,2,0,1,0.235,0.304,0.363,0.667,7,9,L,M.Minor(72)
7,8,8,Apr 5,,OAK,"W,3-2",36,32,3,9,1,0,1,3,4,0,9,0,0,0,0,1,0,0,0.24,0.311,0.368,0.679,9,9,R,F.Montas(47)
8,9,9,Apr 6,,OAK,"W,6-0",36,34,6,11,3,0,3,6,2,0,4,0,0,0,0,1,0,0,0.25,0.317,0.404,0.721,6,9,R,A.Brooks(30)
9,10,10,Apr 7,,OAK,"W,9-8",47,38,9,14,2,0,2,9,8,1,8,0,0,1,0,1,0,0,0.264,0.336,0.424,0.76,12,11,R,M.Fiers(15)
10,11,11,Apr 8,,NYY,"W,4-3",34,30,4,7,2,0,1,4,4,0,7,0,0,0,0,1,0,0,0.261,0.335,0.422,0.757,6,11,R,M.Tanaka(63)
11,12,12,Apr 9,,NYY,"W,6-3",40,33,6,11,4,0,1,6,5,0,10,0,0,2,0,1,2,0,0.267,0.341,0.433,0.773,10,11,R,J.Loaisiga(46)
12,13,13,Apr 10,,NYY,"W,8-6",41,36,8,16,2,1,3,8,5,0,9,0,0,0,0,3,1,0,0.282,0.355,0.464,0.819,9,9,L,J.Paxton(28)
13,14,14,Apr 12,@,SEA,"W,10-6",45,42,10,16,4,0,3,10,3,0,9,0,0,0,0,0,0,1,0.291,0.361,0.484,0.845,8,9,L,W.LeBlanc(44)
