,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
48,49,49,49,May 28,@,ATL,"L,3-7",35,31,3,7,4,0,0,3,3,0,4,0,0,1,1,2,0,1,0.238,0.309,0.356,0.665,5,12,R,D.Lowe(66)
49,50,50,50,May 29,@,ATL,"L,3-6",34,31,3,9,2,1,1,3,2,0,10,0,1,0,0,1,0,0,0.239,0.309,0.359,0.668,4,13,R,K.Medlen(44)
50,51,51,51,May 30,@,ATL,"L,2-5",32,29,2,4,0,0,1,2,2,0,6,0,1,0,0,1,0,0,0.237,0.308,0.357,0.664,3,13,R,K.Kawakami(58)
51,52,52,52,May 31,,CHC,"W,2-1",35,31,2,7,1,0,1,2,4,1,4,0,0,0,0,0,0,0,0.237,0.308,0.357,0.664,9,14,R,R.Wells(61)
52,54,53,53,Jun 1,,CHC,"W,3-2",32,28,3,6,1,0,2,3,4,0,7,0,0,0,0,1,2,0,0.237,0.308,0.358,0.666,5,14,L,T.Lilly(57)
53,55,54,54,Jun 4,,SFG,"L,4-6",35,33,4,5,1,0,0,3,2,0,8,0,0,0,1,0,1,0,0.235,0.306,0.355,0.661,4,14,L,J.Sanchez(58)
54,56,55,55,Jun 5,,SFG,"W,6-3",37,33,6,13,4,1,2,6,3,0,5,0,0,1,0,3,0,0,0.238,0.308,0.362,0.67,7,13,R,T.Wellemeyer(16)
55,57,56,56,Jun 6,,SFG,"L,5-6",42,38,5,9,2,0,2,5,4,0,8,0,0,0,0,0,0,1,0.238,0.308,0.364,0.672,7,16,R,T.Lincecum(57)
56,58,57,57,Jun 7,,CHC,"L,1-6",35,32,1,6,4,1,0,1,2,0,7,0,0,1,0,0,0,0,0.237,0.307,0.364,0.671,7,14,R,C.Silva(69)
57,59,58,58,Jun 8,@,WSN,"L,2-5",31,31,2,5,0,0,1,2,0,0,17,0,0,0,0,1,1,0,0.236,0.305,0.363,0.667,2,12,R,S.Strasburg(75)
58,60,59,59,Jun 9,@,WSN,"L,5-7",42,37,5,12,2,0,0,5,5,1,3,0,0,0,0,2,4,0,0.238,0.307,0.363,0.67,10,13,L,J.Lannan(25)
59,61,60,60,Jun 10,@,WSN,"L,2-4",36,32,2,8,3,0,0,2,2,0,6,0,1,1,0,0,1,1,0.238,0.306,0.363,0.669,7,16,R,L.Hernández(55)
