,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
34,35,35,35,May 11,,COL,"W,3-0",9.0,2,0,0,0,1,7,0,0,2.89,30,120,88,,,0,0,29,0,0,0,0,0,0,0,1,Marty Foster,A.Wainwright (6-89-W)
35,36,36,36,May 12,,COL,"L,2-8",9.0,11,8,8,0,3,11,2,0,3.03,41,167,109,1.0,0.0,0,0,38,3,0,0,0,0,0,0,4,Scott Barry,"J.Garcia (6-42-L), J.Kelly (7), C.Martinez (6), F.Salas (7)"
36,37,37,37,May 13,,NYM,"W,6-3",9.0,4,3,3,0,6,10,0,0,3.03,37,150,94,1.0,0.0,0,0,30,1,0,0,1,0,0,0,4,Tim Timmons,"L.Lynn (5-59-W), R.Choate (4-H), T.Rosenthal (4-H), E.Mujica (4-Sv)"
37,38,38,38,May 14,,NYM,"W,10-4",9.0,6,4,4,0,3,8,1,0,3.06,36,118,77,0.0,0.0,0,0,33,1,0,0,0,0,0,0,4,Mike Winters,"J.Gast (99-46-W), S.Maness (5), C.Martinez (1), J.Kelly (1)"
38,39,39,39,May 15,,NYM,"W,4-2",9.0,7,2,2,0,1,7,1,1,3.03,34,138,93,1.0,0.0,2,1,32,1,0,0,0,0,0,0,5,Mark Wegner,"S.Miller (4-66), R.Choate (1-H), S.Maness (0-BW), T.Rosenthal (1-H), E.Mujica (1-Sv)"
39,40,40,40,May 16,,NYM,"L,2-5",9.0,12,5,4,1,2,11,0,0,3.06,40,148,94,3.0,0.0,0,1,37,5,0,0,0,1,0,0,4,Laz Diaz,"A.Wainwright (4-53-L), R.Choate (0), F.Salas (3), J.Kelly (1)"
40,41,41,41,May 17,,MIL,"W,7-6",9.0,8,6,6,0,1,8,2,0,3.13,35,132,87,1.0,0.0,1,1,34,1,0,0,0,0,0,0,4,Chris Conroy,"J.Garcia (4-36-W), S.Maness (1-H), T.Rosenthal (1-H), E.Mujica (1-Sv)"
41,42,42,42,May 18,,MIL,"L,4-6",10.0,13,6,6,0,4,9,0,2,3.19,45,176,114,2.0,0.0,0,0,38,0,1,1,1,0,0,3,6,Mike DiMuro,"L.Lynn (4-36), F.Salas (1), C.Martinez (3), T.Rosenthal (0), E.Mujica (0), J.Kelly (1-L)"
42,43,43,43,May 19,,MIL,"W,4-2",9.0,10,2,2,0,2,9,0,0,3.16,37,138,92,2.0,2.0,0,1,35,0,0,0,0,0,0,1,4,Ted Barrett,"J.Gast (4-55-W), S.Maness (1-H), T.Rosenthal (0-H), E.Mujica (0-Sv)"
43,44,44,44,May 20,@,SDP,"L,2-4",8.0,7,4,4,0,4,5,1,1,3.19,35,141,84,2.0,2.0,1,0,30,0,1,0,0,0,0,0,3,Bill Miller,"S.Miller (4-49-L), F.Salas (1-BSv), M.Boggs (17)"
