,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 9,@,BAL,"L,0-1",41,37,0,7,2,0,0,0,3,0,11,1,0,0,0,0,0,0,0.257,0.317,0.414,0.73,11,10,L,E.Bedard(78)
33,34,34,34,May 10,@,BAL,"L,6-11",37,34,6,8,2,0,2,6,2,0,5,1,0,0,0,1,0,0,0.257,0.316,0.415,0.731,4,10,R,D.Cabrera(34)
34,35,35,35,May 11,@,TOR,"L,1-5",39,33,1,7,0,0,1,1,5,0,14,1,0,0,0,1,4,0,0.256,0.317,0.412,0.729,11,9,R,A.Burnett(65)
35,36,36,36,May 12,@,TOR,"L,4-5",34,32,4,7,0,0,2,4,2,0,11,0,0,0,0,1,1,0,0.255,0.315,0.412,0.727,3,9,R,D.McGowan(44)
36,37,37,37,May 13,@,TOR,"W,2-1",35,30,2,3,0,0,1,2,5,0,9,0,0,0,1,0,0,0,0.251,0.313,0.407,0.72,6,9,R,S.Marcum(76)
37,38,38,38,May 15,,TEX,"W,4-3",45,36,4,12,4,0,0,4,7,2,9,0,1,1,1,1,1,1,0.253,0.317,0.408,0.725,14,10,R,B.McCarthy(52)
38,39,39,39,May 16,,TEX,"W,11-8",47,39,11,15,0,1,1,11,6,0,6,2,0,0,0,0,1,0,0.257,0.322,0.411,0.733,12,9,R,V.Padilla(8)
39,40,40,40,May 17,,TEX,"W,8-6",43,40,8,14,0,1,2,7,3,0,9,0,0,0,0,2,2,0,0.26,0.324,0.415,0.739,7,9,R,K.Loe(27)
40,41,41,41,May 18,,FLA,"L,4-8",40,34,4,8,2,0,3,3,5,0,9,1,0,0,1,2,0,0,0.259,0.325,0.419,0.743,9,9,R,B.Kim(48)
41,42,42,42,May 19,,FLA,"L,2-7",36,32,2,7,0,0,2,2,3,0,11,1,0,0,0,2,1,0,0.258,0.324,0.418,0.743,7,9,L,D.Willis(63)
42,43,43,43,May 20,,FLA,"L,3-4",34,32,3,5,0,1,1,3,1,0,5,1,0,0,1,1,0,0,0.256,0.322,0.416,0.738,4,10,R,S.Mitre(60)
43,44,44,44,May 22,,SEA,"L,2-5",36,33,2,8,1,1,0,1,2,0,4,0,1,0,1,1,0,0,0.256,0.321,0.414,0.735,7,10,L,J.Washburn(52)
44,45,45,45,May 23,,SEA,"L,1-5",34,32,1,7,1,0,1,1,2,0,10,0,0,0,0,1,1,1,0.255,0.32,0.413,0.733,6,9,R,M.Batista(57)
45,46,46,46,May 24,,SEA,"W,13-12",43,32,13,12,2,2,1,13,9,0,3,1,0,1,0,2,0,1,0.257,0.325,0.418,0.742,6,10,L,H.Ramirez(36)
46,47,47,47,May 25,@,CHW,"L,4-5",36,32,4,9,2,0,1,4,2,1,6,1,1,0,0,0,1,2,0.258,0.325,0.418,0.743,5,11,L,M.Buehrle(48)
47,48,48,48,May 27,@,CHW,"W,11-5",46,41,11,15,3,1,2,11,4,0,9,1,0,0,0,1,0,0,0.261,0.328,0.423,0.751,8,9,R,J.Vazquez(44)
48,49,49,49,May 28,,DET,"W,6-5",37,30,6,8,1,1,0,5,4,1,5,1,1,1,0,0,1,1,0.261,0.329,0.422,0.751,6,11,R,C.Durbin(58)
49,50,50,50,May 29,,DET,"L,2-14",33,30,2,4,2,0,0,1,2,0,10,0,0,1,1,1,0,0,0.258,0.326,0.419,0.744,4,11,R,J.Bonderman(67)
50,51,51,51,May 30,,DET,"W,5-3",39,34,5,12,3,0,2,5,5,0,5,0,0,0,0,1,0,1,0.26,0.328,0.422,0.751,10,9,L,N.Robertson(34)
51,53,52,52,Jun 1,,KCR,"L,1-4",30,28,1,2,0,0,1,1,2,0,7,0,0,0,0,1,0,0,0.257,0.325,0.419,0.744,2,10,R,B.Bannister(80)
52,54,53,53,Jun 2,,KCR,"L,4-9",38,36,4,9,1,0,1,4,2,0,10,0,0,0,0,0,0,0,0.257,0.325,0.417,0.742,7,10,L,O.Perez(39)
53,55,54,54,Jun 3,,KCR,"W,5-1",35,32,5,8,3,1,2,5,1,0,1,1,0,0,0,0,2,0,0.257,0.324,0.42,0.745,6,9,R,S.Elarton(40)
54,56,55,55,Jun 4,,KCR,"W,4-2",33,29,4,7,3,1,1,4,2,1,4,1,0,1,1,0,0,0,0.257,0.324,0.422,0.746,5,9,R,G.Meche(56)
55,57,56,56,Jun 5,@,TOR,"L,11-12",48,45,11,17,4,0,2,9,2,1,9,1,0,0,1,1,1,0,0.26,0.326,0.426,0.752,10,9,R,R.Halladay(6)
56,58,57,57,Jun 6,@,TOR,"W,6-2",43,39,6,13,5,0,0,6,4,0,10,0,0,0,1,2,0,0,0.261,0.327,0.427,0.754,10,9,R,T.Ohka(22)
57,59,58,58,Jun 7,@,TOR,"W,5-3",44,37,5,10,2,0,1,5,7,1,14,0,0,0,1,1,4,0,0.261,0.328,0.426,0.755,12,10,R,A.Burnett(61)
58,60,59,59,Jun 8,@,FLA,"L,8-14",47,39,8,12,5,0,1,7,7,1,5,1,0,0,0,0,4,0,0.262,0.33,0.428,0.758,12,15,R,B.Kim(16)
59,61,60,60,Jun 9,@,FLA,"W,7-2",42,37,7,13,2,0,2,6,4,0,5,0,1,0,0,1,0,0,0.264,0.332,0.431,0.762,8,12,L,D.Willis(46)
60,62,61,61,Jun 10,@,FLA,"W,9-4",40,35,9,9,3,0,2,9,5,1,11,0,0,0,0,1,0,0,0.264,0.332,0.432,0.764,4,14,R,R.van den Hurk(38)
61,63,62,62,Jun 12,,SDP,"W,11-4",42,34,11,12,3,0,1,11,6,0,5,0,2,0,1,1,2,0,0.265,0.334,0.434,0.768,7,9,R,G.Maddux(46)
62,64,63,63,Jun 13,,SDP,"L,0-9",35,31,0,4,1,0,0,0,4,0,10,0,0,0,1,1,0,0,0.263,0.333,0.43,0.762,8,10,R,J.Peavy(78)
63,65,64,64,Jun 14,,SDP,"L,1-7",34,30,1,5,1,0,1,1,4,0,9,0,0,0,0,2,0,0,0.262,0.332,0.428,0.76,6,9,R,J.Germano(69)
64,66,65,65,Jun 15,@,COL,"L,2-12",39,37,2,12,1,0,1,2,2,1,5,0,0,0,0,2,0,0,0.263,0.332,0.428,0.76,10,15,R,R.Lopez(50)
65,67,66,66,Jun 16,@,COL,"L,5-10",39,33,5,9,3,0,2,5,5,0,8,0,1,0,0,2,0,0,0.263,0.333,0.43,0.762,7,14,R,J.Hirsh(32)
66,68,67,67,Jun 17,@,COL,"W,7-4",40,39,7,15,4,0,3,7,1,1,1,0,0,0,0,1,0,0,0.265,0.334,0.435,0.768,6,14,R,A.Cook(28)
67,69,68,68,Jun 18,@,ARI,"W,10-2",43,40,10,16,3,1,2,9,2,0,6,0,1,0,1,2,2,0,0.267,0.335,0.439,0.774,6,14,R,L.Hernández(29)
