,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
21,21,22,22,Apr 24,@,LAD,"W,6-4",9.0,8,4,3,1,3,3,0,1,3.09,38,146,87,2.0,0.0,1,0,33,1,0,1,0,1,0,2,5,Bob Davidson,"E.Gonzalez (4-41-W), J.Cruz (0-H), C.Qualls (1-H), T.Pena (1-H), B.Lyon (1-Sv)"
22,22,23,23,Apr 25,@,SDP,"W,5-1",9.0,3,1,1,0,3,10,0,1,3.0,34,140,82,0.0,0.0,0,0,30,1,0,0,0,0,0,0,4,Chris Guccione,"R.Johnson (4-67-W), D.Slaten (1), J.Cruz (0), B.Lyon (0)"
23,23,24,24,Apr 26,@,SDP,"L,7-8",12.1,8,8,8,0,6,11,2,1,3.16,52,189,120,0.0,0.0,1,0,44,0,0,0,1,0,0,0,5,Tim Welke,"M.Owings (4-39), B.Medders (2-BSv), C.Qualls (1), D.Slaten (0), Y.Petit (2-L)"
24,24,25,25,Apr 27,@,SDP,"W,2-1",9.0,5,1,0,1,5,9,0,0,3.04,38,136,84,0.0,0.0,0,0,32,1,0,0,0,1,1,0,4,Chuck Meriwether,"B.Webb (4-61-W), J.Cruz (1-H), T.Pena (2-H), B.Lyon (1-Sv)"
25,25,26,26,Apr 28,,HOU,"W,5-3",9.0,5,3,3,0,1,7,0,1,3.03,34,119,81,1.0,0.0,0,0,32,3,0,0,0,0,0,0,3,Paul Schrieber,"D.Haren (4-61-W), C.Qualls (1-H), B.Lyon (0-Sv)"
26,26,27,27,Apr 29,,HOU,"L,4-6",9.0,9,6,6,0,2,10,0,0,3.14,37,148,98,1.0,0.0,0,1,35,4,0,0,0,0,0,0,4,Laz Diaz,"E.Gonzalez (4-18-L), M.Scherzer (99), D.Slaten (2), B.Medders (2)"
27,27,28,28,Apr 30,,HOU,"W,8-7",9.0,11,7,6,1,3,5,1,0,3.25,42,151,97,0.0,0.0,1,0,37,2,0,0,1,1,1,0,5,Wally Bell,"R.Johnson (4-22), B.Medders (0-W), C.Qualls (1-H), T.Pena (2-H), B.Lyon (1-Sv)"
28,29,29,29,May 2,,NYM,"L,2-7",9.0,11,7,6,1,5,4,2,0,3.34,42,144,85,1.0,0.0,2,0,36,3,2,0,0,1,1,1,5,Charlie Reliford,"M.Owings (5-22-L), B.Medders (1), D.Slaten (2), J.Cruz (4), T.Pena (1)"
29,30,30,30,May 3,,NYM,"W,10-4",9.0,6,4,4,0,2,7,1,0,3.36,35,142,89,0.0,0.0,1,0,33,0,0,0,0,0,2,2,4,Greg Gibson,"B.Webb (5-47-W), C.Qualls (2-H), T.Pena (0-H), B.Lyon (2)"
30,31,31,31,May 4,,NYM,"L,2-5",9.0,6,5,3,2,4,9,1,0,3.35,38,137,79,0.0,0.0,1,0,31,1,0,1,2,1,1,0,4,Angel Campos,"D.Haren (5-64), D.Slaten (1), J.Cruz (1), C.Qualls (0-L)"
31,32,32,32,May 5,,PHI,"L,4-11",9.0,18,11,10,1,4,5,0,1,3.56,51,191,122,0.0,0.0,0,0,43,5,1,1,1,2,1,0,4,Jerry Meals,"M.Scherzer (5-29-L), E.Gonzalez (5), B.Medders (2), D.Slaten (0)"
32,33,33,33,May 6,,PHI,"W,6-4",9.0,9,4,4,0,2,8,2,1,3.57,38,138,91,0.0,0.0,1,0,34,2,0,0,1,0,0,0,4,Bill Miller,"R.Johnson (5-48-W), C.Qualls (1-H), T.Pena (2-H), B.Lyon (2-Sv)"
33,34,34,34,May 7,,PHI,"L,4-5",9.0,7,5,4,1,3,10,1,0,3.58,38,139,94,2.0,0.0,1,0,34,1,0,0,1,0,0,0,4,Paul Emmel,"M.Owings (4-62), C.Qualls (0-BL), J.Cruz (2), B.Medders (1)"
34,35,35,35,May 8,,PHI,"W,8-3",9.0,6,3,2,1,0,4,0,1,3.54,32,104,71,,,2,0,30,0,0,0,0,1,0,2,1,Gary Darling,B.Webb (4-69-W)
35,36,36,36,May 9,@,CHC,"L,1-3",8.0,7,3,3,0,4,8,1,0,3.54,35,139,86,0.0,0.0,0,0,31,2,0,1,0,0,0,0,2,Ted Barrett,"D.Haren (4-62-L), J.Cruz (1)"
36,37,37,37,May 10,@,CHC,"L,2-7",8.0,12,7,6,1,1,7,1,3,3.61,38,132,86,1.0,1.0,0,1,32,2,0,0,2,0,0,0,4,Dana DeMuth,"M.Scherzer (4-65), C.Qualls (2-BL), B.Medders (2), D.Slaten (4)"
37,38,38,38,May 11,@,CHC,"L,4-6",8.0,9,6,6,0,6,6,2,0,3.69,37,153,92,1.0,0.0,1,0,30,1,0,1,1,0,0,2,3,Lance Barksdale,"E.Gonzalez (5-50), J.Cruz (1-BSv), T.Pena (4-L)"
38,39,39,39,May 13,,COL,"W,8-4",9.0,12,4,4,0,1,7,1,0,3.69,40,135,94,0.0,0.0,1,0,37,3,0,0,1,1,0,0,5,Jeff Nelson,"R.Johnson (6-37-W), J.Cruz (1), C.Qualls (2), T.Pena (1), B.Lyon (6)"
39,40,40,40,May 14,,COL,"W,4-3",9.0,12,3,3,0,2,9,0,1,3.68,42,163,103,1.0,1.0,0,0,39,1,0,0,0,0,0,0,5,Adrian Johnson,"M.Owings (6-65-W), C.Qualls (0), D.Slaten (3), T.Pena (0-H), B.Lyon (0-Sv)"
40,41,41,41,May 15,,COL,"W,8-5",9.0,9,5,5,0,2,9,0,0,3.71,39,148,101,5.0,2.0,2,0,36,1,0,0,0,1,2,1,5,Tim Tschida,"B.Webb (6-61-W), D.Slaten (0-H), C.Qualls (0-H), B.Medders (4), B.Lyon (0-Sv)"
41,42,42,42,May 16,,DET,"W,4-3",9.0,6,3,3,0,0,7,1,0,3.69,32,136,95,0.0,0.0,0,0,30,0,0,0,1,1,0,0,3,CB Bucknor,"D.Haren (6-57-W), J.Cruz (2-H), T.Pena (1-Sv)"
42,43,43,43,May 17,,DET,"L,2-3",9.0,6,3,1,2,6,7,1,0,3.63,39,166,102,1.0,0.0,0,0,33,1,0,1,0,0,1,1,4,Joe West,"M.Scherzer (6-58-L), B.Medders (1), J.Cruz (0), D.Slaten (1)"
43,44,44,44,May 18,,DET,"W,4-0",9.0,7,0,0,0,1,7,0,0,3.55,34,125,87,0.0,0.0,0,0,33,3,0,0,0,0,0,1,3,James Hoye,"R.Johnson (4-69-W), C.Qualls (2), B.Lyon (2)"
44,45,45,45,May 20,@,FLA,"L,2-3",8.0,8,3,3,0,2,12,1,0,3.54,34,132,86,0.0,0.0,1,0,32,2,0,0,0,0,0,0,2,Dale Scott,"M.Owings (5-59-L), T.Pena (3)"
45,46,46,46,May 21,@,FLA,"L,1-3",8.0,7,3,3,0,0,9,1,0,3.54,30,115,74,0.0,0.0,0,1,29,2,1,0,1,0,0,0,2,Bill Hohn,"B.Webb (5-60-L), J.Cruz (3)"
46,47,47,47,May 22,@,FLA,"L,0-4",8.0,9,4,4,0,1,8,0,1,3.56,34,122,81,1.0,1.0,0,0,32,1,2,0,0,0,0,1,3,Damien Beal,"D.Haren (5-49-L), C.Qualls (3), E.Gonzalez (10)"
47,48,48,48,May 23,@,ATL,"W,11-1",9.0,6,1,1,0,2,6,0,1,3.5,34,108,65,0.0,0.0,0,0,31,0,0,0,0,0,1,3,3,Brian Runge,"D.Davis (44-65-W), M.Scherzer (5), D.Slaten (5)"
48,49,49,49,May 24,@,ATL,"L,1-3",8.1,8,3,3,0,0,10,1,0,3.5,32,113,81,1.0,1.0,0,0,32,0,1,0,0,0,0,1,4,Tim Timmons,"R.Johnson (5-68), T.Pena (3), D.Slaten (0-L), C.Qualls (1)"
49,50,50,50,May 25,@,ATL,"W,9-3",9.0,6,3,2,1,3,8,0,0,3.47,36,149,101,1.0,0.0,0,0,33,0,0,0,0,0,1,0,4,Gary Cederstrom,"M.Owings (4-51-W), J.Cruz (3-H), C.Qualls (0), B.Lyon (6)"
50,51,51,51,May 26,@,ATL,"L,3-7",8.0,12,7,4,3,5,13,1,0,3.49,41,158,100,2.0,0.0,0,0,34,1,0,0,2,0,1,1,3,Jim Reynolds,"B.Webb (4-26-L), M.Scherzer (2), E.Gonzalez (3)"
51,52,52,52,May 27,,SFG,"L,3-6",9.0,11,6,6,0,3,10,2,0,3.54,41,154,95,0.0,0.0,1,0,38,4,0,0,0,0,0,0,4,Hunter Wendelstedt,"D.Haren (4-40-L), E.Gonzalez (0), D.Slaten (2), T.Pena (2)"
52,53,53,53,May 28,,SFG,"L,3-11",9.0,14,11,11,0,6,12,1,3,3.68,50,190,112,2.0,2.0,1,0,41,4,0,1,0,0,0,0,5,Angel Campos,"D.Davis (4-27-L), J.Cruz (2), D.Slaten (0), E.Gonzalez (0), B.Lyon (2)"
53,54,54,54,May 29,,SFG,"L,3-4",9.0,7,4,3,1,4,10,2,2,3.67,41,141,88,3.0,0.0,1,1,35,1,0,0,0,0,2,0,3,Mike Winters,"R.Johnson (4-64), T.Pena (1-BSv), C.Qualls (3-L)"
