,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
78,80,79,79,Jun 29,@,SFG,"L,1-2",8.0,5,2,2,0,2,2,0,0,4.74,30,84,53,1.0,1.0,0,0,26,1,0,0,1,1,0,1,3,Mike Everitt,"J.Koronka (5-62), S.Feldman (1-L), F.Cordero (0)"
79,81,80,80,Jun 30,,HOU,"W,3-1",9.0,4,1,1,0,2,5,0,0,4.69,33,126,87,0.0,0.0,0,0,31,2,0,0,0,0,0,0,2,Bruce Froemming,"V.Padilla (4-74-W), A.Otsuka (6-Sv)"
80,83,81,81,Jul 1,,HOU,"L,0-7",9.0,9,7,6,1,6,4,1,0,4.71,44,160,94,3.0,3.0,1,0,38,4,1,0,0,0,2,1,4,Mike Winters,"J.Wasdin (19-48-L), R.Mahay (3), B.Corey (2), J.Benoit (2)"
81,84,82,82,Jul 2,,HOU,"L,5-9",9.0,16,9,9,0,3,3,0,1,4.76,44,151,91,3.0,1.0,0,0,40,4,0,1,0,0,0,2,5,Brian Knight,"K.Millwood (4-17-L), R.Mahay (0), S.Feldman (2), J.Benoit (0), A.Otsuka (1)"
82,85,83,83,Jul 3,,TOR,"W,6-1",9.0,7,1,1,0,1,6,0,0,4.72,36,123,81,0.0,0.0,0,0,35,1,0,0,0,0,0,0,3,Brian Gorman,"J.Rheinecker (4-65-W), F.Cordero (3), B.Corey (1)"
83,86,84,84,Jul 4,,TOR,"L,2-3",9.0,6,3,3,0,1,1,2,0,4.69,32,123,81,0.0,0.0,0,0,31,1,0,0,0,0,0,1,3,Bill Miller,"J.Koronka (4-57-L), W.Littleton (99), R.Bauer (8)"
84,87,85,85,Jul 5,,TOR,"W,9-3",9.0,8,3,3,0,1,12,1,0,4.67,37,141,95,3.0,0.0,0,0,36,1,0,0,0,0,1,0,3,Eric Cooper,"V.Padilla (4-59-W), R.Mahay (2), F.Cordero (1-Sv)"
85,88,86,86,Jul 7,,MIN,"W,9-4",9.0,9,4,4,0,3,3,3,1,4.67,40,148,94,0.0,0.0,0,0,36,1,0,0,0,0,0,0,5,Doug Eddings,"J.Wasdin (5-38-W), B.Corey (3), R.Mahay (1), R.Bauer (2), A.Otsuka (4)"
86,89,87,87,Jul 8,,MIN,"L,0-4",9.0,14,4,4,0,0,3,1,0,4.66,36,137,93,0.0,0.0,1,2,36,3,0,0,0,0,0,2,4,Paul Schrieber,"J.Rheinecker (4-43-L), J.Benoit (5), W.Littleton (3), S.Feldman (5)"
87,90,88,88,Jul 9,,MIN,"W,5-2",9.0,9,2,2,0,2,10,0,1,4.63,38,148,91,0.0,0.0,0,0,35,1,0,0,0,0,0,1,5,Jim Joyce,"J.Koronka (4-49), R.Bauer (1-W), R.Mahay (1-H), F.Cordero (3-H), A.Otsuka (1-Sv)"
88,91,89,89,Jul 13,@,BAL,"W,15-1",9.0,4,1,1,0,4,4,0,0,4.59,34,124,83,0.0,0.0,0,0,30,2,0,0,0,0,0,0,3,Lance Barksdale,"V.Padilla (7-65-W), B.Corey (5), W.Littleton (4)"
89,92,90,90,Jul 14,@,BAL,"W,2-1",9.0,6,1,1,0,3,4,0,0,4.55,34,124,84,0.0,0.0,0,1,28,0,0,0,2,1,0,1,4,Dale Scott,"K.Millwood (11-61-W), R.Bauer (4-H), F.Cordero (4-H), A.Otsuka (4-Sv)"
90,93,91,91,Jul 15,@,BAL,"L,1-8",8.0,14,8,8,0,4,2,0,1,4.59,41,139,85,2.0,2.0,0,0,36,3,0,0,0,0,0,1,5,Ron Kulpa,"J.Rheinecker (6-17-L), S.Feldman (6), J.Benoit (6), W.Littleton (1), R.Mahay (5)"
91,94,92,92,Jul 16,@,BAL,"L,0-4",8.0,11,4,4,0,5,4,2,0,4.59,39,143,91,1.0,0.0,2,0,34,1,0,0,0,0,0,1,4,Dan Iassogna,"J.Wasdin (8-34-L), B.Corey (2), S.Feldman (0), R.Mahay (0)"
92,95,93,93,Jul 17,@,TOR,"L,1-10",8.0,12,10,9,1,1,3,3,2,4.64,40,131,90,0.0,0.0,0,0,36,2,0,0,0,1,2,1,5,Larry Young,"J.Koronka (7-4-L), J.Benoit (1), R.Bauer (2), F.Cordero (2), W.Littleton (1)"
93,96,94,94,Jul 18,@,TOR,"W,5-2",9.0,8,2,2,0,1,5,0,0,4.61,34,132,88,0.0,0.0,0,0,33,0,0,0,0,0,0,1,3,Tom Hallion,"V.Padilla (4-57-W), F.Cordero (0-H), A.Otsuka (3-Sv)"
94,97,95,95,Jul 19,@,TOR,"W,5-4",9.0,9,4,4,0,0,6,1,1,4.61,35,138,95,0.0,0.0,0,0,34,2,0,0,0,0,0,1,3,Mike Everitt,"K.Millwood (4-58-W), F.Cordero (0-H), A.Otsuka (0-Sv)"
