,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 6,,NYY,"L,1-4",31,30,1,3,0,0,0,1,1,0,4,0,0,0,1,1,0,0,0.256,0.325,0.432,0.756,3,9,R,I.Nova(72)
33,34,34,34,May 7,,NYY,"W,7-5",38,34,7,14,1,1,2,7,2,0,6,0,1,1,0,1,0,0,0.261,0.328,0.439,0.767,7,10,R,B.Colon(28)
34,35,35,35,May 8,,NYY,"L,5-12",41,35,5,8,0,0,0,5,5,0,4,0,0,1,3,1,5,1,0.26,0.328,0.433,0.76,9,11,L,C.Sabathia(44)
35,36,36,36,May 9,,OAK,"L,2-7",36,35,2,9,0,0,1,1,1,0,9,0,0,0,0,0,1,0,0.26,0.326,0.43,0.756,7,10,R,T.Cahill(69)
36,37,37,37,May 10,,OAK,"W,7-2",41,33,7,11,2,1,1,7,6,0,7,1,1,0,0,1,0,0,0.262,0.33,0.433,0.763,10,9,L,B.Anderson(37)
37,38,38,38,May 13,,LAA,"W,4-1",32,31,4,7,2,0,2,4,1,0,7,0,0,0,0,0,0,0,0.261,0.328,0.435,0.763,4,11,R,J.Weaver(47)
38,39,39,39,May 14,,LAA,"L,2-3",35,34,2,6,2,0,0,1,0,0,7,0,1,0,2,0,1,0,0.259,0.324,0.429,0.754,6,9,R,D.Haren(66)
39,40,40,40,May 15,,LAA,"W,5-4",38,35,5,10,1,0,2,5,3,0,3,0,0,0,1,0,1,0,0.26,0.325,0.431,0.756,9,9,R,E.Santana(47)
40,41,41,41,May 16,@,CHW,"W,4-0",43,39,4,12,2,0,0,4,4,1,11,0,0,0,0,0,3,0,0.261,0.326,0.429,0.755,12,9,R,E.Jackson(33)
41,42,42,42,May 17,@,CHW,"L,3-4",38,30,3,5,1,0,0,1,7,2,3,0,0,1,1,1,0,0,0.259,0.326,0.424,0.75,8,10,L,J.Danks(51)
42,43,43,43,May 18,@,KCR,"W,5-4",51,35,5,8,0,0,0,4,13,1,8,0,3,0,0,3,5,0,0.258,0.329,0.419,0.748,13,11,L,D.Duffy(44)
43,44,44,44,May 19,@,KCR,"L,1-2",38,36,1,6,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0.256,0.327,0.415,0.742,7,11,R,L.Hochevar(70)
44,45,45,45,May 20,@,PHI,"L,2-3",33,31,2,7,2,0,0,1,1,0,8,0,1,0,0,1,2,1,0.255,0.325,0.413,0.738,4,13,R,R.Halladay(68)
45,46,46,46,May 21,@,PHI,"L,0-2",33,31,0,6,0,0,0,0,2,0,10,0,0,0,0,1,1,1,0.254,0.323,0.408,0.732,6,12,L,C.Lee(80)
46,47,47,47,May 22,@,PHI,"W,2-0",39,33,2,9,3,0,0,2,2,1,4,3,1,0,0,2,1,0,0.254,0.324,0.407,0.732,10,11,R,R.Oswalt(58)
47,48,48,48,May 23,,CHW,"W,4-0",33,30,4,9,3,1,2,4,2,0,3,0,0,1,0,1,0,1,0.255,0.325,0.412,0.737,5,10,L,J.Danks(49)
48,49,49,49,May 24,,CHW,"L,6-8",44,36,6,12,4,0,0,5,6,0,6,0,0,2,0,1,1,0,0.257,0.327,0.413,0.74,11,9,R,J.Peavy(42)
49,50,50,50,May 25,,CHW,"W,2-1",29,27,2,3,1,0,0,2,1,0,6,0,0,1,1,0,1,0,0.255,0.324,0.409,0.732,3,10,R,G.Floyd(69)
50,51,51,51,May 27,,KCR,"L,7-12",61,54,7,12,3,0,2,6,5,0,10,2,0,0,0,1,0,0,0.254,0.323,0.408,0.731,12,12,R,N.Adcock(14)
51,52,52,52,May 28,,KCR,"W,10-1",40,36,10,15,4,0,5,10,3,0,3,0,0,1,0,2,0,0,0.257,0.326,0.419,0.745,6,10,R,S.O'Sullivan(-2)
