,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
43,44,44,44,May 16,,LAD,"L,0-7",32,29,0,5,0,0,0,0,3,0,8,0,0,0,0,3,0,0,0.251,0.303,0.382,0.686,5,12,R,Z.Greinke(76)
44,45,45,45,May 17,,LAD,"W,18-7",50,43,18,21,5,3,5,18,6,0,9,0,1,0,0,1,2,0,0.258,0.31,0.402,0.712,8,16,L,C.Kershaw(16)
45,46,46,46,May 18,,LAD,"W,5-3",35,35,5,11,2,0,2,4,0,0,4,0,0,0,0,0,2,0,0.259,0.311,0.405,0.715,6,16,R,D.Haren(37)
46,47,47,47,May 20,@,STL,"L,0-5",28,28,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0.255,0.306,0.399,0.705,1,11,R,A.Wainwright(94)
47,48,48,48,May 21,@,STL,"L,2-3",46,42,2,7,1,0,1,2,4,0,7,0,0,0,1,0,0,1,0.253,0.304,0.396,0.7,8,18,R,M.Wacha(69)
48,49,49,49,May 22,@,STL,"L,2-4",36,34,2,8,1,0,0,2,1,0,9,0,0,1,0,0,0,0,0.253,0.303,0.393,0.696,7,12,R,L.Lynn(55)
49,50,50,50,May 24,@,NYM,"W,3-2",38,32,3,6,1,0,0,3,2,0,9,2,2,0,1,0,0,0,0.251,0.303,0.39,0.693,8,15,R,Z.Wheeler(58)
50,51,51,51,May 25 (1),@,NYM,"W,2-1",39,32,2,5,3,0,1,1,6,2,13,0,1,0,0,0,0,0,0.25,0.303,0.389,0.692,10,15,R,R.Montero(71)
51,52,52,52,May 25 (2),@,NYM,"L,2-4",35,33,2,5,1,1,0,2,1,0,7,1,0,0,1,0,1,0,0.248,0.301,0.386,0.687,6,15,R,D.Matsuzaka(63)
52,53,53,53,May 26,,SDP,"W,7-5",37,35,7,10,1,0,1,6,1,0,8,1,0,0,0,1,0,0,0.249,0.301,0.387,0.688,4,14,R,T.Ross(35)
53,54,54,54,May 27,,SDP,"L,3-4",38,31,3,6,2,0,1,3,5,1,4,0,1,0,0,1,1,0,0.248,0.301,0.386,0.687,8,14,L,E.Stults(47)
54,55,55,55,May 28,,SDP,"W,12-6",45,40,12,17,4,0,2,12,3,0,9,1,1,0,1,0,0,0,0.251,0.305,0.392,0.697,9,15,R,T.Stauffer(11)
55,56,56,56,May 29,,CIN,"W,4-0",36,33,4,10,3,1,1,3,3,1,5,0,0,0,0,1,1,0,0.252,0.306,0.395,0.701,8,10,L,T.Cingrani(44)
56,57,57,57,May 30,,CIN,"L,4-6",36,34,4,7,3,0,0,3,1,0,8,0,1,0,1,0,1,0,0.252,0.305,0.393,0.698,5,13,R,M.Leake(49)
57,58,58,58,May 31,,CIN,"L,0-5",35,32,0,6,2,0,0,0,2,0,9,1,0,0,0,1,0,0,0.25,0.304,0.391,0.695,8,16,R,J.Cueto(74)
58,60,59,59,Jun 1,,CIN,"L,3-4",36,34,3,9,1,0,0,3,1,0,8,0,0,1,0,1,0,0,0.251,0.304,0.389,0.693,6,15,R,A.Simon(50)
59,61,60,60,Jun 3,@,COL,"W,4-2",38,33,4,9,3,1,2,4,3,0,1,1,1,0,0,2,1,0,0.251,0.304,0.392,0.697,7,14,L,J.De La Rosa(48)
60,62,61,61,Jun 4,@,COL,"W,16-8",51,44,16,21,3,0,2,15,4,0,8,1,0,2,1,1,1,0,0.256,0.309,0.398,0.707,8,18,R,J.Lyles(38)
61,63,62,62,Jun 5,@,COL,"W,12-7",47,42,12,19,4,0,3,12,2,0,7,0,1,2,0,0,0,0,0.26,0.312,0.406,0.717,8,16,R,J.Nicasio(20)
62,64,63,63,Jun 6,,ATL,"L,2-5",34,32,2,5,1,0,1,2,2,0,9,0,0,0,0,0,0,0,0.258,0.31,0.404,0.714,5,15,R,J.Teheran(65)
63,65,64,64,Jun 7,,ATL,"W,4-3",47,41,4,12,1,0,1,3,4,0,4,0,2,0,1,1,2,0,0.259,0.311,0.403,0.715,12,16,R,E.Santana(62)
64,66,65,65,Jun 8,,ATL,"W,6-5",37,29,6,8,1,0,2,6,7,0,5,0,1,0,0,2,1,0,0.259,0.313,0.405,0.718,7,16,R,A.Harang(50)
65,67,66,66,Jun 9,,HOU,"L,3-4",36,32,3,6,2,0,0,2,4,0,13,0,0,0,0,1,0,0,0.258,0.312,0.403,0.715,6,13,R,J.Cosart(56)
66,68,67,67,Jun 10,,HOU,"W,4-1",34,29,4,7,3,1,1,3,4,1,5,0,0,1,1,1,1,1,0.258,0.312,0.404,0.717,6,12,R,B.Peacock(63)
67,69,68,68,Jun 11,@,HOU,"L,1-5",31,30,1,5,0,0,1,1,1,0,5,0,0,0,0,2,0,0,0.257,0.311,0.402,0.713,3,9,L,D.Keuchel(72)
68,70,69,69,Jun 12,@,HOU,"L,4-5",40,37,4,8,2,0,2,3,0,0,8,1,0,1,1,0,2,0,0.256,0.31,0.403,0.713,6,10,R,S.Feldman(61)
69,71,70,70,Jun 13,@,LAD,"L,3-4",42,40,3,13,2,0,0,3,2,0,10,0,0,0,0,0,0,0,0.257,0.31,0.402,0.713,12,14,L,C.Kershaw(63)
70,72,71,71,Jun 14,@,LAD,"L,4-6",36,36,4,9,2,0,2,4,0,0,5,0,0,0,0,0,0,0,0.257,0.31,0.403,0.713,5,13,R,D.Haren(47)
