,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
86,89,87,87,Jul 8,,ATL,"L,0-8",9.0,13,8,7,1,2,5,3,0,3.57,41,139,90,2.0,0.0,0,0,39,4,0,0,0,0,1,2,5,Terry Craft,"T.Ohka (4-33-L), H.Pichardo (1), B.Florie (5), B.Pulsipher (1), C.Castillo (99)"
87,90,88,88,Jul 12,@,NYM,"L,2-4",8.0,7,4,4,0,6,7,1,2,3.58,38,148,84,6.0,1.0,2,0,30,1,0,1,0,0,0,1,4,Randy Marsh,"T.Wakefield (4-50-L), B.Pulsipher (3), H.Pichardo (3), B.Florie (3)"
88,91,89,89,Jul 13,@,NYM,"W,3-1",9.0,5,1,1,0,4,9,1,0,3.55,34,137,86,2.0,0.0,1,1,30,2,0,0,0,0,0,0,4,Hunter Wendelstedt,"D.Cone (7-66-W), R.Garces (17-H), R.Beck (5-H), D.Lowe (5-Sv)"
89,92,90,90,Jul 14,@,NYM,"L,0-2",8.0,5,2,2,0,2,6,1,1,3.54,30,116,76,4.0,0.0,0,1,26,1,0,0,1,0,0,1,4,Jim Wolf,"R.Arrojo (7-64-L), H.Pichardo (1), S.Kim (7), B.Pulsipher (1)"
90,93,91,91,Jul 15,@,MON,"W,8-5",9.0,8,5,5,0,4,12,2,1,3.56,39,166,104,2.0,1.0,2,0,33,1,0,0,0,1,0,0,4,Jeff Nelson,"H.Nomo (7-40-W), R.Garces (1-H), R.Beck (1-H), D.Lowe (1-Sv)"
91,94,92,92,Jul 16,@,MON,"W,6-5",9.0,9,5,5,0,7,5,1,1,3.57,43,172,96,7.0,2.0,1,0,35,1,0,0,0,0,0,0,5,Greg Gibson,"T.Ohka (7-50), B.Pulsipher (1-H), H.Pichardo (1-BW), R.Beck (0-H), D.Lowe (0-Sv)"
92,95,93,93,Jul 17,@,MON,"L,7-11",8.0,13,11,10,1,6,5,2,1,3.65,43,145,84,2.0,2.0,3,0,35,4,0,1,1,0,0,0,5,Kerwin Danley,"T.Wakefield (4-29-L), B.Florie (4), B.Pulsipher (0), H.Pichardo (0), S.Kim (2)"
93,96,94,94,Jul 18,@,TOR,"W,5-4",9.0,8,4,3,1,2,7,1,0,3.64,38,124,87,0.0,0.0,0,0,35,1,0,1,0,1,1,0,3,Jim Wolf,"D.Cone (4-46), R.Garces (2-W), D.Lowe (1-Sv)"
94,97,95,95,Jul 19,@,TOR,"L,3-4",8.2,8,4,4,0,4,4,0,1,3.64,39,153,91,2.0,0.0,5,0,34,2,0,0,0,0,1,1,5,Matt Hollowell,"R.Arrojo (4-55), S.Kim (1), B.Pulsipher (1-H), R.Beck (2-H), D.Lowe (0-BL)"
95,98,96,96,Jul 20,@,CHW,"W,7-2",9.0,10,2,2,0,6,11,2,0,3.63,40,152,92,0.0,0.0,1,0,34,2,0,0,0,0,0,2,3,Mike Fichter,"H.Nomo (4-53-W), R.Garces (1), H.Pichardo (2)"
96,99,97,97,Jul 21,@,CHW,"L,3-10",8.0,14,10,10,0,11,11,2,0,3.7,49,208,115,1.0,0.0,2,0,37,0,0,1,1,0,0,0,5,Derryl Cousins,"T.Ohka (4-16-L), B.Florie (3), S.Kim (1), H.Pichardo (0), B.Pulsipher (1)"
