,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
47,48,48,48,May 24,@,ANA,"L,2-7",8.0,13,7,7,0,5,6,1,0,5.41,41,154,88,5.0,0.0,1,0,36,3,0,0,0,0,0,1,4,Jerry Layne,"J.Kennedy (5-35-L), V.Zambrano (15), B.Backe (2), M.Venafro (0)"
48,49,49,49,May 25,@,ANA,"L,1-6",8.0,7,6,4,2,3,8,0,1,5.4,35,131,79,1.0,0.0,2,0,30,3,1,1,1,0,1,1,3,Dana DeMuth,"D.Brazelton (4-46-L), T.Harper (2), N.Bierbrodt (2)"
49,50,50,50,May 27,,TEX,"L,2-4",9.0,6,4,4,0,0,4,3,0,5.37,33,114,72,0.0,0.0,0,0,33,0,0,0,0,0,1,1,3,Brian Runge,"C.Reyes (99-51-L), M.Venafro (2), J.Colome (3)"
50,51,51,51,May 28,,TEX,"W,6-4",9.0,4,4,4,0,5,8,0,1,5.34,37,151,87,1.0,1.0,0,0,30,1,0,0,0,1,0,1,4,Ed Montague,"G.Gonzalez (4-47-W), T.Harper (2-H), J.Colome (0-H), L.Carter (4-Sv)"
51,52,52,52,May 29,,ANA,"L,1-2",9.0,8,2,2,0,2,8,0,1,5.28,36,149,88,2.0,0.0,0,1,32,0,0,0,1,0,0,0,3,Charlie Reliford,"V.Zambrano (4-53-L), A.Levine (6), L.Carter (0)"
52,53,53,53,May 30,,ANA,"W,8-6",9.0,6,6,5,1,6,6,1,1,5.27,39,151,86,0.0,0.0,0,1,32,1,0,0,0,0,0,0,3,Mike Fichter,"D.Brazelton (4-49-W), J.Colome (1-H), L.Carter (0-Sv)"
53,54,54,54,May 31,,ANA,"L,1-6",9.0,10,6,5,1,4,4,0,3,5.27,43,146,83,0.0,0.0,3,0,33,1,1,1,1,2,1,1,3,Marty Foster,"J.Kennedy (6-47-L), N.Bierbrodt (5), M.Venafro (3)"
54,56,55,55,Jun 1,,ANA,"L,4-9",9.0,13,9,7,2,2,4,2,1,5.3,42,149,93,3.0,3.0,0,1,38,2,0,0,0,1,0,0,3,Fieldin Culbreth,"C.Reyes (4-32-L), T.Harper (3), A.Levine (2)"
55,57,56,56,Jun 3,@,CHC,"L,2-3",8.1,11,3,3,0,2,4,0,4,5.26,42,146,92,6.0,0.0,0,0,35,4,1,0,1,0,0,0,5,Tim McClelland,"G.Gonzalez (5-58), J.Colome (3-BSv), T.Harper (1), M.Venafro (2), A.Levine (1-L)"
56,58,57,57,Jun 4,@,CHC,"W,5-2",9.0,5,2,2,0,2,8,0,0,5.21,35,155,97,0.0,0.0,1,0,33,1,0,0,0,0,1,0,3,Tony Randazzo,"V.Zambrano (5-73-W), T.Harper (0), L.Carter (4)"
57,59,58,58,Jun 5,@,CHC,"L,1-8",8.0,10,8,3,5,2,4,0,0,5.18,37,117,83,1.0,1.0,0,0,34,4,1,0,1,0,2,1,3,Ted Barrett,"D.Brazelton (5-20-L), S.Parris (29), A.Levine (1)"
58,60,59,59,Jun 6,@,HOU,"L,8-11",8.0,11,11,11,0,8,2,2,0,5.29,43,147,83,5.0,3.0,0,0,34,2,0,0,0,1,1,0,5,Matt Hollowell,"N.Bierbrodt (5-12), C.Reyes (4), J.Colome (2), T.Harper (1-BL), M.Venafro (2)"
59,61,60,60,Jun 7,@,HOU,"L,4-5",8.0,7,5,5,0,3,6,3,1,5.29,34,128,77,0.0,0.0,0,1,30,1,0,0,0,0,0,0,2,Bill Hohn,"G.Gonzalez (3-50), A.Levine (1-BL)"
60,62,61,61,Jun 8,@,HOU,"L,1-2",8.0,6,2,2,0,1,4,0,0,5.25,31,95,65,0.0,0.0,0,0,29,1,1,0,0,1,0,0,2,Eric Cooper,"V.Zambrano (3-63-L), L.Carter (3)"
61,63,62,62,Jun 10,,CIN,"L,2-4",9.0,6,4,4,0,3,8,3,1,5.23,37,150,91,3.0,1.0,0,0,33,0,0,0,0,0,2,2,4,Mark Carlson,"J.Standridge (99-52-L), T.Harper (3), J.Colome (3), J.Sosa (29)"
62,64,63,63,Jun 11,,CIN,"L,6-7",9.0,8,7,7,0,7,3,1,0,5.25,42,146,84,1.0,0.0,0,0,33,2,0,1,1,1,0,0,3,Ed Rapuano,"D.Brazelton (5-27), J.Sosa (0), J.Colome (0-L)"
63,65,64,64,Jun 12,,CIN,"L,1-2",9.0,6,2,2,0,6,6,1,0,5.2,37,141,85,0.0,0.0,2,1,30,0,0,0,1,0,0,0,2,Gerry Davis,"G.Gonzalez (4-58-L), L.Carter (3)"
64,66,65,65,Jun 13,,PIT,"W,7-1",9.0,1,1,1,0,8,4,0,3,5.14,37,141,78,2.0,0.0,1,0,24,0,0,0,1,1,0,2,4,Gary Cederstrom,"V.Zambrano (4-68-W), T.Harper (2), J.Colome (1-H), A.Levine (5)"
65,67,66,66,Jun 14,,PIT,"L,9-12",9.0,17,12,12,0,6,5,1,1,5.24,49,170,100,6.0,3.0,0,0,41,7,1,1,0,1,0,1,5,Mark Wegner,"R.Bell (99-26-L), J.Sosa (2), S.Parris (8), A.Levine (0), M.Venafro (7)"
66,68,67,67,Jun 15,,PIT,"L,5-9",9.0,11,9,5,4,4,8,0,0,5.24,43,173,103,1.0,0.0,0,0,39,5,0,0,0,0,1,0,4,Tim Welke,"J.Standridge (4-50), J.Colome (1-BSv), A.Levine (0-L), L.Carter (2)"
67,69,68,68,Jun 17(1),@,NYY,"W,11-2",9.0,4,2,2,0,5,6,1,0,5.19,35,148,91,0.0,0.0,0,0,30,0,0,0,0,0,0,0,3,Alfonso Marquez,"G.Gonzalez (4-66-W), T.Harper (3), M.Venafro (2)"
68,70,69,69,Jun 17(2),@,NYY,"L,2-10",8.0,14,10,5,5,2,1,0,0,5.2,40,128,75,1.0,0.0,1,1,37,4,0,0,0,1,2,1,3,Rick Reed,"D.Brazelton (5-33-L), A.Levine (1), S.Parris (2)"
69,71,70,70,Jun 18,@,NYY,"L,0-1",11.1,5,1,1,0,7,7,0,0,5.12,46,170,90,0.0,0.0,1,0,39,3,0,2,0,0,1,0,2,Tim Tschida,"V.Zambrano (4-79), L.Carter (2-L)"
70,72,71,71,Jun 20,@,FLA,"L,1-3",10.1,6,3,3,0,7,7,1,1,5.08,44,170,94,0.0,0.0,1,0,34,1,1,2,2,0,0,1,4,Chris Guccione,"R.Bell (5-67), J.Colome (4), T.Harper (2), A.Levine (2-L)"
71,73,72,72,Jun 21,@,FLA,"L,0-2",5.0,5,2,2,0,2,2,0,0,5.06,20,67,37,,,0,2,18,2,0,0,0,0,0,0,1,Larry Vanover,J.Standridge (5-49-L)
72,74,73,73,Jun 22,@,FLA,"L,2-3",8.0,2,3,3,0,1,7,1,0,5.04,27,119,73,0.0,0.0,0,0,25,0,1,0,0,1,0,0,2,Jerry Meals,"G.Gonzalez (4-64-L), J.Colome (1)"
73,75,74,74,Jun 23,,NYY,"W,4-2",9.0,6,2,2,0,4,7,1,0,5.0,33,126,77,0.0,0.0,0,0,29,1,0,0,0,0,0,4,3,John Hirschbeck,"V.Zambrano (4-61-W), T.Harper (2-H), L.Carter (4-Sv)"
74,76,75,75,Jun 24,,NYY,"L,9-10",9.0,16,10,10,0,8,4,2,2,5.07,52,205,121,8.0,1.0,0,0,41,2,0,0,1,0,0,1,7,Wally Bell,"D.Brazelton (6-34), J.Sosa (9), B.Backe (30), A.Levine (3-H), L.Carter (0-BL), M.Venafro (6), J.Colome (1)"
