,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,#,Thr,Opp. Starter (GmeSc)
32,33,33,33,May 11,@,MON,"W,6-4",40,35,6,8,3,2,0,5,3,0,11,2,0,0,2,1,1,0,0.252,0.328,0.396,0.724,7,13,R,C.Pavano(53)
33,34,34,34,May 12,,ATL,"L,7-8",40,36,7,9,1,0,1,6,4,0,9,0,0,0,0,0,1,0,0.252,0.328,0.395,0.723,6,16,L,T.Mulholland(52)
34,35,35,35,May 13,,ATL,"L,2-3",37,33,2,6,1,0,0,2,1,1,12,1,1,1,0,1,2,0,0.25,0.325,0.39,0.715,5,16,R,G.Maddux(67)
35,36,36,36,May 14,,ATL,"L,2-11",35,32,2,8,1,0,1,2,3,0,6,0,0,0,0,3,0,0,0.25,0.325,0.39,0.714,6,17,R,J.Burkett(71)
36,37,37,37,May 16,,STL,"L,2-8",36,36,2,10,1,0,0,2,0,0,9,0,0,0,0,0,1,0,0.251,0.323,0.387,0.711,7,14,R,A.Benes(57)
37,38,38,38,May 17,,STL,"W,5-4",36,34,5,11,1,0,3,5,2,0,5,0,0,0,0,0,0,1,0.253,0.324,0.393,0.718,7,12,R,D.Kile(38)
38,39,39,39,May 18,,STL,"L,2-7",40,37,2,10,3,0,0,2,1,0,7,2,0,0,0,0,2,0,0.253,0.324,0.392,0.716,11,15,R,G.Stephenson(46)
39,40,40,40,May 19,,COL,"L,2-10",36,31,2,6,3,0,0,2,5,0,11,0,0,0,0,2,1,0,0.252,0.324,0.39,0.714,7,16,R,P.Astacio(62)
40,41,41,41,May 20,,COL,"L,3-4",32,29,3,2,0,0,2,3,3,0,5,0,0,0,1,1,0,0,0.248,0.32,0.387,0.708,2,13,R,K.Jarvis(55)
41,42,42,42,May 21,,COL,"W,4-3",33,29,4,6,0,0,1,4,4,0,7,0,0,0,0,0,1,1,0.247,0.32,0.386,0.706,5,12,R,M.Yoshii(39)
42,43,43,43,May 23,@,HOU,"L,2-10",37,32,2,8,2,0,0,2,4,0,7,1,0,0,0,2,0,0,0.247,0.321,0.384,0.705,8,16,R,C.Holt(66)
43,44,44,44,May 24,@,HOU,"W,9-7",42,37,9,13,1,2,3,9,4,0,6,0,0,1,0,2,0,0,0.25,0.323,0.393,0.716,6,14,R,O.Dotel(45)
44,45,45,45,May 25,@,HOU,"L,6-10",37,35,6,8,1,1,3,6,2,0,7,0,0,0,0,0,0,0,0.25,0.322,0.397,0.719,4,13,R,S.Elarton(36)
45,46,46,46,May 26,@,LAD,"L,4-11",38,33,4,8,0,1,1,4,2,0,9,0,3,0,2,1,2,0,0.249,0.321,0.397,0.718,7,14,R,K.Brown(54)
46,47,47,47,May 27,@,LAD,"W,7-6",43,33,7,9,0,0,3,7,9,1,10,0,1,0,1,1,0,1,0.25,0.324,0.4,0.724,9,15,R,D.Dreifort(25)
47,48,48,48,May 28,@,LAD,"W,4-2",41,37,4,12,3,0,0,4,3,0,6,0,1,0,0,0,0,1,0.252,0.325,0.4,0.725,10,9,L,C.Perez(50)
48,49,49,49,May 29,@,SFG,"L,2-7",32,27,2,4,2,0,0,1,4,0,4,0,1,0,0,3,0,0,0.25,0.324,0.397,0.721,3,13,L,S.Estes(61)
49,50,50,50,May 30,@,SFG,"L,3-7",35,33,3,8,1,1,1,3,1,0,7,0,1,0,1,2,0,0,0.25,0.322,0.398,0.72,5,13,R,L.Hernández(61)
50,51,51,51,May 31,@,SFG,"L,4-10",38,36,4,9,4,0,2,4,2,0,4,0,0,0,0,0,0,0,0.25,0.322,0.4,0.722,7,13,R,M.Gardner(44)
51,53,52,52,Jun 2,,BOS,"W,2-1",45,38,2,9,3,0,0,2,6,2,4,1,0,0,0,0,1,1,0.249,0.323,0.399,0.721,12,15,R,B.Rose(60)
52,54,53,53,Jun 3,,BOS,"W,9-3",42,33,9,10,2,0,2,8,6,2,3,1,1,1,1,0,2,0,0.25,0.324,0.401,0.726,9,11,R,T.Wakefield(28)
53,55,54,54,Jun 4,,BOS,"W,6-5",51,46,6,12,3,0,3,6,4,1,6,0,1,0,0,0,0,0,0.251,0.324,0.404,0.729,10,17,L,J.Fassero(39)
54,56,55,55,Jun 5,,TBD,"L,3-5",51,40,3,5,1,0,1,3,10,2,15,0,1,0,2,1,2,1,0.248,0.324,0.401,0.724,12,16,R,C.Lidle(63)
55,57,56,56,Jun 6,,TBD,"L,3-5",41,37,3,8,1,1,1,3,4,0,10,0,0,0,1,1,2,0,0.247,0.323,0.4,0.723,8,13,R,B.Rekar(57)
56,58,57,57,Jun 7,,TBD,"W,5-4",35,33,5,10,4,0,1,5,2,0,6,0,0,0,0,0,0,0,0.248,0.324,0.402,0.726,6,11,R,A.Lopez(41)
57,59,58,58,Jun 9,@,BAL,"W,9-5",46,38,9,10,1,1,2,8,8,0,10,0,0,0,2,1,1,0,0.249,0.325,0.404,0.729,10,10,R,P.Rapp(30)
58,60,59,59,Jun 10,@,BAL,"L,4-11",35,33,4,6,1,0,2,4,2,0,5,0,0,0,0,0,0,0,0.248,0.323,0.404,0.727,4,9,R,S.Ponson(59)
59,61,60,60,Jun 11,@,BAL,"L,2-7",35,31,2,5,2,0,1,2,3,0,8,0,0,1,0,0,0,0,0.246,0.322,0.403,0.725,6,9,R,M.Mussina(69)
60,62,61,61,Jun 12,,FLA,"L,2-5",35,33,2,6,1,0,1,2,2,0,11,0,0,0,0,0,0,0,0.245,0.321,0.401,0.722,6,14,R,B.Penny(43)
